2995 27674
18.3094 295.643 2
90.4264 293.203 21
469.819 297.068 9
203.895 294.362 14
255.293 292.825 10
562.77 295.583 32
565.808 297.676 4
106.153 297.537 27
147.829 294.629 12
370.45 298.727 20
465.82 301.244 3
500.397 297.643 21
478.51 298.043 30
729.367 302.375 5
544.036 308.756 25
129.977 299.893 31
269.262 298.397 41
326.956 300.554 65
312.833 305.214 60
396.539 303.005 17
27.9132 306.064 11
221.624 303.89 29
371.952 306.297 1
253.158 308.066 57
616.129 307.928 25
645.043 305.73 30
19.5356 307.888 1
220.719 307.734 1
490.211 307.354 11
279.89 308.371 13
159.337 307.369 14
411.365 313.724 17
540.073 308.335 43
231.21 310.653 7
265.938 306.924 19
554.249 307.041 22
581.415 309.191 59
104.077 311.928 3
188.985 305.091 58
483.162 311.613 2
133.216 311.32 34
238.425 316.821 39
578.832 312.725 9
594.412 317.684 28
728.993 312.49 7
39.8202 314.94 6
297.435 314.344 70
331.224 312.859 29
560.941 313.429 3
370.807 315.653 7
396.952 321.329 31
617.319 314.664 34
36.9688 317.099 1
547.894 313.755 5
129.544 314.813 14
422.437 319.383 29
715.718 319.052 35
599.61 319.688 5
432.934 321.497 6
745.348 321.869 6
556.86 321.993 21
239.784 323.68 2
440.993 320.484 23
500.93 314.894 31
84.1068 323.28 39
371.145 326.078 17
398.18 323.68 4
590.34 328.631 59
668.45 322.048 6
221.507 320.022 31
600.273 330.511 20
293.668 334.437 19
307.784 326.406 6
108.398 328.176 9
181.715 328.552 30
67.6708 331.039 1
134.278 328.658 7
213.372 328.595 28
300.778 331.082 1
372.543 331.334 1
644.671 326.589 23
95.9847 330.993 43
483.784 330.894 57
567.928 331.888 41
164.169 329.848 61
442.336 332.132 20
626.033 327.887 49
739.652 332.37 3
545.672 331.471 21
584.389 330.498 15
585.64 331.393 13
607.163 331.808 9
730.107 330.65 19
18.698 332.034 3
404.081 331.97 49
190.075 332.829 32
213.877 335.837 1
679.165 340.948 24
558.19 342.223 37
72.5373 341.262 16
656.517 341.17 2
43.3867 338.943 18
115.932 342.979 11
212.592 343.164 14
498.729 346.167 52
784.661 342.794 1
88.5654 344.761 49
331.818 340.747 43
561.695 345.692 4
603.903 345.218 35
641.352 342.209 13
722.743 340.722 6
539.815 342.604 58
199.716 343.801 5
152.789 347.837 15
350.124 344.529 13
363.727 348.343 32
525.946 343.959 24
262.889 347.687 2
401.551 347.3 5
672.215 347.332 31
138.436 353.161 17
500.713 349.347 2
738.977 347.109 19
515.2 348.255 60
559.771 354.786 12
237.761 347.059 37
164.002 351.191 53
185.304 350.029 33
252.04 352.186 13
639.103 350.764 27
641.445 351.562 20
401.643 354.806 3
523.453 354.598 5
577.545 351.218 14
317.811 359.865 53
367.668 355.456 2
708.08 350.186 69
67.2658 356.282 8
776.093 357.482 1
625.419 353.748 17
127.195 358.376 9
213.739 358.827 45
460.701 365.99 91
672.951 364.784 45
740.859 361.24 5
788.456 359.581 1
21.2634 361.075 3
136.817 361.071 10
515.888 360.669 24
585.921 355.842 25
699.408 359.298 17
769.826 362.789 13
394.531 367.615 36
725.963 361.153 4
162.066 364.861 49
285.749 361.526 22
527.332 368.627 47
51.7539 364.951 17
81.3651 362.683 22
362.182 365.587 25
565.657 365.93 50
214.903 371.274 21
261.289 370.051 71
344.218 366.847 70
539.112 368.437 17
99.4278 370.641 27
498.959 363.892 19
473.652 369.082 58
671.703 369.363 13
101.488 371.091 3
202.24 368.055 60
449.156 366.348 58
469.225 371.186 1
140.31 371.925 80
159.634 374.628 31
372.226 370.391 73
443.596 370.519 11
529.001 371.651 2
337.714 383.437 96
418.369 368.459 86
66.9454 375.505 33
82.9498 372.972 18
400.204 369.899 31
192.94 374.818 18
219.314 371.51 26
233.3 380.173 22
369.121 382.921 12
204.215 375.7 1
315.621 373.585 48
771.933 375.568 4
102.086 377.074 1
147.002 371.518 25
171.672 376.25 15
297.953 373.929 48
328.387 374.126 41
331.431 376.837 2
162.829 378.446 1
279.903 375.974 42
271.671 377.461 29
84.8319 379.7 46
238.872 379.7 11
460.81 379.884 5
516.847 379.525 3
612.793 380.529 2
471.973 380.609 16
45.4264 380.053 26
406.608 387.15 55
307.731 388.649 29
422.715 383.006 36
149.078 386.238 20
784.831 386.468 2
141.184 386.788 3
776.604 386.284 5
790.734 387.186 1
451.809 387.303 44
255.047 389.14 7
127.631 387.958 49
678.283 387.232 45
757.735 388.342 25
768.878 389.611 1
40.4617 388.568 19
370.858 395.95 53
561.099 392.346 12
742.747 387.061 21
752.927 390.109 3
666.427 389.767 23
702.437 389.07 53
707.061 390.366 34
711.126 390.983 6
724.335 387.829 59
730.189 389.889 5
386.295 393.397 51
576.716 392.496 25
19.6113 392.906 6
81.0954 398.398 59
117.886 393.088 12
402.732 394.079 34
388.954 395.231 1
50.6114 395.815 17
135.961 395.605 8
532.198 393.249 72
535.409 396.921 1
582.877 396.693 8
549.729 396.911 46
613.213 396.887 59
647.951 397.316 56
57.1536 402.821 5
43.2673 403.76 8
168.847 403.198 24
73.4095 405.065 12
605.901 412.404 11
610.345 408.667 2
51.2989 408.591 10
36.4258 411.191 1
28.7952 412.802 1
17.4089 414.145 1
21.7737 414.423 2
169.078 413.612 2
6.7683 416.411 1
154.824 415.895 10
790.22 416.603 2
117.69 417.825 11
136.72 417.809 19
653.101 415.135 34
90.2124 417.626 20
165.966 420.884 3
784.324 418.826 1
65.3983 417.231 5
171.741 418.502 6
72.7307 420.183 11
154.384 423.136 29
55.5691 427.315 2
146.313 425.183 17
677.764 428.291 16
762.125 428.488 7
686.041 430.041 5
736.986 429.6 7
114.852 429.166 27
111.039 432.294 2
24.1755 429.486 6
93.1647 433.882 9
88.4762 437.187 1
81.338 438.201 1
74.6982 438.328 11
62.1529 439.953 7
53.4463 441.615 6
45.7537 443.919 4
29.4377 446.009 4
13.5115 448.548 1
560.757 113.645 12
760.261 120.105 8
577.214 121.734 2
693.295 125.697 48
555.823 125.369 2
544.892 128.539 2
676.579 129.198 4
699.108 133.423 3
671.231 132.742 3
693.485 134.009 1
758.508 135.487 7
777.552 139.639 1
551.109 143.908 51
681.584 142.649 10
537.189 143.269 11
681.559 143.869 66
761.205 150.56 3
734.242 147.449 1
789.431 148.351 1
703.233 150.232 1
535.992 150.373 4
553.204 152.739 5
564.598 152.45 24
650.609 151.378 20
658.756 151.248 7
690.75 152.051 3
542.667 153.218 1
727.942 156.733 22
753.049 152.665 14
731.969 154.32 27
782.667 155.118 1
770.775 158.391 5
721.393 162.617 6
755.73 161.228 7
701.139 161.425 1
681.75 166.357 13
740.033 164.504 18
709.44 167.542 7
785.582 168.424 2
555.629 171.889 39
583.047 174.447 1
651.075 173.696 1
721.339 173.729 11
779.297 175.127 1
635.853 175.387 22
773.32 172.215 4
765.734 178.826 6
793.508 178.678 1
650.258 181.753 14
150.571 182.188 50
607.02 181.489 10
708.04 180.503 40
584.133 181.564 19
658.08 182.514 2
744.487 185.603 8
613.857 185.184 4
643.483 186.255 30
741.598 186.987 3
776.834 185.143 1
793.035 185.219 1
154.572 186.287 2
624.742 184.986 32
145.135 187.345 19
683.247 186.425 47
722.125 189.521 4
138.761 190.974 2
163.187 190.537 10
776.378 192.505 4
736.148 193.04 13
581.951 193.335 10
689.198 196.816 32
593.912 195.17 7
729.234 195.482 10
757.309 196.324 7
771.54 195.669 4
151.81 196.775 26
650.145 196.97 3
168.01 198.015 5
624.196 195.166 3
666.678 197.679 13
742.69 200.637 17
137.127 200.107 3
632.412 200.948 16
728.548 201.501 15
482.22 202.059 3
739.245 201.886 4
98.576 208.424 47
12.3794 204.364 1
567.255 208.088 26
149.14 204.844 1
574.051 208.694 39
703.161 204.717 6
756.735 202.368 3
782.863 204.659 1
529.764 207.685 9
159.117 208.887 15
187.358 207.614 16
483.577 209.745 4
660.423 208.351 18
734.136 214.297 20
176.189 211.04 12
616.51 210.917 20
112.526 209.787 10
607.797 215.918 26
774.624 211.163 4
8.049 211.881 1
23.4322 211.932 3
91.1777 213.468 6
715.563 212.723 10
726.972 215.482 11
754.545 219.131 17
139.541 214.426 8
587.59 214.92 15
132.296 213.826 2
745.499 214.611 8
565.576 215.795 16
437.233 216.396 4
670.464 217.84 20
191.712 217.707 8
486.73 227.319 23
493.093 219.146 19
525.617 218.231 5
536.63 219.086 18
606.472 217.746 1
695.345 220.228 39
785.12 219.02 1
680.731 221.958 13
773.163 221.524 5
116.86 229.232 26
437.536 224.18 10
624.222 226.381 19
659.638 220.487 19
12.0422 224.318 1
195.033 226.531 9
205.031 224.965 7
422.251 225.679 56
430.97 221.291 9
517.519 228.654 11
26.759 226.593 12
122.028 226.221 2
494.797 232.689 63
511.536 228.533 23
691.851 225.869 5
132.223 228.642 27
166.82 226.63 4
178.209 230.656 11
567.936 230.072 18
747.904 226.927 4
94.2101 229.124 38
480.112 230.638 5
677.68 237.6 36
174.374 231.35 26
424.612 230.354 9
546.832 230.156 5
71.9778 234.827 26
788.819 230.882 1
638.056 233.211 13
114.88 233.959 10
80.2112 234.43 9
143.305 237.477 33
188.348 238.979 15
217.396 237.61 36
595.172 233.92 29
673.762 239.232 61
64.3075 235.572 3
190.781 238.286 26
440.058 234.81 20
539.27 234.552 5
484.882 239.985 34
673.202 236.947 1
685.137 236.909 5
697.628 239.768 10
124.578 238.629 9
176.988 247.402 37
416.17 240.346 15
103.586 240.339 11
235.481 239.343 2
600.502 239.182 4
639.282 242.057 15
713.372 240.274 40
432.261 240.136 2
545.262 241.592 16
199.185 241.33 3
354.115 247.207 29
663.828 249.061 29
726.859 242.445 1
73.7973 245.001 21
110.626 243.62 9
176.823 242.687 1
413.332 250.316 28
479.076 243.028 19
494.35 244.139 12
518.023 246.105 21
119.075 244.299 12
130.295 246.348 5
794.577 243.455 1
28.4635 243.118 13
139.877 246.33 10
221.498 252.384 38
433.168 244.502 1
733.817 245.285 2
426.33 246.323 1
589.774 247.106 24
601.235 247.162 13
159.058 247.912 23
552.913 247.49 26
621.021 246.883 7
659.449 255.458 26
245.48 247.486 3
351.023 248.031 5
367.883 247.527 18
532.009 250.283 56
128.356 249.932 11
192.602 249.87 15
788.639 248.899 1
409.286 250.023 8
443.132 248.316 14
643.588 253.477 34
88.6634 252.139 9
105.18 253.797 14
220.225 254.377 24
751.486 252.691 7
57.7219 257.524 17
176.976 252.791 18
507.214 252.874 6
758.524 252.524 10
126.535 254.531 2
139.5 259.076 34
165.102 256.367 14
210.802 255.069 2
237.268 255.388 8
370.76 256.091 20
427.845 255.229 12
579.63 258.363 35
612.458 257.812 19
729.903 255.542 2
30.2013 257.784 4
109.717 256.801 2
116.319 257.392 3
226.926 259.85 14
255.392 256.891 1
478.471 260.879 10
570.363 256.069 25
51.17 258.069 2
96.7889 259.394 8
152.684 259.235 8
516.917 258.834 1
675.056 255.811 4
45.948 260.734 4
219.162 261.015 3
575.519 259.357 1
131.494 260.742 4
761.197 261.386 8
349.181 264.307 37
412.67 266.806 42
468.975 266.604 22
118.521 263.194 3
251.265 263.589 6
495.703 262.817 5
196.547 262.459 35
206.202 263.739 11
407.661 264.664 15
503.142 263.276 4
26.6957 265.475 10
261.914 267.058 12
375.202 269.09 17
677.11 264.851 16
691.621 264.951 18
457.211 269.417 21
539.253 267.522 10
42.7774 268.662 10
223.375 267.45 3
774.779 267.183 1
51.9801 268.634 18
238.663 268.017 6
445.906 268.417 17
485.284 269.385 10
608.742 268.341 8
634.593 267.436 7
124.309 270.401 5
179.718 268.618 15
20.0966 269.91 1
513.302 270.881 9
93.1876 271.171 2
160.614 272.477 12
212.287 270.778 9
524.965 270.651 2
623.06 270.716 4
642.726 270.776 7
764.856 271.291 2
790.837 270.312 1
131.75 275.114 16
427.27 270.54 26
537.839 271.768 2
247.648 273.081 1
328.67 275.543 29
688.143 273.077 1
115.267 274.017 33
345.14 273.819 15
412.588 277.987 39
42.8224 273.658 2
544.243 279.326 8
666.091 275.661 19
35.6607 278.295 3
84.6248 276.881 17
206.798 275.754 6
469.785 277.912 14
484.516 275.734 2
10.0464 277.326 1
147.91 276.822 2
215.052 282.962 16
265.174 278.452 8
560.96 278.336 40
572.585 276.797 1
602.248 283.719 10
162.426 278.161 3
588.894 280.814 11
51.8407 282.023 23
190.544 278.797 6
324.926 279.018 7
338.992 288.745 20
621.149 281 4
60.895 279.855 9
75.2698 280.71 9
139.596 280.295 7
239.171 282.227 18
390.847 280.47 2
501.76 279.958 10
526.705 283.881 24
116.625 280.558 8
460.257 281.429 25
513.986 282.772 8
686.279 280.599 12
275.973 283.136 6
95.7917 284.029 6
549.806 283.375 2
655.046 283.153 39
721.715 282.604 5
736.267 287.249 19
791.852 283.481 1
450.835 280.542 10
621.253 284.097 1
36.6134 285.099 10
497.87 285.823 6
589.366 284.909 3
52.672 288.071 4
89.8076 287.984 11
160.097 286.246 1
447.398 285.699 8
465.886 285.492 6
76.2428 288.206 11
139.169 289.033 18
418.941 287.411 13
614.392 290.828 16
734.445 287.018 2
101.096 287.954 7
322.99 289.972 27
603.613 290.48 20
785.462 288.009 1
185.424 289.084 2
334.638 289.293 29
407.75 288.732 27
627.426 289.465 10
241.558 290.353 23
286.576 289.731 5
342.962 289.554 16
476.427 294.915 17
704.41 292.304 10
719.359 290.039 7
770.047 290.016 1
227.221 290.528 6
541.403 292.81 5
748.151 292.184 18
196.808 292.837 8
220.658 291.395 1
415.37 292.34 5
434.146 290.932 29
441.205 291.686 10
104.275 293.168 2
267.25 293.955 23
589.594 294.066 7
12.998 293.737 3
242.224 300.1 17
379.903 292.535 1
459.874 294.818 10
528.706 293.9 22
290.223 296.05 22
391.226 295.715 18
497.04 296.571 12
614.74 294.21 9
736.715 301.067 25
35.5098 295.591 8
307.897 296.078 9
296.644 298.385 8
770.259 298.635 5
792.956 297.923 1
5.59117 297.807 1
109.432 298.006 2
164.423 298.102 21
385.661 303.552 27
514.76 297.806 10
640.698 299.28 13
749.577 297.733 3
191.763 299.837 7
328.106 299.242 5
409.1 300.881 15
434.819 303.878 23
533.968 300.688 16
631.503 303.171 35
15.0593 300.896 1
97.931 300.783 1
212.137 300.976 39
453.725 301.114 7
720.417 300.811 19
785.487 301.41 1
76.3921 302.456 3
178.701 303.816 8
526.414 301.817 16
115.864 303.794 18
151.191 303.339 8
198.324 303.084 3
260.332 302.696 7
558.922 305.315 12
46.8649 303.907 9
603.599 304.225 10
277.189 305.141 4
315.624 306.643 13
470.034 304.42 1
538.567 307.676 5
756.222 305.796 14
25.1775 305.955 1
38.1974 305.889 7
266.086 307.157 4
477.767 307.095 14
589.412 306.42 2
105.924 307.017 5
204.436 307.003 9
390.573 308.937 9
438.045 306.277 14
535.193 307.428 2
609.9 306.856 3
776.505 307.206 2
793.153 306.681 1
565.487 307.403 3
96.3019 310.022 19
130.175 312.019 4
214.815 308.659 7
403.409 308.723 8
637.674 308.069 3
705.894 310.165 10
33.9939 310.211 2
384.637 310.046 3
625.597 310.232 6
11.6479 311.048 3
142.866 310.789 2
224.011 312.506 9
328.194 310.46 4
378.936 311.053 14
468.016 311.053 3
527.403 310.74 4
84.929 312.007 12
167.017 313.315 7
19.6096 313.013 1
202.071 315.378 36
234.381 316.257 21
306.325 313.562 13
427.082 315.203 3
451.538 318.288 34
65.7756 314.488 14
409.75 314.49 15
632.661 314.243 15
121.727 315.614 10
188.362 320.661 17
496.605 314.998 4
540.486 316.312 8
722.781 314.577 1
247.954 316.957 11
278.645 316.109 27
552.986 316.597 7
612.485 317.578 5
713.963 317.715 6
746.258 315.629 2
102.977 317.157 27
156.48 317.354 18
338.539 318.435 9
480.273 317.666 16
606.727 317.643 12
662.128 316.385 39
139.432 318.6 19
582.169 320.937 5
645.975 316.809 29
777.044 318.389 4
170.78 319.681 9
324.133 319.087 9
348.303 318.653 4
501.91 318.352 4
7.34226 319.955 2
44.871 320.305 6
222.708 319.821 5
439.576 320.271 3
467.056 321.129 26
65.9831 323.09 15
187.649 320.766 3
211.329 320.608 7
263.757 321.373 6
199.983 322.462 5
363 321.668 7
452.21 322.296 1
476.18 323.533 10
386.922 326.387 16
619.9 322.723 11
646.773 325.13 7
74.4817 323.54 9
245.744 324.777 1
302.582 325.11 6
697.523 324.943 19
227.671 325.561 10
510.075 323.465 6
566.942 326.317 3
717.623 326.572 8
43.041 326.834 4
671.96 331.629 17
482.946 328.848 14
736.205 326.261 3
104.591 328.586 3
124.198 332.551 41
202.841 328.942 3
284.128 331.608 11
5.48901 330.282 1
18.53 330.286 1
90.8057 330.042 9
190.337 330.329 3
378.875 331.848 13
399.373 331.108 3
440.659 331.116 5
385.746 331.328 3
248.959 338.162 28
314.541 334.362 4
573.84 330.986 5
614.579 331.059 36
142.526 333.323 9
178.127 335.425 12
294.13 333.136 3
350.489 332.783 1
416.127 334.789 32
779.456 332.418 2
794.087 333.34 1
11.779 333.682 1
70.6155 334.045 3
130.529 334.022 2
277.828 333.408 6
307.634 336.096 50
510.934 334.482 23
465.507 332.734 20
219.514 336.944 24
391.715 337.374 7
63.3499 337.582 5
432.94 338.525 5
607.896 336.897 3
101.395 337.695 3
124.018 340.985 14
165.036 339.86 8
478.581 337.545 9
582.747 340.279 23
662.738 339.504 22
723.876 337.971 4
756.393 339.379 6
764.704 338.065 1
39.4313 339.164 8
91.6109 339.143 2
266.662 336.311 6
340.706 339.696 11
447.621 338.652 1
466.93 339.085 3
537.877 338.9 4
553.72 343.028 13
574.336 340.698 14
630.974 341.372 9
161.235 340.273 2
514.241 340.732 5
697.285 342.691 32
358.194 339.955 9
299.469 342.495 16
413.153 346.579 18
131.436 342.049 8
141.06 344.576 30
179.587 344.219 5
283.338 344.488 39
5.22519 344.347 1
240.329 341.245 31
619.013 345.898 14
734.592 343.409 5
745.936 341.611 26
193.565 344.873 6
450.859 348.911 41
482.098 345.395 27
600.54 345.917 9
651.849 348.558 20
750.914 345.243 1
39.4707 346.343 5
100.987 345.333 9
317.091 347.299 35
384.628 348.704 48
363.921 347.406 5
629.652 347.31 10
688.939 350.577 52
206.369 347.871 14
229.49 345.257 12
337.712 350.675 9
779.85 348.093 1
20.3557 349.555 1
24.9118 348.929 1
220.679 354.495 28
275.867 350.896 14
327.187 351.571 12
372.287 349.528 7
536.897 350.86 12
546.552 349.034 2
638.082 351.145 17
69.9911 347.741 11
162.355 351.383 7
346.515 349.553 2
554.505 350.415 4
615.612 352.502 10
11.5065 351.469 2
519.661 351.102 3
749.941 349.75 6
266.399 352.518 10
697.501 351.595 6
790.136 352.132 1
44.8873 352.75 2
225.006 352.651 1
292.569 356.256 28
325.586 353.967 7
380.587 353.818 6
433.933 352.225 26
443.459 353.136 6
607.774 359.125 64
723.753 352.521 19
492.939 355.459 15
757.431 355.403 16
681.203 356.216 7
6.19313 357.365 1
145.241 354.929 14
249.653 358.404 36
372.349 357.478 11
392.272 356.71 2
732.173 357.71 7
99.9885 361.144 29
257.143 357.561 13
481.861 361.733 21
654.893 360.444 12
780.91 357.787 2
170.408 360.67 4
233.623 364.987 16
269.301 359.301 22
310.087 362.15 24
592.607 363.344 45
99.1394 359.944 2
365.22 360.278 5
457.898 360.901 6
794.523 360.05 1
68.8143 361.76 3
473.878 361.919 14
704.389 362.272 23
11.6676 361.623 1
157.085 363.285 3
186.844 361.894 20
241.727 363.298 7
326.259 362.309 8
670.594 361.932 1
521.643 363.932 6
91.4235 363.794 5
201.24 363.431 10
355.412 364.117 3
463.655 364.156 1
576.99 365.555 29
593.087 365.534 12
776.104 367.979 5
59.8954 364.172 9
142.637 364.785 8
221.079 364.782 7
278.8 366.086 7
641.248 366.697 16
683.771 366.582 18
304.048 366.4 16
344.441 369.029 11
625.318 365.27 17
471.865 366.908 1
617.362 367.262 2
762.956 366.863 16
167.62 368.479 5
257.205 374.416 9
296.734 367.658 10
608.079 367.318 14
96.5922 369.526 1
178.511 367.753 41
225.656 369.393 3
365.393 368.397 3
381.048 367.707 4
669.808 370.096 4
90.6983 371.132 10
357.392 375.482 9
718.82 370.829 28
739.798 370.925 6
775.437 371.521 1
791.407 371.244 1
73.1793 372.248 9
242.296 372.972 27
546.375 372.554 23
622.891 373.098 18
652.176 366.565 10
728.718 372.731 8
46.3484 373.644 4
474.788 372.25 14
28.936 374.491 4
108.577 374.469 30
676.096 374.583 3
34.303 378.441 8
457.582 375.728 7
556.886 375.788 50
93.5947 375.787 1
142.305 381.781 5
422.642 376.346 1
438.935 382.566 46
595.132 375.814 12
765.039 378.422 8
59.5108 377.548 15
370.1 377.213 2
407.788 378.589 25
491.263 380.058 59
125.805 377.927 9
255.741 379.307 18
305.79 377.598 15
338.643 377.379 3
526.04 378.727 30
582.62 378.022 22
681.7 377.809 8
705.005 378.342 4
788.023 377.954 1
80.6068 378.921 2
362.42 379.086 6
710.745 378.86 7
750.635 378.669 10
9.13603 379.785 1
155.638 380.943 5
217.857 385.765 50
230.315 381.114 6
448.575 380.151 3
189.627 382.676 46
291.113 387.491 43
319.036 389.595 47
391.333 380.421 3
466.639 380.574 8
542.28 386.625 36
183.153 382.04 33
279.087 389.908 34
285.141 383.297 5
296.751 381.824 2
331.086 391.629 27
89.1206 382.833 1
122.283 382.826 2
438.317 382.991 2
127.528 383.49 2
171.988 385.495 30
263.298 383.519 12
341.034 383.938 2
107.467 385.767 21
306.227 385.019 1
358.436 387.295 23
409.231 386.471 17
705.755 386.109 1
47.8885 387.789 14
59.2738 384.145 13
210.806 387.09 36
220.544 388.705 13
234.039 388.788 27
586.32 387.798 44
136.855 391.251 10
160.569 389.32 19
207.161 388.539 6
441.655 390.112 13
25.7367 393.679 12
349.491 390.316 10
363.72 392.385 5
607.342 390.214 18
151.892 392.71 28
417.591 391.374 35
63.3259 394.341 21
94.5482 395.094 49
142.515 393.24 17
198.914 393.336 21
212.355 395.252 36
316.18 392.414 12
587.271 393.739 9
454.051 397.263 82
625.159 395.796 14
767.127 396.651 8
120.265 399.644 31
232.652 395.569 12
601.632 396.668 12
717.051 398.566 17
555.381 395.42 1
594.6 395.808 22
513.13 396.519 18
566.285 397.147 21
607.783 397.428 1
663.337 404.307 53
13.1799 397.803 1
24.2925 397.99 4
80.3439 398.745 2
152.308 402.044 22
535.037 402.218 8
457.285 403.961 7
505.541 404.154 10
512.511 404.681 11
613.389 404.049 1
620.123 404.227 1
14.4844 404.987 1
23.4382 405.24 1
649.429 405.18 1
48.9827 407.433 3
103.581 406.156 31
444.463 408.175 13
10.5844 409.906 3
186.054 411.708 15
391.877 408.738 1
521.766 408.086 16
495.181 410.703 19
501.01 410.383 13
115.839 411.416 2
123.703 411.379 12
175.719 410.578 2
73.4302 414.846 3
76.4061 413.52 5
88.4605 412.507 4
607.634 413.426 6
58.5326 414.596 9
591.283 414.873 31
782.878 413.992 1
661.925 413.942 18
32.9278 417.062 8
169.566 419.629 17
18.4641 419.274 1
185.221 421.402 5
53.2703 420.296 1
99.1997 422.943 9
156.731 421.1 1
790.415 421.208 1
80.2238 422.715 23
138.858 422.865 9
94.8676 424.86 8
649.749 425.661 18
40.8271 425.101 7
128.229 424.33 4
61.5633 426.125 19
24.6937 426.37 1
5.74548 427.536 1
159.709 429.603 6
45.7934 430.6 4
14.4093 430.779 1
65.5622 432.089 5
103.083 430.551 4
146.722 432.29 6
73.5684 432.426 3
766.181 431.562 2
648.111 434.214 3
29.6887 436.175 7
6.85511 436.302 1
661.062 436.191 4
682.444 437.713 5
18.7932 437.401 1
723.529 438.152 3
778.89 441.268 2
5.58513 454.051 1
552.857 109.306 4
661.206 186.627 3
608.369 196.984 9
549.636 209.981 15
606.943 248.841 18
624.062 257.169 9
165.005 259.714 3
228.829 269.839 4
147.095 292.826 4
235.413 298.91 29
477.809 298.228 2
501.518 299.158 2
624.036 302.742 13
34.9809 323.616 20
175.085 325.845 6
753.403 330.525 20
700.528 343.599 14
660.414 349.213 7
21.5572 370.757 3
571.171 372.393 22
158.152 374.142 3
168.787 374.172 1
506.209 375.504 53
209.841 380.583 2
506.79 387.706 14
785.226 394.014 2
190.335 422.472 27
706.159 438.424 2
750.99 143.254 2
554.338 154.988 5
680.647 159.261 24
