2440 22378
352.072 394.672 96
15.6646 390.596 2
339.581 389.117 3
650.538 392.529 72
328.734 392.512 15
396.309 394.299 14
345.831 396.341 18
688.207 390.834 14
280.198 391.627 83
368.762 393.039 7
380.515 392.762 63
35.5468 392.444 10
413.891 393.316 12
13.7992 395.19 1
648.919 400.397 13
52.9387 396.56 13
361.004 395.91 6
354.222 400.89 5
203.745 401.775 2
37.1004 403.578 8
447.435 403.005 17
307.134 402.551 9
193.888 406.65 11
226.316 405.317 9
335.13 403.379 31
129.745 408.252 8
49.7419 409.956 14
318.795 409.462 3
447.674 410.047 1
189.267 418.29 12
205.456 411.315 21
385.368 411.287 23
161.352 413.586 20
380.471 411.732 5
399.258 413.052 14
404.781 413.371 6
419.973 413.553 13
435.32 412.615 12
10.6588 416.141 1
367.126 414.721 15
195.305 420.243 4
449.264 415.768 10
777.362 418.067 1
50.0374 416.035 14
354.875 419.974 2
434.647 418.59 26
42.1809 422.321 2
335.793 420.651 30
429.839 419.887 13
32.9595 420.071 3
124.963 426.632 8
402.574 422.84 24
284.135 419.995 21
399.295 425.8 2
271.717 427.117 3
264.784 425.008 11
383.549 427.979 6
47.7286 429.568 1
16.3839 430.901 2
29.9768 431.2 1
238.105 426.122 25
246.925 428.969 16
253.465 428.547 12
370.278 430.808 10
217.752 429.724 8
226.617 427.46 22
360.962 432.053 3
210.363 430.604 11
354.676 432.368 4
348.592 434.137 1
336.646 435.402 5
165.12 433.742 37
181.128 432.029 28
189.165 433.363 15
195.242 432.177 13
43.6833 439.3 11
136.47 435.125 47
148.526 433.889 22
168.475 436.604 4
321.931 436.469 7
118.889 436.261 51
125.816 439.437 14
90.2054 440.405 11
289.802 441.566 1
82.8437 442.209 4
109.04 440.366 10
267.696 438.112 25
23.2521 444.249 3
65.3312 443.108 3
97.5749 440.706 22
100.003 443.518 1
44.698 446.806 6
258.829 443.55 3
74.5839 443.576 13
244.074 446.316 14
230.429 446.845 6
221.766 447.051 16
202.158 450.341 2
211.645 448.839 5
196.728 449.974 14
182.174 444.699 7
177.659 452.606 7
161.016 452.93 16
142.177 454.048 9
97.9422 452.877 16
69.466 460.041 2
49.0239 460.624 9
22.0593 462.631 5
15.2833 464.043 1
779.901 167.816 2
779.176 176.426 1
793.128 184.437 1
778.316 187.724 1
713.808 193.15 30
720.03 192.088 3
416.838 197.156 31
421.675 200.399 2
720.274 199.899 13
775.788 200.025 5
710.953 202.682 2
695.783 205.398 20
704.17 208.611 3
437.762 210.258 70
787.634 208.403 1
419.634 210.266 44
724.046 213.615 21
774.03 214.874 11
696.33 218.91 25
418.025 217.744 4
691.057 226.187 16
425.571 220.502 9
714.272 219.966 25
446.072 227.019 35
375.931 227.215 40
673.414 225.889 2
689.072 226.052 5
415.174 232.175 64
709.023 227.63 8
467.918 230.929 14
620.922 235.237 23
729.591 228.065 18
287.61 232.141 22
370.809 232.375 4
456.876 233.302 8
770.188 230.54 4
311.158 237.212 22
688.824 234.889 28
777.825 235.399 2
321.772 234.76 15
634.778 234.412 14
708.681 236.903 8
308.635 237.735 2
481.35 241.221 35
617.136 238.401 7
439.565 239.324 26
404.366 241.763 28
416.829 241.529 34
765.377 240.401 12
497.127 241.42 2
297.866 245.708 21
434.154 242.845 8
452.667 246.134 9
471.545 243.955 10
638.909 243.341 30
694.406 245.398 13
371.568 246.206 43
412.669 247.446 30
443.466 249.59 9
746.585 246.942 9
305.159 248.35 10
389.375 245.899 17
463.286 246.725 1
765.783 247.024 3
486.232 253.443 34
685.993 249.915 39
732.968 249.057 14
324.469 248.417 35
358.418 250.373 20
507.316 248.44 3
460.96 253.318 9
287.142 253.092 37
360.465 259.653 40
396.99 250.998 4
615.197 253.395 33
645.45 254.066 11
785.392 253.963 1
411.812 254.292 9
688.988 260.79 36
762.996 255.527 7
428.009 256.661 13
453.566 255.668 6
499.686 256.711 7
517.379 256.371 1
508.314 257.724 5
717.224 257.976 1
283.487 261.414 14
385.778 263.501 39
475.954 261.825 7
490.283 259.361 1
692.975 260.878 12
739.695 258.494 7
359.025 261.321 23
645.202 260.597 1
754.152 261.52 15
398.364 261.489 2
731.01 262.672 3
482.862 262.998 10
513.893 263.473 5
685.549 263.887 14
326.567 261.863 21
526.244 267.615 22
371.051 265.824 4
410.867 268.508 24
306.686 266.022 7
595.413 268.436 29
614.944 263.572 29
642.768 270.138 14
748.01 265.867 2
277.934 266.658 2
378.709 268.702 9
422.824 267.144 4
759.909 267.669 5
448.798 267.785 1
475.034 267.474 23
502.125 268.269 2
667.5 269.523 12
737.071 267.865 3
727.674 268.97 3
304.224 270.066 1
491.729 271.163 6
771.726 272.017 8
591.108 272.46 8
511.105 273.253 2
700.553 272.828 21
719.798 274.769 15
278.861 286.234 38
326.395 275.274 1
343.088 275.49 13
450.413 274.595 7
528.643 277.085 8
745.305 274.59 9
297.687 276.061 11
732.553 279.503 23
686.124 276.869 23
756.512 277.518 10
712.905 278.718 5
431.085 279.225 9
473.132 278.839 5
480.811 278.966 3
540.786 282.802 13
399.589 279.854 2
502.748 281.538 17
588.825 284.747 29
328.928 281.583 4
363.147 282.49 15
601.594 282.872 14
458.363 283.397 3
611.109 282.269 12
774.122 282.953 2
272.088 283.846 9
335.387 285.312 5
423.238 286.929 8
433.632 284.31 2
665.734 286.169 12
303.172 285.085 27
547.963 289.321 10
721.078 289.036 28
288.993 288.119 12
366.743 289.79 13
659.676 292.967 31
688.803 288.912 20
770.256 288.095 3
583.941 290.279 4
779.274 289.211 1
360.528 291.86 6
395.449 290.339 17
507.91 289.49 41
528.917 291.898 6
573.749 291.53 10
272.006 292.223 13
492.331 291.826 6
555.335 293.401 27
314.954 293.578 5
344.308 297.491 49
454.557 293.186 2
485.439 289.002 3
563.506 294.09 6
596.265 293.597 3
291.693 294.651 4
413.835 296.69 14
512.614 294.562 6
754.616 294.685 14
385.004 294.832 3
465.135 295.809 12
651.23 295.544 2
354.783 296.435 4
765.038 296.202 4
364.891 298.247 15
500.911 300.475 38
343.7 299.411 7
664.779 300.514 12
45.1487 298.537 2
52.0892 300.141 4
421.099 299.948 30
283.113 302.748 76
516.861 299.564 2
745.832 303.703 13
233.195 300.405 5
322.588 301.396 10
394.644 300.716 10
481.251 301.255 58
525.81 302.447 8
581.888 301.024 14
637.567 301.006 4
660.265 300.778 6
710.343 300.864 11
460.378 302.512 8
653.426 303.1 24
735.06 301.11 6
268.858 303.033 9
435.733 302.836 17
542.451 302.82 4
782.687 302.702 1
222.65 301.273 11
305.452 303.004 7
689.951 304.596 17
30.6707 305.141 5
238.896 304.869 4
260.382 306.729 16
466.716 305.067 1
531.268 306.028 18
599.268 306.71 15
46.014 306.262 2
449.886 307.878 9
316.518 306.136 27
668.355 309.875 16
764.843 309.135 13
24.4575 315.166 9
182.636 312.053 36
252.309 308.975 12
333.126 308.701 3
427.907 309.812 12
729.015 308.059 7
773.57 308.85 3
381.09 309.121 1
483.001 308.89 5
72.0774 310.402 2
90.6112 309.5 3
97.7057 310.15 12
182.336 316.474 14
201.781 314.301 8
572.83 308.781 15
685.448 309.95 7
746.785 309.922 9
80.1101 311.622 17
192.595 316.052 11
362.821 311.426 1
586.299 312.75 11
607.031 313.452 6
651.244 310.49 1
720.081 310.087 5
491.049 312.162 8
619.826 311.878 3
52.156 312.757 12
500.343 315.549 19
543.282 313.336 23
527.072 314.088 5
593.783 314.313 13
710.295 314.007 7
326.092 317.315 2
515.146 316.42 16
634.811 316.089 11
658.671 315.146 13
783.802 314.955 1
272.344 315.691 6
338.703 314.641 22
379.58 316.526 11
418.405 315.772 1
439.925 315.263 8
76.085 319.301 7
85.4643 320.061 10
135.092 317.515 10
464 320.447 17
103.109 318.006 16
229.827 319.533 14
239.497 317.591 6
57.516 319.219 9
169.666 320.447 29
732.125 320.245 10
184.013 320.702 10
293.833 320.166 5
305.379 319.9 4
430.081 321.084 7
490.366 320.459 3
529.468 319.471 3
401.057 320.748 6
479.411 324.165 10
323.973 323.348 3
355.694 322.505 24
416.015 323.548 15
443.112 322.783 8
569.174 321.932 5
589.72 322.193 2
679.191 323.172 8
274.221 323.142 3
389.461 322.419 17
458.213 322.426 14
469.387 323.501 2
654.94 323.982 14
204.291 323.48 1
512.626 324.238 1
609.541 323.203 1
664.698 322.586 19
615.395 325.757 13
756.276 324.214 4
139.347 326.462 14
146.275 325.698 2
215.91 326.413 3
494.035 325.879 4
699.559 326.477 30
119.258 326.694 12
124.941 327.055 1
159.112 327.06 2
551.304 328.55 9
622.343 327.297 2
781.991 326.536 1
100.572 327.337 13
293.303 328.328 32
335.252 330.546 16
586.305 328.772 4
670.527 329.135 4
722.957 328.146 3
237.274 329.736 12
301.984 328.897 7
313.682 329.349 1
356.186 329.488 5
740.11 329.199 6
766.201 329.664 6
560.873 329.882 4
574.178 330.777 3
52.6225 331.452 3
72.8696 330.931 2
333.355 330.744 13
364.128 332.653 3
268.626 336.95 32
462.329 333.408 18
515.243 336.819 32
149.547 333.99 11
387.95 332.927 2
403.814 337.833 36
103.343 335.284 4
224.853 336.952 12
340.068 333.456 1
602.1 334.401 1
693.753 338.216 24
136.007 339.648 47
247.442 340.786 11
376.134 334.792 1
451.615 335.234 8
611.575 335.312 11
788.852 335.28 1
210.48 337.478 17
289.734 337.767 9
420.169 337.702 6
487.514 336.93 21
629.828 335.155 10
646.807 336.049 1
748.326 336.824 4
290.277 337.348 3
313.807 337.148 30
60.156 336.423 4
71.9177 340.226 20
277.096 338.184 4
87.1374 341.569 15
197.652 339.189 20
240.773 340.499 8
507.232 340.984 42
567.088 339.21 14
221.852 342.463 45
360.444 339.657 1
403.738 341.979 5
437.855 341.281 4
663.575 342.336 43
794.185 339.935 1
138.833 340.619 9
317.953 343.854 6
550.745 341.124 21
119.362 344.491 25
436.043 341.9 1
638.576 343.454 46
780.272 341.825 1
511.807 342.418 1
584.976 344.827 34
608.018 345.041 7
14.3972 343.895 1
101.29 344.491 4
170.53 343.794 21
451.032 347.519 3
647.373 344.494 7
420.404 345.031 20
598.203 349.698 11
619.27 345.065 1
736.285 343.763 9
6.96313 345.966 1
272.912 347.438 8
410.907 344.835 8
464.413 345.171 4
721.455 345.401 5
546.484 349.57 4
142.208 347.042 9
301.366 347.956 9
359.544 348.217 2
477.122 347.919 11
488.649 350.734 26
657.887 348.412 16
386.513 351.953 30
30.3065 349.878 14
50.4543 350.089 4
208.192 349.446 1
285.634 350.027 8
427.682 349.434 9
533.794 350.782 14
561.771 352.224 15
595.629 350.373 6
72.0513 353.193 14
190.557 351.133 3
293.911 351.344 2
438.046 352.363 45
785.55 350.665 1
494.376 351.939 1
648.176 353.15 18
674.057 351.564 8
756.469 353.595 8
775.576 358.724 8
276.715 353.905 8
233.774 355.174 15
269.601 355.106 11
402.744 356.294 13
257.218 355.841 1
465.046 358.217 16
515.639 356.105 29
578.745 356.905 13
640.931 355.838 3
37.0074 357.396 1
110.902 356.746 8
425.331 356.939 12
537.445 357.296 25
762.557 357.419 2
52.1701 357.763 7
503.124 363.211 13
72.0907 360.564 3
445.694 361.585 3
630.083 359.704 2
192.045 368.12 37
210.011 365.248 33
209.804 362.484 10
288.187 361.275 5
314.84 360.667 1
386.984 361.005 7
510.582 360.893 3
775.223 361.276 1
276.883 365.36 22
459.456 361.643 1
433.16 362.944 2
473.655 362.438 8
491.335 363.325 4
544.7 363.125 9
574.289 363.658 12
617.636 364.92 16
16.7103 364.536 1
234.219 370.166 53
548.845 364.138 2
421.065 365.027 5
561.131 365.797 6
600.665 365.485 1
641.818 364.713 7
220.215 367.66 16
356.768 365.971 14
527.349 365.81 3
250.846 370.279 20
45.2946 369.058 16
443.199 368.16 1
451.269 368.797 21
496.575 368.022 3
635.578 368.072 2
697.499 368.497 4
5.93083 368.927 1
22.9462 366.745 5
405.388 369.857 17
511.819 371.226 27
321.15 372.283 4
325.766 371.513 7
377.949 371.17 6
755.709 370.869 9
768.727 373.868 4
15.4669 372.309 3
86.4823 372.409 18
365.814 373.406 4
711.805 375.881 18
733.928 375.722 24
434.53 372.681 1
342.668 374.214 15
383.309 374.022 2
393.503 375.031 10
647.708 377.975 11
693.706 373.872 16
30.7695 374.621 8
211.153 377.396 16
576.527 375.512 13
611.374 377.726 36
684.057 375.065 6
288.035 376.45 24
638.509 375.563 8
744.2 376.247 5
223.392 376.818 21
410.572 378.635 5
674.049 378.153 8
768.434 376.982 5
67.3572 382.638 30
189.004 377.088 6
298.11 377.688 16
371.495 378.395 3
489.562 380.886 56
110.884 379.895 14
143.304 382.355 14
154.377 379.872 7
433.525 377.409 2
472.427 386.396 30
562.175 381.905 25
591.735 386.789 45
600.549 383.863 30
699.106 378.902 11
14.2683 379.936 1
37.8443 381.069 5
272.968 379.671 4
458.662 379.496 48
546.169 381.655 14
555.292 380.122 3
566.879 380.624 4
664.737 380.227 20
733.356 378.082 5
755.186 379.561 6
228.509 380.901 5
318.441 382.216 3
616.712 381.342 19
533 381.731 8
635.273 383.571 37
50.5724 380.851 15
107.962 383.527 2
449.108 384.433 44
579.063 387.56 8
373.119 385.155 18
393.063 383.939 21
652.851 383.545 5
191.368 384.606 1
286.391 386.434 3
670.636 389.585 20
95.698 385.578 1
158.434 386.608 10
398.533 386.156 1
505.117 386.803 31
416.792 387.478 4
438.061 389.313 22
478.08 386.832 37
683.116 387.823 9
34.6581 389.056 5
331.418 390.569 21
384.708 388.76 19
642.789 386.995 5
712.748 388.247 16
148.576 389.362 3
431.778 390.02 21
700.825 389.337 17
772.389 389.543 1
55.3399 388.931 8
137.53 391.279 11
358.882 389.983 5
423.25 391.352 16
665.098 391.028 18
590.557 391.397 24
752.973 394.062 19
26.0137 392.318 4
110.66 390.683 28
185.075 391.558 2
217.493 392.665 14
484.768 392.092 36
402.821 397.437 30
505.063 393.372 16
117.054 394.024 2
165.268 393.785 1
302.962 394.759 5
342.502 394.993 9
775.139 393.947 1
50.1549 395.401 4
146.052 396.463 18
331.128 395.504 8
40.0395 396.481 5
373.179 396.247 11
290.049 394.802 11
592.428 398.21 7
156.355 397.995 1
427.171 400.752 32
29.455 399.486 3
99.8048 399.09 7
60.3402 402.211 22
241.337 402.155 13
367.283 403.12 8
321.789 402.463 8
757.718 402.722 10
350.463 403.968 7
390.946 400.446 27
16.9796 405.414 1
212.617 405.893 12
462.043 407.233 12
407.578 408.156 6
408.05 407.36 3
453.608 408.726 3
245.673 409.026 10
676.029 407.974 3
30.3178 411.21 4
40.4235 410.838 7
162.857 409.188 16
302.933 409.085 28
357.869 409.372 6
380.206 408.496 2
119.947 410.844 3
137.619 411.249 1
337.519 411.432 11
793.445 410.773 1
325.783 413.085 13
202.176 411.549 10
233.141 415.616 12
290.911 416.817 43
176.279 420.959 7
373.333 419.095 32
392.475 415.596 2
462.12 415.715 7
136.25 416.655 2
737.864 417.603 4
158.407 418.057 2
295.51 424.006 23
343.764 418.357 6
420.484 419.521 3
165.267 420.138 7
204.817 420.373 11
333.016 420.219 8
359.924 418.639 9
387.333 419.461 9
414.256 419.437 3
315.757 421.228 10
8.86123 421.249 1
304.416 423.689 12
348.183 422.643 2
449.205 422.913 1
137.064 424.918 3
440.157 424.189 3
160.244 426.187 7
363.899 425.204 6
429.627 426.407 4
337.055 427.726 5
321.043 428.18 12
311.371 429.4 5
327.446 428.708 4
301.925 430.351 5
265.835 434.556 11
274.1 433.552 4
284.01 433.971 9
765.477 432.802 2
788.136 434.337 1
19.5364 435.122 1
248.326 436.552 8
10.0637 436.131 1
240.317 435.845 6
219.509 437.98 12
229.995 439.171 11
25.8924 439.538 3
38.0293 440.985 3
194.104 441.495 7
151.337 442.947 35
163.479 443.505 11
181.166 441.75 14
15.3455 442.022 1
140.473 443.261 11
132.445 446.264 11
114.663 446.139 9
292.865 444.962 4
112.692 448.013 11
85.4255 451.012 18
104.408 447.643 4
58.1347 452.806 16
79.2573 450.255 3
98.3596 448.714 2
68.0017 452.453 26
34.8998 452.437 5
16.6141 455.487 1
172.556 457.143 3
5.48053 457.719 1
4.62497 469.424 1
407.185 283.476 10
726.067 293.017 13
409.105 315.968 1
120.151 317.401 12
255.977 322.73 38
450.912 328.333 15
524.859 354.981 12
143.076 385.51 6
739.833 407.973 5
18.3575 413.576 1
448.707 414.814 3
466.699 418.921 21
687.818 213.238 9
453.494 225.858 13
681.634 228.301 1
365.942 230.854 1
493.21 236.127 2
318.166 266.29 1
663.139 281.729 7
565.344 283.8 6
739.883 289.788 12
246.589 306.043 13
522.126 311.618 13
645.254 307.659 9
719.491 319.705 22
771.183 320.95 5
18.7706 327.458 4
86.0806 330.688 4
259.71 348.183 1
129.639 358.157 11
767.39 362.34 2
261.631 366.087 3
308.428 363.273 11
387.956 365.887 1
618.616 369.752 7
530.904 375.876 6
343.535 379.791 1
224.151 385.088 8
765.409 386.712 7
374.218 388.999 1
269.359 390.642 12
651.8 392.803 5
196.071 433.746 2
139.52 436.076 1
54.4806 459.167 1
782.566 189.197 1
714.443 194.911 3
415.239 202.508 6
777.909 214.392 1
729.526 221.516 2
440.888 227.21 8
694.166 225.787 6
415.793 232.391 16
287.161 240.978 4
622.843 244.138 12
478.972 244.17 3
768.834 241.792 1
642.317 244.282 1
391.832 248.636 3
373.855 247.166 2
511.406 249.145 1
750.872 250.248 4
311.087 249.232 9
624.413 255.961 13
287.072 256.822 2
360.191 256.743 1
443.625 257.116 1
710.325 254.622 31
650.266 258.439 1
328.949 264.081 1
688.598 264.32 2
475.467 267.533 2
527.023 269.711 4
412.66 270.173 1
498.617 272.491 2
596.028 271.808 1
669.751 271.12 2
280.93 278.846 5
346.032 276.589 5
646.352 276.393 36
776.828 277.797 1
425.613 284.46 5
590.269 287.997 5
692.224 290.936 1
661.145 293.31 2
779.887 294.071 1
535.996 294.095 6
556.265 301.05 14
277.035 298.434 14
465.712 300.896 3
371.855 299.165 7
694.527 306.446 2
744.179 303.817 3
38.7023 310.189 2
258.619 310.284 1
456.146 309.283 2
765.796 311.095 1
181.772 315.234 4
208.393 315.834 3
611.303 314.507 2
340.484 317.746 1
501.09 317.374 2
662.888 317.706 2
108.938 321.552 3
126.135 320.206 3
66.2076 324.011 8
172.929 319.192 2
228.619 322.048 1
33.3319 321.966 8
418.505 324.759 1
432.006 324.818 3
484.939 324.158 1
685.833 323.921 9
731.8 326.849 4
306.269 327.402 2
702.71 331.948 7
167.007 332.661 4
548.997 332.601 2
784.835 333.559 1
267.854 338.572 7
700.626 341.05 6
131.903 347.84 16
72.4078 344.632 3
86.4743 345.57 3
105.679 343.918 1
125.895 343.783 1
219.211 350.666 12
33.8816 348.517 4
366.95 349.292 6
600.575 351.601 3
118.296 356.651 1
778.413 358.589 1
305.38 355.071 12
646.83 363.17 3
699.759 361.221 5
163.065 367.946 12
196.142 366.46 2
280.411 365.641 1
241.396 373.386 11
547.763 370.817 1
252.142 376.693 11
41.7297 374.048 2
88.7903 375.384 3
667.964 372.76 16
772.858 375.304 1
694.499 379.652 7
712.328 377.939 1
735.461 378.158 10
324.673 377.979 4
500.836 380.607 4
645.063 380.719 4
214.014 384.772 8
68.5611 386.802 5
302.083 383.292 2
563.825 388.872 12
551.032 391.167 24
597.503 387.652 6
167.236 386.93 9
232.184 391.581 11
383.462 394.641 12
93.994 393.482 9
334.439 394.35 2
352.494 393.468 2
755.182 394.724 5
492.783 395.774 11
404.672 401.788 4
150.733 402.526 8
441.227 400.211 21
630.818 398.542 27
728.632 399.693 12
21.6389 400.816 1
660.73 399.73 31
219.193 405.536 5
127.796 412.493 14
251.035 411.281 1
306.074 415.175 9
57.0641 418.399 8
375.127 420.383 1
208.519 424.842 2
38.1431 427.816 13
462.878 433.274 3
269.386 436.844 2
152.182 446.362 8
16.1118 448.466 1
114.361 450.496 1
84.2215 457.686 5
70.2005 453.893 1
398.581 301.644 22
252.64 316.709 7
767.005 316.968 2
437.57 329.002 6
123.564 355.659 1
396.983 401.053 5
129.112 413.223 7
446.348 213.794 16
399.874 227.416 3
489.788 231.433 2
743.881 239.024 1
664.254 259.147 13
575.166 285.177 2
198.601 300.869 3
746.285 360.411 1
464.638 368.984 2
279.531 421.096 8
187.151 427.474 13
43.6892 449.451 5
698.524 234.273 1
426.497 233.88 16
628.518 253.385 6
287.278 274.419 5
364.346 277.449 3
671.76 280.507 4
541.179 297.721 1
404.461 303.545 3
501.376 324.108 1
574.019 337.759 1
389.869 342.272 6
559.876 339.758 2
709.329 339.046 2
78.7537 353.911 1
137.665 349.9 4
203.24 370.287 3
168.019 375.223 4
242.772 377.956 4
668.658 379.437 1
700.402 384.911 1
739.117 388.582 13
