2725 8972
140.29 67.9847 2
458.271 69.9284 5
459.83 96.8716 3
376.515 111.979 12
386.19 167.235 1
160.209 170.592 5
473.981 180.043 9
445.746 180.915 1
375.689 182.221 1
377.941 182.116 1
486.939 188.391 15
334.556 190.498 1
329.422 196.146 9
178.357 218.397 7
235.265 221.171 2
355.184 239.813 5
422.729 252.51 2
355.088 259.24 1
344.086 266.775 3
213.155 267.351 4
479.678 293.555 1
450.446 301.991 3
371.474 330.846 12
381.496 338.288 4
416.488 365.669 7
374.882 423.099 4
397.937 438.947 13
443.431 451.858 4
467.329 70.4912 6
351.488 264.867 3
210.284 313.463 4
211.665 334.059 1
409.55 343.43 2
261.114 359.779 1
267.231 364.788 4
444.233 155.776 1
149.297 257.064 1
334.379 280.277 9
218.776 298.905 2
469.049 385.044 4
309.063 409.833 21
382.267 435.989 1
297.646 57.1644 1
217.324 74.1683 2
181.922 85.2301 1
159.777 89.2876 4
460.799 101.458 3
403.566 105.044 5
436.877 108.728 1
464.419 111.146 7
402.738 142.149 7
454.611 145.024 1
446.113 167.625 1
374.863 168.781 16
158.601 177.75 1
348.003 182.13 10
240.344 216.817 2
245.625 228.362 1
267.887 229.708 6
293.446 233.785 2
224.23 245.065 1
235.896 258.46 6
347.301 268.656 1
355.486 278.077 3
157.698 287.199 3
425.676 288.802 1
445.287 303.469 1
381.418 345.728 3
203.133 383.899 3
259.744 407.621 1
423.452 167.796 7
176.358 181.865 23
369.248 192.07 5
194.077 263.689 16
236.941 346.734 2
413.612 369.829 1
306.585 244.864 1
313.036 276.9 1
417.419 278.897 3
147.616 314.012 1
467.686 318.432 10
193.074 369.698 1
219.244 375.639 1
231.219 380.869 1
468.757 389.791 3
164.015 98.7435 2
497.061 103.803 1
442.477 117.414 1
165.053 151.529 1
406.281 148.535 3
341.625 154.989 1
424.982 173.16 5
167.891 186.785 8
375.679 197.007 2
493.669 202.468 3
326.287 244.876 2
374.38 252.886 3
161.325 264.302 1
194.092 262.498 1
436.339 263.964 3
490.199 266.775 1
162.6 294.409 2
363.007 293.342 1
236.467 297.833 6
340.191 312.79 2
486.308 327.856 1
163.14 331.886 1
390.062 355.088 3
383.998 124.74 6
328.337 249.444 2
390.409 205.399 1
339.278 257.764 10
488.888 67.5432 2
466.531 195.871 5
327.966 188.75 26
135.833 69.1156 4
166.264 219.325 3
199.316 364.454 8
154.819 331.278 6
481.986 56.4421 4
416.209 45.1871 4
461.406 95.3007 1
441.153 96.1061 2
396.399 93.2713 4
377.585 109.198 1
401.062 133.861 8
433.719 185.057 4
379.067 150.562 4
278.583 55.898 1
354.405 148.347 5
344.52 141.919 4
354.916 159.045 7
359.702 195.071 3
372.649 215.116 5
463.167 304.586 6
364.508 208.898 2
410.677 266.035 20
386.553 294.051 3
378.765 316.698 5
367.916 308.471 3
409.847 358.521 8
153.13 108.223 1
429.827 386.342 1
346.916 312.486 8
353.767 320.805 18
332.356 298.661 5
252.71 221.493 2
259.035 227.85 6
324.805 297.11 14
361.476 332.619 2
196.793 198.396 8
242.776 254.62 4
262.131 277.168 7
266.341 283.558 4
189.027 220.818 1
379.983 422.16 11
283.561 338.487 13
348.209 405.87 5
331.743 398.498 10
202.703 301.496 3
204.876 308.6 2
179.165 298.716 1
259.138 395.302 4
149.217 296.348 2
162.357 363.349 1
47.4543 429.734 2
482.717 67.2463 1
485.229 197.663 3
373.56 250.341 3
467.537 379.739 6
412.706 339.01 6
259.903 215.375 4
179.575 180.109 6
289.924 348.929 18
216.412 300.835 1
234.312 338.853 6
156.587 281.23 1
228.663 357.842 13
488.544 177.458 2
479.535 196.8 2
332.347 184.433 4
467.567 362.34 1
333.646 283.295 9
178.892 225.043 8
397.624 443.045 3
368.685 431.172 3
218.47 295.244 1
256.02 396.183 10
171.618 359.565 15
429.044 46.8368 1
478.333 108.304 3
415.358 47.3007 1
479.04 122.384 4
479.675 137.463 2
438.844 102.258 3
477.247 154.1 10
336.919 47.0603 1
471.355 243.905 11
366.797 158.392 10
421.339 220.978 1
367.113 185.772 2
432.449 251.327 1
472.471 289.969 8
350.086 177.098 2
232.338 68.946 1
363.415 211.478 2
415.06 272.337 11
441.134 300.43 1
332.605 195.612 2
334.049 207.821 1
288.572 221.732 3
304.927 233.045 10
412.406 366.649 6
351.96 321.068 5
181.734 183.948 11
195.527 204.021 8
261.46 281.796 3
176.207 203.92 5
147.14 187.154 1
359.774 413.04 2
194.836 266.06 2
329.693 399.223 4
176.145 263.203 7
207.846 294.697 4
234.888 342.505 3
296.787 417.568 4
228.764 360.43 1
254.233 405.745 1
146.039 302.105 1
146.544 341.22 1
436.433 81.3009 2
474.86 184.907 10
406.308 142.371 7
391.837 174.004 2
350.163 179.246 1
466.988 315.143 7
443.482 367.831 5
301.224 237.14 4
265.412 296.055 8
269.527 315.117 9
288.875 350.956 1
177.953 282.129 2
216.171 356.371 1
158.905 327.887 3
492.933 148.11 1
492.615 176.407 1
375.091 174.698 1
483.973 317.977 1
377.678 227.844 5
462.769 348.004 2
413.539 351.069 3
328.592 270.189 8
360.08 300.417 6
259.213 398.742 1
440.926 113.018 2
473.508 161.681 1
393.482 182.709 6
375.246 193.736 2
436.974 260.418 1
353.121 186.134 1
413.203 281.358 3
367.499 250.185 3
330.621 229.339 3
444.692 371.653 2
297.828 245.766 1
385.114 354.193 1
334.308 311.331 1
188.893 211.064 6
240.153 270.342 1
196.876 247.294 3
142.319 205.413 1
166.175 330.732 1
139.282 313.821 1
141.083 352.719 1
168.925 382.429 1
378.939 126.282 3
457.716 314.424 6
240.002 296.394 1
263.716 326.576 3
203.848 325.38 1
463.051 179.47 1
385.209 199.133 2
336.17 254.87 7
432.239 366.979 1
412.723 354.729 3
332.534 423.142 1
247.018 389.255 6
202.527 283.919 5
479.496 211.387 9
479.109 227.655 11
469.052 354.028 6
467.771 374.961 4
463.686 150.025 5
461.143 190.003 3
444.221 436.813 2
442.116 174.609 7
440.658 456.062 1
414.851 337.664 2
404.353 439.548 4
391.248 129.886 22
388.255 120.531 5
389.625 437.648 5
385.749 113.97 1
368.916 308.198 1
362.925 162.967 3
360.708 428.939 1
356.653 158.507 1
351.496 136.137 8
350.528 289.527 2
343.707 219.341 5
340.957 247.116 2
340.819 422.152 1
324.988 382.097 3
315.026 273.553 2
310.528 192.808 3
309.65 358.424 1
302.308 408.877 2
295.761 225.566 1
293.338 334.076 3
276.17 363.475 1
273.029 229.728 1
260.543 371.783 7
259.222 268.635 2
251.444 353.294 1
248.653 258.805 5
237.472 336.625 5
233.394 374.547 3
230.459 356.655 1
223.461 349.956 4
220.153 320.041 2
218.178 339.753 12
213.836 315.342 11
214.625 334.554 1
200.532 348.892 9
197.69 204.96 4
197.489 341.123 2
194.337 297.9 3
185.377 322.276 5
185.517 361.53 1
183.385 274.263 2
181.972 178.43 2
178.788 261.238 7
178.496 91.395 2
172.571 214.178 8
171.001 223.995 1
157.028 248.299 6
150.878 268.044 3
149.735 284.688 2
88.9519 454.43 1
80.3417 449.057 1
33.8283 421.47 1
443.704 151.379 1
405.663 182.458 7
312.727 265.937 3
272.226 223.576 9
241.835 372.335 6
428.348 269.516 10
327.654 290.471 4
235.702 388.617 3
158.212 151.977 2
155.932 329.483 2
478.11 104.765 3
476.339 182.197 5
476.71 213.45 1
476.076 225.502 5
468.618 309.366 3
468.084 319.311 2
467.505 338.13 10
464.358 356.781 5
454.375 186.06 6
428.897 375.394 1
428.708 434.829 2
390.256 144.877 6
385.928 341.526 1
364.613 184.18 1
353.797 199.484 11
354.868 177.907 4
309.376 185.246 2
242.063 259.098 8
234.532 286.68 1
197.538 440.269 1
180.429 183.418 2
180.566 238.402 5
177.887 278.14 6
177.287 374.213 1
172.332 173.222 3
147.813 108.11 1
148.725 161.728 1
145.822 297.444 1
402.598 180.277 5
387.739 130.083 2
376.312 426.528 3
313.248 213.441 2
289.249 373.903 6
208.002 315.712 20
167.809 174.798 3
426.241 265.211 3
419.389 172.421 6
409.272 351.885 5
356.517 301.423 4
218.671 381.788 1
158.805 331.476 3
469.112 159.326 3
470.854 186.544 2
469.101 77.2907 1
467.703 245.649 2
460.642 388.137 1
403.393 271.447 3
383.157 351.526 4
362.152 246.407 3
332.044 223.984 32
331.013 308.012 2
319.723 401.736 2
306.528 209.774 1
302.162 272.69 1
296.127 244.099 1
283.014 350.241 1
265.309 324.485 1
257.702 300.673 2
216.831 365.244 1
205.321 81.0542 2
206.379 317.903 4
201.275 240.851 1
192.598 388.334 1
169.655 184.277 2
168.931 326.203 5
168.882 379.145 1
138.665 195.96 1
136.972 341.693 1
376.015 131.574 1
251.733 299.381 3
323.076 182.134 1
153.943 301.45 2
380.384 197 1
313.771 317.579 1
279.796 203.869 2
278.501 263.668 1
246.081 317.673 1
244.964 315.757 1
340.948 262.123 2
422.783 368.832 2
153.514 358.768 6
390.94 447.197 1
380.683 424.634 9
421.776 375.279 1
404.25 345.997 2
404.41 336.24 2
403.841 307.327 1
372.273 335.857 1
409.165 275.439 2
467.85 181.488 4
482.244 142.696 1
336.695 273.118 2
277.505 331.425 3
282.696 319.38 6
206.272 382.114 1
270.938 306.742 7
380.82 170.301 2
308.098 241.219 1
389.159 156.416 1
334.033 212.315 1
383.337 160.592 4
315.042 229.244 1
192.007 346.467 3
391.157 146.769 1
322.635 210.654 10
428.098 101.236 1
370.113 157.749 5
281.831 228.895 5
285.236 215.213 1
149.352 349.465 2
154.655 341.813 1
361.902 123.434 6
226.415 259.689 1
382.633 99.664 1
372.331 107.941 1
196.439 278.478 1
250.789 211.549 2
428.012 24.7256 1
217.745 234.785 2
404.436 24.23 1
171.252 253.889 1
153.791 270.51 1
192.76 188.116 3
149.916 211.603 1
162.544 197.582 2
202.36 68.1812 2
132.626 60.9503 1
114.72 53.5215 1
393.903 440.5 1
364.84 431.139 1
429.843 362.209 1
486.861 150.194 1
328.239 289.894 3
488.12 112.149 4
242.961 334.123 1
154.17 325.507 11
170.271 287.612 1
427.704 373.171 2
419.97 246.166 1
246.121 400.133 2
287.78 346.793 2
225.709 392.28 1
235.57 383.124 3
332.493 268.288 2
477.788 118.623 4
278.915 317.711 2
269.245 320.591 3
406.111 166.29 2
309.612 262.239 1
357.243 199.975 4
215.373 338.921 3
198.665 348.138 1
453.063 90.0204 2
401.943 124.939 2
195.197 330.451 1
350.05 158.609 7
126.117 384.43 3
245.296 258.423 3
310.442 179.953 1
360.401 121.166 1
375.56 94.9995 1
320.455 149.993 1
326.721 141.101 3
145.098 321.902 1
179.186 275.938 5
175.358 260.384 6
195.541 209.032 2
146.562 179.051 1
147.487 142.323 1
197.144 66.0095 1
147.751 92.0512 1
415.811 348.87 3
396.975 344.935 1
329.138 256.619 5
266.687 299.614 6
212.598 316.912 1
316.637 167.394 1
364.889 99.776 3
436.743 368.357 8
487.805 146.095 2
489.189 94.0914 2
360.167 188.722 8
349.953 181.718 3
228.359 290.425 2
157.214 351.618 4
416.927 87.0525 4
152.698 251.84 2
154.019 95.2627 2
460.27 385.052 2
411.906 347.643 4
467.143 242.267 5
405.759 268.107 1
470.493 182.619 2
334.825 308.886 3
472.358 155.403 4
281.687 344.352 1
263.863 361.761 8
266.058 320.437 4
199.311 388.453 1
395.843 177.542 3
351.194 204.554 2
170.555 377.653 1
298.359 242.327 1
205.723 315.03 1
420.982 88.7454 1
381.274 127.955 4
305.392 206.757 1
212.748 271.835 1
307.96 156.841 2
352.63 103.066 2
138.977 224.019 2
138.721 186.271 1
136.385 92.8025 1
212.763 366.355 1
482.52 324.222 1
423.717 259.417 6
155.598 338.448 2
158.51 183.314 4
456.498 173.697 1
378.652 192.276 2
280.596 253.42 1
283.137 200.095 1
155.534 272.843 2
389.574 436.7 2
278.405 57.9535 1
124.15 62.1147 1
136.678 64.7759 4
176.116 83.8426 1
394.572 96.3488 1
465.795 128.225 1
367.749 168.682 3
155.304 174.317 1
486.034 221.386 3
313.11 223.82 1
266.234 227.177 2
290.352 228.833 3
305 230.311 1
334.502 237.464 2
154.427 245.068 1
422.76 255.24 1
343.143 267.787 1
217.76 268.955 1
161.217 281.279 2
422.645 284.796 1
170.037 324.947 5
153.156 351.307 2
204.614 360.908 2
421.635 378.278 2
432.177 388.169 1
449.951 72.7109 2
178.749 219.195 1
483.057 128.316 3
391.501 133.16 1
335.025 285.323 1
387.11 309.011 3
175.886 360.72 4
468.722 387.367 2
215.512 76.9803 1
184.527 88.5734 3
159.596 93.3805 4
437.427 111.919 2
403.046 144.169 2
320.574 188.379 2
336.204 197.221 2
282.738 226.721 1
321.323 233.835 2
241.68 237.654 1
292.284 238.898 2
193.041 243.842 2
190.424 259.19 7
386.094 260.632 3
234.205 260.512 1
345.956 272.388 1
357.447 282.251 1
391.048 281.358 1
157.98 288.424 4
231.525 293.232 9
339.025 305.235 2
192.832 306.91 2
445.188 306.62 3
355.301 325.947 3
209.856 340.816 1
383.179 348.625 1
434.074 361.376 2
414.173 371.794 1
202.917 388.191 1
321.876 236.684 2
190.416 260.273 1
195.318 310.641 1
213.248 352.012 1
384.145 226.762 1
306.654 251.92 1
363.414 298.692 1
147.372 318.43 1
215.797 324.711 3
193.05 367.536 1
427.051 176.597 1
166.768 189.565 4
493.855 208.537 1
327.572 251.925 2
373.679 260.299 1
237.58 299.74 1
341.234 318.333 1
449.518 319.005 2
485.889 337.92 1
382.676 209.047 1
444.507 269.3 2
350.811 138.446 2
342.336 164.984 4
187.337 365.199 3
377.148 34.8895 2
409.428 93.4103 1
331.225 193.251 3
414.507 270.761 5
470.572 338.025 3
152.254 110.356 1
172.622 170.423 6
252.026 224.05 1
243.061 225.336 4
196.25 201.165 1
155.383 314.228 2
410.246 141.169 8
363.322 159.089 3
357.274 197.796 1
158.04 142.495 2
185.138 189.477 13
207.484 257.939 5
375.147 424.462 4
233.036 340.549 3
490.851 75.5389 1
489.985 104.338 2
488.831 173.993 1
440.514 158.368 4
384.133 310.187 2
332.618 284.855 2
194.405 270.13 3
173.253 267.5 3
476.717 69.9376 3
437.495 105.849 3
381.274 110.511 1
459.165 212.025 1
337.025 148.002 7
419.391 223.781 1
190.468 81.3449 2
415.286 276.986 8
383.669 260.08 1
445.521 308.711 2
289.469 236.359 1
385.638 302.444 8
435.085 352.298 1
264.859 234.636 3
238.31 218.757 1
242.998 230.088 1
189.145 193.981 3
335.823 304.726 1
174.326 205.883 1
146.443 199.183 1
186.487 229.371 1
191.515 240.639 6
146.029 276.081 2
196.524 334.913 2
176.742 324.369 1
145.134 305.948 1
145.841 346.672 1
197.798 386.286 1
405.72 144.745 1
431.781 259.223 2
334.554 221.981 6
326.139 228.931 1
160.572 329.634 1
495.389 105.143 1
383.62 140.194 1
381.925 228.73 2
187.784 311.427 1
207.793 323.813 1
437.714 121.483 1
404.674 153.454 1
353.698 183.921 2
329.549 232.151 4
368.926 261.556 1
409.177 289.537 7
329.792 316.983 1
196.702 251.035 1
239.135 294.083 1
261.714 322.787 3
166.082 335.663 1
456.705 318.336 1
366.308 276.83 5
324.734 321.8 1
320.327 196.091 5
464.555 94.2586 2
421.703 25.6448 4
444.196 95.8611 3
412.844 265.698 2
249.138 221.039 6
247.635 258.923 1
190.958 219.99 1
150.783 107.95 1
199.211 303.302 1
176.85 259.348 1
179.933 312.653 1
148.731 268.919 1
86.3726 454.662 1
477.799 111.931 8
405.395 95.1657 1
264.786 292.237 2
211.901 314.213 3
330.301 185.459 2
310.365 215.613 1
327.189 273.001 1
233.52 387.696 1
178.838 364.258 2
476.917 85.3816 1
476.268 138.253 1
456.146 100.129 1
475.603 155.409 1
411.037 47.361 1
451.888 198.45 1
465.03 308.709 5
464.146 339.469 5
438.484 300.716 3
443.208 365.784 1
330.823 47.9226 1
352.829 180.981 1
361.43 212.237 1
364.931 241.963 2
394.881 355.288 1
290.894 56.7083 1
306.787 188.046 1
378.763 424.959 5
334.297 302.611 5
301.077 234.308 1
357.581 413.464 1
324.815 399.292 1
264.657 231.527 1
261.422 295.618 2
239.869 261.269 3
290.851 417.121 1
145.313 113.446 1
165.638 174.087 1
146.156 162.716 1
143.039 225.587 3
195.25 383.84 1
290.504 372.67 1
164.782 177.726 3
419.993 176.651 2
375.741 137.586 2
371.376 229.216 1
