2180 11278
189.196 185.236 32
171.084 188.563 20
58.5019 190.917 2
59.3415 205.144 10
59.3722 207.006 2
328.049 211.85 1
59.2005 219.054 1
57.3517 221.54 12
274.488 236.507 37
58.8916 242.489 14
259.6 244.547 6
59.8311 246.577 11
250.169 248.908 17
60.3999 254.173 8
74.2676 259.608 2
60.8857 274.289 2
61.0791 276.555 1
61.0301 278.844 2
61.5399 283.388 1
5.07434 2.60137 1
36.3618 2.21311 1
58.4677 2.11514 1
75.1297 2.32096 3
96.9188 2.22641 1
102.066 2.16249 1
106.534 2.15337 1
113.063 2.30606 1
153.74 2.53155 1
161.446 2.23961 1
333.033 2.21369 1
352.238 2.21981 2
49.5868 2.8699 1
53.8719 2.8419 1
80.6798 3.24438 1
84.0601 4.35872 1
34.0128 5.01494 2
57.8786 5.12958 1
137.735 5.72414 2
25.364 6.64742 2
79.2198 6.66348 1
289.649 6.35312 1
37.3864 6.74412 1
57.8387 8.34882 2
5.21713 9.62145 1
295.589 10.3688 1
348.419 10.8936 1
24.3797 11.2138 1
77.3909 11.5219 1
151.305 12.3191 2
11.9063 13.2827 4
331.784 12.6248 6
30.0864 13.8862 7
4.87323 13.6692 1
55.6922 14.877 6
300.955 14.14 1
127.972 15.2535 15
142.9 16.0482 2
34.3031 16.9227 4
348.044 17.1269 4
4.47218 18.1243 1
26.3289 18.0329 6
10.3142 19.4144 3
139.897 20.6431 5
311.368 22.3937 14
4.78912 22.3688 1
335.054 23.6508 11
346.872 23.1572 1
343.14 25.639 10
306.589 27.4464 7
236.912 29.3799 6
225.784 29.2082 4
311.025 29.7542 13
214.487 29.9949 2
40.5968 31.3552 3
158.493 31.9387 15
4.86013 32.2268 2
184.426 32.7055 2
327.561 32.198 16
332.685 34.6007 2
310.482 35.1369 17
251.175 35.7247 1
140.235 36.8596 1
151.228 37.1361 1
128.755 37.5285 8
330.538 38.031 1
4.88282 38.3826 1
119.708 39.7182 11
114.118 40.0109 1
305.453 42.0224 12
50.9182 42.184 9
337.679 41.6722 10
39.9348 42.2048 6
107.931 41.8309 2
35.7899 43.8701 16
320.61 43.1914 29
18.2584 44.2706 7
331.781 43.787 3
11.6644 44.315 2
83.9354 44.4031 4
74.3369 46.1564 12
340.481 46.2709 12
309.066 46.1289 4
321.801 48.0921 20
328.946 48.2672 9
56.7458 48.5203 1
222.747 50.5352 74
219.877 55.6696 49
55.7992 50.3208 1
207.022 52.143 44
201.751 51.5452 6
194.585 53.6119 31
185.501 53.3317 21
229.578 52.9295 1
220.931 57.3526 37
39.2217 54.2292 4
208.605 55.1957 16
51.9478 55.2198 4
156.953 54.737 6
150.717 55.7316 17
226.283 56.3765 27
14.2903 57.004 4
123.397 59.4817 53
178.16 57.3713 1
338.02 58.8143 15
302.85 59.1458 6
120.755 58.9694 20
333.194 59.6787 7
31.7769 59.2926 1
62.3387 59.5524 2
138.301 58.1265 56
205.653 59.5451 4
20.382 59.8471 3
98.4289 61.3118 34
125.586 60.6086 5
220.764 60.7729 4
342.409 60.2043 1
89.0957 63.1963 50
189.934 59.5786 45
212.488 61.2682 9
84.4692 64.4536 58
108.375 61.4758 48
150.929 62.1873 6
156.041 63.3872 20
170.149 62.3689 9
175.307 62.4016 3
4.79869 63.5181 1
86.0434 63.9966 6
111.273 64.4668 5
160.301 64.7726 5
172.981 67.0404 18
153.717 66.5612 9
4.78298 67.1668 1
221.368 66.7212 2
323.847 67.5603 1
85.4425 69.6136 18
15.7518 68.8603 4
20.2887 68.7204 1
90.066 69.5399 8
154.409 69.904 10
210.109 69.3947 2
223.891 70.0284 63
128.051 70.5762 5
206.764 70.4823 23
84.7502 71.1907 4
194.574 71.2714 38
186.215 72.5292 31
4.77682 72.6245 1
230.305 72.9378 1
167.925 73.6681 29
160.168 73.6627 26
151.022 74.1938 33
58.9362 75.6803 8
126.515 74.1218 4
191.711 76.6314 9
123.203 75.9765 24
196.56 77.3797 14
107.918 77.9947 24
102.243 78.1691 1
138.835 75.7996 32
174.087 77.8377 33
180.883 80.0497 10
98.5876 78.0769 20
113.786 79.1703 1
144.974 79.3844 17
82.7345 79.0106 42
165.33 80.577 20
139.649 81.8649 16
124.382 83.9871 16
95.8898 85.0094 17
91.8781 87.138 5
83.4041 85.6224 10
242.383 86.832 26
344.309 94.2788 11
147.256 96.0936 9
350.876 95.7435 1
80.262 97.524 1
71.2104 98.169 5
247.197 102.529 19
315.974 103.83 5
5.02714 103.957 1
127.203 104.302 73
168.049 104.547 1
193.315 105.292 30
134.726 105.346 1
184.313 105.526 4
63.6499 106.591 9
278.999 106.568 1
283.85 107.29 3
156.147 108.934 36
60.9287 110.001 40
142.44 109.731 30
146.297 111.519 3
346.867 111.982 4
151.495 115.997 5
59.4886 117.231 8
154.594 119.458 3
158.854 119.71 6
175.423 121.691 34
132.308 121.162 17
167.182 123.944 30
164.28 123.567 6
182.464 122.833 9
150.253 124.382 5
173.074 123.514 30
145.007 125.645 5
134.958 126.767 27
153.524 125.841 1
130.78 128.076 2
144.152 130.599 12
348.333 129.933 8
4.58345 130.574 1
171.577 131.473 10
159.988 133.608 19
135.013 132.02 7
129.293 132.958 4
169.533 134.634 4
176.886 134.967 12
5.009 135.211 1
182.163 137.186 3
135.492 139.125 17
173.56 138.547 1
184.176 140.015 2
347.894 140.158 2
187.702 144.913 74
138.876 144.811 1
175.259 145.417 35
194.677 146.477 4
134.529 147.553 5
183.742 147.568 13
162.965 147.179 9
125.72 147.968 12
131.608 149.713 6
150.559 148.004 5
14.0041 151.52 1
350.69 152.387 3
8.61207 153.02 1
348.646 157.372 6
315.096 157.619 3
306.688 158.503 4
297.765 159.748 5
302.631 159.808 3
194.245 159.075 16
294.836 160.595 1
341.509 162.642 7
129.342 164.059 19
324.604 164.588 7
245.696 164.954 8
317.464 165.286 1
312.198 165.967 8
306.964 166.628 1
272.451 172.376 1
37.4095 172.489 1
49.7716 174.056 9
128.705 173.326 2
267.022 174.328 12
252.926 175.551 7
65.1693 176.521 13
190.617 175.82 46
144.608 176.13 2
248.533 178.982 19
236.881 177.498 7
210.28 178.126 7
216.062 178.484 6
64.2908 177.84 1
199.519 178.461 13
204.351 179.359 20
133.03 181.176 18
173.913 180.878 25
110.028 180.872 1
114.986 180.956 2
96.3651 181.254 1
143.827 182.967 7
178.767 183.391 13
180.989 192.543 20
347.051 199.563 2
180.758 201.98 5
158.11 205.291 8
62.2453 205.707 18
62.102 213.041 20
333.292 214.027 3
328.529 215.452 6
62.0844 216.425 14
322.083 218.369 12
318.341 219.496 1
305.548 219.997 1
62.6741 220.52 6
40.3131 225.149 11
44.0095 225.024 4
48.1441 225.305 9
5.21991 225.686 1
44.5542 228.91 2
272.76 233.725 2
283.941 237.858 13
267.047 237.079 1
280.835 237.858 1
261.635 239.523 1
259.124 240.559 1
267.307 246.385 6
77.8038 244.739 6
260.857 247.99 11
67.4457 247.714 19
63.1895 249.976 19
253.067 250.479 1
79.8546 253.602 1
241.773 254.149 4
344.829 254.247 4
232.984 254.15 2
121.304 255.116 3
173.165 255.095 4
145.215 256.781 14
151.663 255.151 1
160.788 255.855 4
167.31 255.817 6
221.298 257.112 9
337.897 259.489 2
79.1442 260.252 5
329.831 260.814 2
326.085 263.543 1
74.6106 264.317 22
74.9529 267.449 3
262.179 268.593 3
316.75 271.378 1
5.07051 274.339 1
64.1662 274.839 4
35.444 275.484 2
64.3743 284.468 2
114.81 17.9214 6
156.076 19.2215 3
303.577 31.1652 4
162.9 35.0367 5
338.276 36.9003 5
341.933 41.8416 10
69.7295 47.012 18
172.698 55.5973 16
212.603 57.502 8
219.011 58.4123 4
197.721 61.4955 1
128.787 64.6636 25
190.41 64.5584 14
103.746 69.9201 17
82.6543 67.7342 9
200.689 69.0179 7
219.135 69.608 16
182.431 70.462 4
147.25 71.13 6
177.847 71.473 37
102.406 72.7749 1
155.438 73.4199 2
183.755 77.1814 8
85.9258 77.5495 10
348.773 85.4017 7
127.133 97.4677 11
137.734 101.313 14
65.1204 101.949 11
121.499 103.56 12
268.086 105.075 2
174.006 104.909 2
113.578 109.223 12
106.492 109.307 6
71.0089 110.356 3
77.3941 110.363 2
64.9381 111.646 19
124.822 112.803 41
130.861 116.105 34
189.833 118.012 8
138.171 120.887 11
127.335 136.15 19
165.415 143.045 22
159.527 142.975 11
181.724 143.007 17
124.551 155.991 71
134.753 155.753 5
324.056 156.629 3
290.664 170.173 2
285.113 171.28 2
277.707 173.14 4
263.64 174.935 2
258.717 176.524 4
251.202 178.716 15
195.116 181.853 24
63.0454 183.508 58
188.971 182.094 1
82.2612 184.545 2
67.0197 185.349 7
132.128 187.671 12
330.25 209.127 2
339.81 209.78 2
315.278 217.096 34
286.224 227.943 18
280.91 230.851 3
345.5 248.926 4
69.2528 255.449 18
115.182 255.595 2
96.8161 256.055 8
80.3362 256.613 6
235.582 257.099 6
209.673 257.786 13
214.853 257.003 10
230.039 256.943 3
334.254 257.897 10
56.097 276.091 4
352.826 4.64544 1
296.904 7.44512 1
50.3029 9.47128 1
218.964 26.6398 4
244.013 29.1595 12
353.694 30.2517 1
170.51 30.9074 20
160.171 32.571 2
249.533 31.8967 5
335.188 31.0194 14
117.803 36.517 2
107.944 38.3413 20
299.863 40.5527 8
353.086 41.6921 1
197.591 49.7286 12
292.679 51.3878 5
51.4663 51.3691 6
86.5484 57.8824 7
193.768 60.686 16
353.221 82.171 1
154.054 88.3214 7
340.846 103.621 5
74.0874 106.92 2
118.396 109.425 19
352.956 119.315 1
157.994 128.711 8
167.189 129.261 11
139.839 130.745 23
153.612 130.256 8
353.037 135.84 1
352.979 158.174 1
184.364 158.65 5
183.508 167.09 16
252.706 172.534 7
182.642 177.723 17
182.623 186.976 28
153.25 189.016 32
120.768 193.992 2
58.5315 229.276 12
59.0773 236.474 3
59.7141 244.804 1
86.2402 250.814 4
353.069 265.084 1
54.3074 4.86467 1
76.1599 4.95484 1
114.968 4.89368 1
133.259 4.57269 1
163.846 4.77363 1
243.036 4.64037 1
283.438 4.58016 1
315.816 4.8917 1
333.647 4.83585 1
147.832 6.12128 2
60.6343 8.24909 1
39.6528 9.70253 2
6.79564 12.1171 1
14.0193 13.3698 1
80.7524 13.2969 1
153.955 12.3396 3
133.538 16.6021 6
322.324 13.6838 4
58.2019 16.1733 2
39.35 16.283 4
29.829 18.929 3
162.194 19.8592 13
13.342 21.2249 1
132.959 20.765 4
141.817 21.2771 1
322.857 23.0663 1
313.461 24.6962 5
6.09759 24.4485 1
344.927 26.859 1
233.568 29.9732 7
330.292 31.5608 5
312.422 35.9772 1
322.285 43.2683 2
37.249 46.8413 6
341.474 47.779 1
6.86851 48.5352 1
70.7044 49.318 6
331.331 50.0929 3
320.364 49.4644 8
205.069 52.5886 9
186.682 55.876 3
227.617 56.9349 1
138.33 57.3182 4
212.393 59.0362 12
15.0204 59.1866 1
122.54 59.1063 4
199.962 58.9497 4
337.177 61.3104 6
98.9734 63.0876 4
182.18 64.5478 6
6.55419 65.2744 1
116.3 66.0298 8
139.184 64.4578 1
164.154 65.8961 13
223.373 63.5488 5
25.7059 67.9971 8
200.617 66.525 2
93.7271 69.0374 5
105.239 70.8696 10
136.966 75.7569 7
223.55 78.431 5
146.673 79.855 17
110.239 77.6118 7
156.253 79.204 27
168.308 81.3958 7
87.9016 85.0375 19
104.346 81.9463 16
255.79 91.9905 1
150.604 92.8467 2
345.587 95.3612 2
131.292 96.8008 9
146.434 99.9383 14
68.9274 102.574 6
137.375 103.238 2
197.516 106.443 16
157.488 111.485 12
61.6606 113.086 6
157.504 122.085 1
177.295 122.034 1
168.436 124.436 6
173.023 122.486 3
184.056 125.657 3
172.142 132.587 2
7.14323 136.915 1
126.781 137.756 10
176.885 137.396 4
139.101 138.775 10
16.6599 144.719 4
134.042 149.189 3
165.805 151.701 11
155.257 152.206 10
183.132 155.128 8
11.4483 154.236 1
132.317 163.769 9
134.343 174.272 15
69.3856 176.091 10
131.721 178.828 2
197.957 183.216 14
62.9023 186.073 6
132.363 186.365 1
125.138 191.108 26
159.261 194.076 7
195.661 194.376 1
181.952 203.9 1
340.344 204.756 5
156.987 207.281 4
185.104 211.73 4
341.198 211.495 1
322.498 213.367 11
330.152 216.782 1
321.951 220.812 5
7.34974 226.616 1
284.548 238.357 2
277.84 243.227 8
71.7999 247.758 8
64.5257 254.817 10
251.115 255.743 13
83.0064 256.301 3
129.477 257.461 1
146.227 257.986 1
184.78 257.978 3
344.557 257.702 1
324.759 273.46 1
7.19496 274.874 1
38.2586 275.943 3
66.3202 281.793 1
312.326 15.5514 6
305.898 32.326 4
314.484 45.6092 5
175.581 96.3072 8
99.6287 100.233 1
69.0359 103.74 3
116.584 110.769 6
44.4272 166.788 23
179.672 195.518 27
276.415 235.854 4
196.668 258.728 1
109.049 17.8772 1
340.723 23.8036 1
47.7094 36.8872 1
18.3277 39.7764 1
298.056 38.9887 2
30.9743 42.4627 6
70.8001 42.395 9
55.5233 76.6761 3
253.189 84.744 5
345.48 88.5918 5
55.468 92.1738 2
130.193 109.599 10
148.161 115.252 2
55.9206 159.973 5
254.872 158.836 5
118.101 166.045 13
116.296 186.075 6
59.0166 234.978 1
250.102 250.363 1
60.2536 270.063 1
119.154 10.2285 1
248.59 9.37204 2
286.229 9.68245 1
335.444 9.80787 1
30.6138 10.67 1
9.43759 14.1626 1
88.1575 15.7222 1
44.8227 17.4723 1
135.629 16.525 1
20.8196 21.2913 1
34.3831 22.8415 1
318.274 32.6987 2
247.497 39.154 1
328.295 42.6974 5
41.9378 48.0025 1
11.5662 51.24 1
75.6335 51.3529 2
191.324 58.5611 2
142.591 60.1105 6
230.993 63.0753 2
325.853 74.3311 1
218.297 77.5971 18
150.555 83.3808 3
162.322 83.3453 3
119.257 86.134 15
95.2562 88.7263 13
158.888 96.6567 13
78.5771 103.515 9
202.159 107.143 5
163.294 113.23 9
113.609 113.19 2
66.0201 116.26 1
193.466 122.298 1
172.457 126.254 2
10.4366 141.047 1
22.5337 145.86 1
188.154 150.177 10
200.936 155.131 5
126.728 157.891 4
156.892 160.082 1
65.9413 162.672 2
136.616 165.931 2
192.371 173.777 10
124.298 175.021 8
137.964 176.47 22
254.327 181.355 4
202.961 184.977 3
67.7354 188.907 4
129.531 194.428 6
169.439 213.426 1
345.717 215.421 1
68.3305 236.417 1
83.5305 249.031 3
344.822 251.69 1
256.219 257.446 1
70.7353 260.335 6
347.308 262.245 1
331.574 273.809 1
341.993 56.2429 1
178.917 83.3361 3
128.932 104.28 1
159.851 160.05 3
158.623 21.035 3
107.847 34.8019 1
34.4708 39.5322 1
74.4147 39.4281 1
259.641 82.0287 1
132.579 87.5718 6
54.9404 128.104 2
184.655 132.019 7
112.096 163.778 1
178.076 174.368 1
55.0023 193.682 2
185.391 46.8045 3
295.353 48.6588 1
48.9058 52.3372 1
251.786 51.6996 2
18.8976 56.3097 2
77.6581 59.089 2
46.1748 78.9188 1
203.131 82.6046 2
331.584 87.2932 1
72.4312 87.7089 1
132.377 106.515 3
216.137 115.974 1
171.136 117.942 2
260.583 118.286 1
108.875 122.571 2
73.4585 126.602 1
333.375 131.787 1
188.462 151.189 1
123.876 168.938 11
154.402 174.225 3
262.533 189.91 1
212.465 193.979 1
74.9786 198.365 1
142.584 200.855 2
188.493 224.717 1
264.83 262.9 1
253.967 55.7721 1
50.4292 97.7757 1
169.69 178.125 1
53.8811 204.435 1
263.727 69.1006 1
88.1748 142.72 1
266.169 138.36 2
89.9934 218.396 1
224.809 216.57 1
184.56 102.078 1
272.26 81.777 1
109.458 155.499 2
315.77 20.9803 7
148.188 63.8872 1
157.697 68.6805 4
152.598 104.815 1
129.429 109.991 1
138.308 116.533 1
187.552 194.744 40
58.9771 212.99 2
307.71 22.5282 1
285.449 39.8203 6
135.348 57.376 1
106.068 61.5897 1
207.266 77.8682 20
152.002 80.8929 3
267.69 92.3322 12
173.527 93.5058 6
280.855 95.576 4
98.3861 96.2734 3
283.468 96.6797 1
289.301 96.993 3
347.243 103.271 4
59.5358 102.65 7
97.6884 109.264 2
139.61 126.175 5
156.624 126.578 1
193.108 152.242 7
239.116 166.095 8
100.906 182.065 2
92.3784 182.483 1
161.659 182.541 7
193.341 193.332 4
130.529 254.872 3
136.582 255.616 3
184.494 255.742 1
281.6 37.4949 6
34.3934 56.9254 5
185.061 93.3453 1
112.85 96.9113 3
183.597 108.894 17
189.969 114.067 7
231.985 168.103 4
187.664 179.876 1
107.09 183.541 12
115.184 183.427 1
74.0862 256.653 6
90.2864 253.979 4
127.62 256.014 2
195.459 255.788 4
202.612 256.396 1
222.705 254.901 7
222.146 47.4659 10
165.156 86.7024 2
140.639 88.0989 1
56.1756 89.7901 1
223.636 97.3014 6
231.213 95.7453 5
202.168 98.2628 3
177.919 128.972 6
127.442 146.832 1
120.028 165.436 3
203.167 175.88 3
244.371 35.4499 1
193.724 57.2609 1
200.467 61.8505 1
83.2021 64.5754 2
117.593 66.8672 2
128.835 66.6815 2
27.0328 71.6455 3
338.22 77.2482 1
115.389 82.7919 30
152.564 93.8234 1
160.516 135.009 9
153.947 156.792 6
167.37 153.39 3
182.476 157.203 6
189.292 161.588 7
206.421 181.834 5
157.919 209.24 1
164.761 209.441 2
339.033 213.479 1
156.379 96.2788 1
123.375 102.159 1
180.763 109.773 12
127.584 141.662 12
117.431 184.873 4
216.93 82.6068 1
149.616 85.76 1
160.14 85.9566 2
121.16 89.7775 1
58.081 217.325 1
200.564 80.0487 5
65.121 87.9075 1
239.996 92.3738 5
202.331 110.922 3
254.621 110.658 4
113.449 116.373 2
65.8573 119.797 2
189.17 149.103 1
65.9635 160.528 1
125.715 161.597 7
159.565 165.094 3
255.144 184.084 2
202.744 187.85 2
67.5903 192.15 2
164.548 197.602 1
50.8211 75.6103 2
176.118 177.526 5
216.403 124.607 1
261.497 128.489 2
191.361 155.999 1
334.406 18.4818 2
310.212 17.9991 5
327.204 35.9941 5
271.097 102.022 1
267.494 101.498 7
132.774 17.0407 4
267.074 240.883 2
138.516 131.142 2
33.2222 29.3889 2
139.714 141.43 3
131.35 133.381 1
59.1386 79.65 1
60.8639 87.9417 5
126.651 195.858 23
128.858 197.84 2
59.799 136.618 5
60.2176 144.507 5
61.2621 176.748 4
16.9036 136.186 1
16.9473 139.289 3
61.564 193.583 10
13.323 147.99 4
63.4204 258.72 4
333.217 36.9826 3
309.947 51.89 3
294.679 44.2623 2
264.436 29.3264 5
258.083 24.8115 8
249.23 20.6682 7
239.18 16.8885 9
297.729 96.3759 2
299.892 100.673 1
262.88 90.6506 4
188.234 21.2069 4
180.473 20.7086 1
247.129 87.6533 4
170.361 21.7579 8
221.259 75.8437 3
215.355 73.4388 11
242.306 106.197 6
149.356 17.9052 2
203.058 74.3599 15
291.061 160.537 1
272.29 163.579 1
175.457 76.2218 1
110.207 22.0951 1
166.371 78.285 3
311.429 223.63 1
181.668 105.844 2
149.433 78.7509 3
246.621 184.11 8
329.583 266.004 2
226.673 166.663 3
135.475 82.2591 6
219.838 165.716 6
230.461 177.54 1
226.367 177.63 2
149.577 102.151 8
121.124 80.4419 2
274.396 240.297 2
141.622 112.709 6
143.336 120.221 1
119.005 108.698 1
80.0882 84.5282 6
56.3776 61.3759 8
128.667 135.758 2
148.902 165.906 14
174.949 202.924 2
212.528 245.902 1
169.191 204.165 2
120.029 158.569 2
144.331 205.868 4
167.234 246.486 2
300.288 37.6987 1
308.877 54.0388 1
341.896 99.5577 1
269.865 31.5806 9
278.597 162.467 1
183.157 151.326 3
215.475 246.213 1
120.1 183.323 1
66.5838 173.489 1
43.0939 163.627 4
102.845 245.97 1
335.915 25.6644 3
134.78 34.1184 9
114.934 20.6413 2
145.564 55.8422 7
164.314 102.168 4
231.905 174.573 1
138.121 89.9556 5
93.8801 58.6821 3
195.531 161.09 2
126.08 130.081 1
82.149 105.837 5
60.7026 124.122 4
63.0876 168.671 16
62.411 195.194 1
63.4905 244.606 5
321.247 31.0647 3
332.163 117.437 1
220.026 78.1728 4
182.369 79.531 1
154.812 82.9151 4
244.486 187.173 4
129.818 81.5253 8
283.104 239.828 1
131.157 97.1116 1
181.768 169.545 4
95.6855 85.9758 1
176.335 193.641 1
37.8475 57.357 1
53.9348 73.7534 2
163.151 183.685 1
174.65 207.479 4
140.313 172.562 12
123.409 202.016 1
54.9028 173.181 9
57.3988 205.76 2
56.9832 231.959 8
121.491 31.0877 1
50.3934 44.7134 3
134.295 161.669 5
53.7667 90.527 2
251.089 159.775 3
171.111 85.2376 3
199.115 161.386 6
145.275 115.783 1
66.4107 43.232 15
125.997 111.691 2
179.369 186.713 5
63.6156 95.7219 9
138.423 180.041 11
113.743 167.29 2
65.2363 167.731 5
66.0534 240.444 12
238.902 93.0806 1
210.198 80.4065 5
123.157 62.0939 1
145.34 84.6392 2
107.479 64.0607 2
128.897 86.1252 1
174.925 166.62 3
127.309 121.267 19
89.2759 90.1512 2
111.453 115.878 2
161.044 196.851 3
51.7944 129.009 1
111.397 186.774 7
129.004 214.558 1
52.7546 155.932 6
196.521 81.7561 3
174.383 169.222 6
139.768 170.158 1
208.015 159.255 2
166.347 178.925 3
213.631 121.171 1
240.79 173.213 5
185.176 153.357 2
190.757 183.309 4
328.54 111.217 1
314.046 109.179 6
311.079 25.6593 2
298.79 106.689 2
248.851 98.8744 10
192.631 28.743 1
183.616 29.7099 3
171.439 143.44 4
136.626 188.619 7
123.611 99.8645 4
77.8925 9.22206 3
62.3099 201.202 1
60.4619 141.236 1
344.675 130.421 3
340.738 96.5443 2
337.775 115.803 5
322.106 12.7907 1
320.002 17.7956 3
318.792 56.8963 1
307.656 101.208 3
299.525 46.9284 3
291.611 42.8503 2
212.859 66.7927 5
206.959 32.6633 10
179.853 139.787 2
167.658 56.2589 5
164.856 139.696 1
159.869 106.834 3
157.421 147.385 2
147.12 15.6473 3
146.164 37.7928 2
143.003 92.8943 10
134.148 37.1927 7
119.184 175.286 12
111.067 58.5267 3
103.196 24.642 11
99.1245 21.9584 2
94.5508 62.0896 4
59.5501 55.774 10
54.6143 226.252 3
46.5137 54.1673 1
46.1992 165.673 1
40.0306 228.799 1
31.0927 45.5165 1
18.5679 33.3937 2
17.8319 274.702 2
302.082 169.383 7
183.475 131.116 7
168.2 107.486 11
126.933 123.995 15
126 183.464 2
93.0974 43.8575 1
68.4599 110.369 1
53.4516 42.2477 3
37.3578 168.743 10
319.33 52.8021 1
283.831 47.5616 2
211.734 48.5363 2
167.604 189.308 3
153.781 115.985 3
131.908 181.641 1
79.9379 250.327 3
69.5931 249.863 1
67.6854 179.019 1
67.5436 106.252 3
35.6025 50.559 9
326.962 71.3175 2
318.977 22.2006 3
296.974 36.0372 1
256.516 26.1644 1
242.86 108.726 1
224.525 180.472 3
214.873 75.1316 4
183.39 133.77 1
181.17 158.856 1
173.165 93.8077 1
161.765 143.218 2
149.136 111.987 2
146.294 166.168 3
129.88 20.9576 2
130.11 77.278 1
126.065 126.626 1
118.862 141.647 4
86.1289 61.9634 2
54.3231 115.562 2
35.7852 168.744 2
253.243 29.7134 2
160.616 108.297 2
121.084 41.4979 1
250.451 160.273 1
249.574 82.8942 8
226.688 64.6009 1
157.35 86.3787 1
134.766 177.706 3
126.8 34.3035 1
126.357 196.264 2
123.769 110.46 4
