1841 22378
405.569 398.735 51
688.207 390.834 22
288.73 395.748 54
378.234 396.968 54
378.504 391.527 37
34.8579 394.328 2
415.748 398.541 10
645.834 395.35 2
52.9387 396.56 14
367.283 403.12 13
355.688 404.978 11
207.196 402.718 3
37.1004 403.578 14
443.96 399.786 42
306.831 408.705 21
193.888 406.65 12
229.396 415.776 32
336.536 404.181 7
131.602 408.963 38
50.4222 412.892 19
316.561 413.372 13
448.707 414.814 12
201.376 413.032 61
210 412.064 2
385.368 411.287 24
161.352 413.586 30
380.471 411.732 5
394.437 403.409 28
404.781 413.371 5
419.973 413.553 13
434.924 418.478 37
10.6588 416.141 1
367.406 414.802 19
195.305 420.243 6
453.578 416.415 1
777.362 418.067 1
50.2709 418.161 9
359.955 419.237 11
429.839 419.887 7
38.6067 427.519 15
335.793 420.651 31
427.765 422.02 11
32.9595 420.071 3
124.02 433.417 66
402.574 422.84 25
280.844 414.339 35
400.974 422.063 5
267.035 426.225 11
261.632 426.029 4
384.293 428.997 7
52.5243 431.737 5
16.3839 430.901 2
29.9768 431.2 2
241.594 430.246 35
251.192 427.1 22
253.423 429.581 5
370.278 430.808 11
217.752 429.724 8
227.083 431.185 25
360.962 432.053 4
206.505 428.589 26
354.676 432.368 4
348.592 434.137 1
336.646 435.402 5
164.556 432.706 46
179.566 433.873 17
189.165 433.363 19
195.068 441.433 23
44.6149 440.745 16
142.318 434.649 34
149.398 430.608 17
167.718 437.759 1
320.488 429.949 26
118.609 440.909 32
125.816 439.437 13
93.6082 440.621 28
293.034 444.351 5
83.0844 442.892 2
108.969 441.25 9
268.013 437.177 39
23.2521 444.249 3
69.1466 444.26 8
96.9087 442.296 9
99.6726 449.693 13
43.6892 449.451 4
258.829 443.55 3
74.3512 443.615 9
242.354 450.141 19
230.429 446.845 8
222.034 447.716 14
202.158 450.341 3
211.798 449.642 7
196.728 449.974 5
180.867 444.704 24
176.876 452.657 1
159.585 449.804 29
142.231 453.745 14
98.8089 456.928 15
68.0063 452.601 19
49.1571 460.756 11
22.0593 462.631 5
15.2833 464.043 1
779.901 167.816 2
779.176 176.426 1
793.128 184.437 1
778.316 187.724 2
720.03 192.088 3
421.675 200.399 1
719.969 200.986 18
710.953 202.682 2
695.783 205.398 14
704.17 208.611 3
435.016 209.684 63
787.634 208.403 1
417.537 209.578 32
724.771 215.031 19
773.64 215.353 9
698.344 216.837 5
412.476 217.051 10
690.762 219.177 1
425.571 220.502 10
714.272 219.966 2
442.178 224.837 31
376.305 228.377 9
673.414 225.889 2
415.19 230.597 62
467.918 230.929 6
622.527 234.059 26
728.164 229.711 16
288.669 233.395 30
370.882 231.203 3
457.017 231.404 1
770.188 230.54 1
311.404 235.148 8
686.198 234.723 16
777.825 235.399 1
323.428 233.983 25
636.472 234.218 23
708.681 236.903 9
308.635 237.735 1
483.09 246.195 16
616.909 238.29 5
439.636 239.19 17
404.366 241.763 12
420.294 241.043 42
497.127 241.42 1
297.866 245.708 20
434.154 242.845 6
457.807 253.265 16
471.991 248.544 6
638.909 243.341 24
694.852 244.276 9
369.885 245.785 4
412.669 247.446 6
443.466 249.59 6
747.91 248.361 14
305.101 247.527 8
390.446 246.613 18
765.783 247.024 3
485.504 255.103 5
683.211 248.406 2
732.968 249.057 16
324.469 248.417 25
356.367 248.964 2
506.667 248.806 1
456.084 250.895 3
286.765 254.22 22
396.99 250.998 3
617.975 253.127 7
644.958 254.329 2
785.392 253.963 1
413.297 255.883 3
687.761 254.498 2
762.996 255.527 7
428.009 256.661 13
453.566 255.668 5
499.629 256.138 5
508.1 257.986 4
717.224 257.976 1
280.786 259.184 2
391.102 257.879 21
475.108 258.693 2
490.283 259.361 1
688.841 264.616 16
739.695 258.494 7
359.025 261.321 23
754.837 261.648 12
398.364 261.489 1
731.01 262.672 3
483.274 263.557 3
513.893 263.473 5
684.881 264.022 8
525.234 268.198 12
369.958 264.99 2
410.569 268.464 17
301.105 273.453 6
596.002 266.661 7
615.13 265.211 26
644.77 274.749 28
748.01 265.867 2
378.709 268.702 8
422.824 267.144 1
759.909 267.669 4
449.795 272.144 5
475.034 267.474 23
666.597 268.964 6
727.674 268.97 3
491.729 271.163 6
771.726 272.017 8
511.105 273.253 2
700.553 272.828 21
719.798 274.769 16
275.975 274.977 13
326.395 275.274 2
342.752 276.632 7
450.611 275.605 4
528.472 276.306 3
745.305 274.59 9
292.297 277.371 20
732.553 279.503 27
686.124 276.869 20
756.512 277.518 10
712.943 278.807 4
429.307 278.725 4
475.982 280.107 4
478.871 282.817 5
539.847 280.79 4
404.217 281.883 14
586.052 282.146 6
324.959 281.631 1
363.147 282.49 14
601.594 282.872 9
458.363 283.397 3
611.109 282.269 9
774.122 282.953 2
272.088 283.846 4
435.745 284.722 3
668.519 285.049 4
303.301 284.985 12
549.637 286.651 6
721.078 289.036 29
289.037 288.783 11
366.743 289.79 15
659.676 292.967 27
688.803 288.912 20
770.256 288.095 3
779.274 289.211 2
360.528 291.86 4
398.162 296.603 23
506.789 289.649 35
528.917 291.898 6
573.794 290.729 2
271.211 291.652 5
492.518 288.658 3
556.394 296.652 9
312.922 292.876 3
343.091 296.48 19
486.637 292.659 1
563.506 294.09 5
596.265 293.597 3
291.129 294.138 2
413.835 296.69 12
512.614 294.562 6
754.616 294.685 13
385.004 294.832 3
465.135 295.809 9
651.23 295.544 2
354.783 296.435 4
765.038 296.202 4
364.677 297.714 5
501.637 298.671 21
342.327 297.718 2
666.138 302.478 11
45.2372 294.302 4
52.0892 300.141 4
421.099 299.948 30
284.648 303.111 50
516.861 299.564 2
744.178 305.084 21
233.195 300.405 4
322.237 301.135 7
397.812 303.43 15
479.343 301.939 14
526.527 301.673 3
581.888 301.024 5
637.567 301.006 2
660.265 300.778 6
460.378 302.512 9
653.426 303.1 24
735.06 301.11 6
268.858 303.033 8
435.733 302.836 17
542.451 302.82 2
782.687 302.702 1
222.65 301.273 8
305.914 303.874 2
688.684 304.084 3
30.4826 304.819 2
238.896 304.869 2
466.716 305.067 1
532.748 306.811 10
599.268 306.71 16
46.014 306.262 2
449.639 307.946 5
316.982 306.796 25
668.355 309.875 18
764.843 309.135 14
24.7067 308.027 3
182.397 310.149 7
246.363 307.194 8
333.126 308.701 3
427.907 309.812 12
729.015 308.059 4
773.57 308.85 3
381.09 309.121 1
482.387 309.452 1
72.0774 310.402 2
90.6112 309.5 2
178.03 318.688 29
203.571 310.848 3
573.546 309.706 8
685.448 309.95 6
746.339 308.437 4
79.6909 312.747 4
192.693 313.654 3
362.821 311.426 1
584.706 312.652 6
607.031 313.452 7
642.552 308.003 10
720.081 310.087 5
619.826 311.878 3
52.156 312.757 11
543.282 313.336 23
527.072 314.088 4
592.915 314.348 8
706.932 307.095 18
514.202 316.199 9
634.365 314.753 13
663.154 320.747 30
783.802 314.955 1
272.344 315.691 6
338.729 314.547 20
379.58 316.526 9
418.405 315.772 1
440.726 313.303 12
76.0992 317.4 4
84.9122 317.131 3
135.092 317.515 13
461.305 321.556 23
103.109 318.006 18
231.324 317.778 2
239.497 317.591 4
57.516 319.219 9
168.037 319.078 17
732.125 320.245 11
183.59 328.572 8
304.682 320.108 3
432.006 324.818 13
486.826 320.198 2
529.468 319.471 3
398.246 326.018 28
479.205 321.043 3
323.973 323.348 3
355.999 321.86 6
416.015 323.548 16
444.408 325.029 12
569.174 321.932 4
589.72 322.193 2
679.13 322.617 6
274.221 323.142 3
385.597 323.421 9
458.213 322.426 9
469.387 323.501 3
654.94 323.982 13
204.291 323.48 1
512.626 324.238 1
613.04 326.473 9
665.062 323.674 4
615.771 325.932 5
756.276 324.214 4
139.214 325.785 3
146.275 325.698 2
699.903 326.55 18
119.258 326.694 13
124.941 327.055 1
159.112 327.06 1
551.304 328.55 8
622.343 327.297 2
781.991 326.536 1
100.572 327.337 13
293.359 328.148 29
586.305 328.772 4
670.527 329.135 4
722.957 328.146 4
237.274 329.736 11
301.531 328.724 3
313.682 329.349 1
355.827 328.974 1
740.11 329.199 6
766.201 329.664 6
560.873 329.882 2
573.498 330.187 1
72.8696 330.931 2
333.355 330.744 5
364.128 332.653 3
462.329 333.408 21
516.189 336.437 24
149.494 335.773 17
388.934 333.664 3
403.814 337.833 34
103.343 335.284 4
225.897 333.959 2
340.068 333.456 1
602.1 334.401 1
695.554 339.883 26
129.293 341.867 39
249.102 336.929 5
376.134 334.792 1
451.615 335.234 5
611.575 335.312 11
788.852 335.28 2
212.835 335.714 7
290.618 337.186 9
419.875 336.258 4
488.251 336.908 18
629.828 335.155 12
646.807 336.049 1
748.326 336.824 4
290.277 337.348 2
312.466 337.159 2
71.9177 340.226 24
277.096 338.184 4
87.1374 341.569 18
196.339 339.095 10
240.412 339.048 11
508.173 340.607 17
568.089 339.576 16
221.079 341.908 22
360.444 339.657 2
405.237 339.907 4
437.855 341.281 5
663.575 342.336 43
794.185 339.935 1
138.833 340.619 5
318.053 347.456 4
549.928 341.899 16
119.699 342.65 17
638.576 343.454 48
780.272 341.825 1
511.807 342.418 1
586.74 344.096 34
14.3972 343.895 1
101.29 344.491 4
170.962 343.545 27
452.032 343.829 1
648.963 343.576 11
419.488 345.163 13
601.559 345.447 6
619.27 345.065 1
736.285 343.763 9
6.96313 345.966 1
272.02 346.79 4
410.581 345.411 2
464.594 345.521 3
722.269 345.145 7
548.097 349.606 5
140.93 349.181 12
301.366 347.956 9
477.122 347.919 9
488.649 350.734 19
657.887 348.412 14
388.039 352.572 26
28.9081 349.572 1
207.112 344.659 3
428.634 349.226 10
533.794 350.782 12
561.771 352.224 14
595.629 350.373 6
70.6905 348.265 10
190.557 351.133 3
293.911 351.344 2
438.844 351.935 27
785.55 350.665 1
494.376 351.939 1
648.745 351.906 4
672.319 351.677 8
756.469 353.595 8
775.204 355.486 6
276.715 353.905 5
233.774 355.174 15
269.601 355.106 11
401.132 356.6 11
257.218 355.841 1
465.205 358.372 15
512.435 363.688 22
579.255 357.079 11
640.931 355.838 3
37.0074 357.396 1
109.932 356.829 7
420.459 357.568 2
537.445 357.296 25
762.557 357.419 2
53.6621 359.184 5
498.503 361.79 3
70.3488 360.256 1
445.694 361.585 6
630.083 359.704 2
192.095 365.548 17
203.249 362.832 1
209.308 361.461 4
288.71 361.143 8
314.84 360.667 1
386.984 361.005 7
511.056 366.465 8
775.223 361.276 2
279.284 362.656 11
452.874 363.12 7
433.16 362.944 2
473.655 362.438 5
490.241 363.358 1
548.594 363.769 8
573.799 363.045 7
618.61 365.88 17
16.7103 364.536 1
421.065 365.027 4
560.661 365.055 2
600.665 365.485 1
220.215 367.66 18
356.768 365.971 8
245.69 368.367 17
45.2946 369.058 17
443.199 368.16 1
452.079 370.472 13
496.575 368.022 3
635.578 368.072 1
698.159 369.139 3
5.93083 368.927 1
22.9462 366.745 6
404.207 370.314 4
511.819 371.226 12
320.416 371.919 1
325.868 372.061 8
377.949 371.17 2
755.709 370.869 9
769.119 374.873 8
15.4669 372.309 3
87.7209 373.295 23
711.467 376.196 13
734.726 378.01 12
343.703 373.781 10
395.084 374.485 4
647.9 374.041 2
694.098 377.541 27
30.7695 374.621 8
211.206 376.242 12
576.527 375.512 10
684.057 375.065 6
288.035 376.45 24
638.127 375.899 2
745.045 376.537 7
223.392 376.818 23
408.539 376.918 2
670.773 385.508 26
768.434 376.982 2
66.5457 381.294 24
189.004 377.088 4
295.418 378.611 1
371.495 378.395 3
492.578 378.342 3
110.884 379.895 15
143.076 385.51 8
481.069 378.663 9
561.617 384.964 27
600.393 379.196 2
699.633 379.133 3
14.2683 379.936 1
37.8443 381.069 5
458.662 379.496 7
545.88 380.341 2
555.292 380.122 3
567.898 379.542 2
664.226 380.209 1
733.598 377.38 3
755.186 379.561 6
228.509 380.901 3
318.441 382.216 3
615.221 381.176 2
533 381.731 8
634.854 383.899 38
49.6458 382.484 3
110.509 390.249 17
447.444 383.545 13
576.466 382.553 1
374.875 383.647 1
393.063 383.939 11
652.851 383.545 4
191.368 384.606 1
286.391 386.434 3
670.787 385.036 2
95.698 385.578 2
164.806 387.378 18
398.533 386.156 1
505.169 387.068 30
416.792 387.478 4
438.139 392.296 20
478.08 386.832 22
683.116 387.823 4
331.089 387.519 1
384.067 393.299 37
641.99 387.501 1
708.861 389.469 23
149.5 389.206 2
430.217 390.797 21
700.825 389.337 15
765.617 387.379 8
55.2915 389.902 1
137.37 390.012 1
423.25 391.352 14
665.037 390.126 13
590.557 391.397 18
752.973 394.062 24
26.0137 392.318 4
110.133 391.335 13
185.075 391.558 2
218.038 392.688 12
483.913 393.207 34
505.063 393.372 5
117.054 394.024 2
165.268 393.785 1
302.962 394.759 5
341.918 394.108 2
775.139 393.947 1
45.5444 393.226 13
147.469 399.763 27
333.447 394.387 6
40.0395 396.481 4
592.428 398.21 6
156.355 397.995 1
429.141 400.119 20
29.455 399.486 3
99.8048 399.09 7
60.3402 402.211 23
241.337 402.155 13
321.789 402.463 7
757.718 402.722 11
349.325 403.639 3
390.016 403.782 2
16.9796 405.414 1
212.617 405.893 11
462.043 407.233 16
407.578 408.156 6
408.05 407.36 3
453.29 407.35 2
245.673 409.026 10
676.029 407.974 3
30.3178 411.21 4
39.8602 409.141 1
162.81 408.062 8
294.127 414.459 33
357.044 408.964 1
380.206 408.496 2
124.134 411.973 7
137.619 411.249 1
337.519 411.432 12
793.445 410.773 1
326.417 413.753 10
234.52 414.901 6
291.395 418.426 46
176.279 420.959 6
374.259 418.765 31
388.032 418.763 12
465.95 419.121 13
136.25 416.655 2
737.864 417.603 4
300.161 416.773 4
343.764 418.357 5
417.383 422.746 8
165.267 420.138 6
206.721 419.147 7
333.016 420.219 8
359.924 418.639 1
386.682 418.866 2
414.256 419.437 2
314.706 420.178 10
8.86123 421.249 1
303.782 424.805 8
348.183 422.643 2
449.205 422.913 1
136.835 423.921 1
440.157 424.189 1
160.244 426.187 4
363.899 425.204 6
337.055 427.726 5
323.189 428.286 4
311.371 429.4 3
327.446 428.708 4
297.656 429.866 9
265.853 432.968 3
273.643 432.87 1
284.413 433.78 7
765.477 432.802 2
788.136 434.337 1
19.5364 435.122 1
248.689 435.536 5
10.0637 436.131 1
240.317 435.845 1
219.509 437.98 12
229.48 437.429 6
25.8924 439.538 3
38.0293 440.985 3
153.006 442.241 34
162.395 441.419 3
181.166 441.75 3
15.3455 442.022 1
140.473 443.261 11
132.445 446.264 11
120.993 445.406 2
113.184 449.012 6
85.692 452.175 24
103.686 447.377 1
58.1347 452.806 16
79.2573 450.255 3
98.3596 448.714 1
68.0252 451.175 11
34.8998 452.437 5
16.6141 455.487 1
172.556 457.143 3
5.48053 457.719 1
4.62497 469.424 1
726.067 293.017 13
409.105 315.968 1
120.151 317.401 11
254.775 323.622 23
451.574 327.702 13
523.209 356.158 9
739.833 407.973 5
18.3575 413.576 1
448.472 415.923 1
466.699 418.921 12
687.818 213.238 7
453.494 225.858 7
681.634 228.301 1
663.139 281.729 7
740.266 289.751 11
521.599 312.421 6
644.895 310.027 1
719.491 319.705 22
770.882 320.866 6
18.7706 327.458 4
259.71 348.183 1
129.357 360.14 1
767.39 362.34 2
261.631 366.087 3
387.956 365.887 1
530.904 375.876 3
343.535 379.791 1
224.97 387.372 6
270.31 400.127 29
653.269 393.823 1
54.4806 459.167 1
714.443 194.911 2
415.239 202.508 6
729.526 221.516 2
694.166 225.787 4
415.793 232.391 10
287.098 237.657 3
623.098 241.343 10
392.32 246.003 1
750.474 247.863 2
311.087 249.232 9
360.191 256.743 1
708.429 253.749 22
650.266 258.439 1
688.598 264.32 2
528.974 267.568 1
412.66 270.173 1
498.617 272.491 1
596.028 271.808 1
280.93 278.846 3
346.032 276.589 1
648.288 277.403 20
776.828 277.797 1
427.638 284.019 2
590.269 287.997 3
692.224 290.936 1
661.145 293.31 4
534.69 294.202 5
559.597 295.995 2
275.792 297.389 9
468.337 298.61 1
372.195 300.462 4
694.527 306.446 2
38.7023 310.189 2
258.619 310.284 1
456.146 309.283 1
208.349 314.441 5
611.303 314.507 1
108.938 321.552 3
126.135 320.206 3
66.4866 322.93 5
172.929 319.192 2
228.619 322.048 2
30.676 325.582 9
685.977 323.846 11
731.932 327.09 4
306.269 327.402 1
163.605 329.842 2
544.941 331.04 4
700.626 341.05 11
134.423 340.845 1
71.7502 344.258 1
87.9448 344.323 3
105.679 343.918 1
125.247 349.138 4
221.902 345.554 5
600.575 351.601 3
305.452 359.553 1
703.258 362.968 1
163.065 367.946 15
198.506 372.833 5
280.411 365.641 1
236.597 374.729 8
547.763 370.817 1
250.672 373.763 4
41.7297 374.048 3
90.3575 373.976 2
670.715 367.793 15
712.328 377.939 1
735.414 377.98 1
645.063 380.719 4
215.199 380.998 5
68.6194 384.148 4
559.646 392.692 17
550.448 391.035 14
594.131 387.809 5
164.567 387.414 1
233.441 392.814 12
95.7541 393.161 10
492.626 396.377 4
404.672 401.788 4
441.832 400.703 14
632.136 399.626 33
726.147 400.314 20
21.6389 400.816 1
662.976 400.223 22
219.193 405.536 5
251.035 411.281 1
306.074 415.175 5
56.9812 416.22 9
208.519 424.842 1
39.1732 430.005 1
462.968 433.383 4
269.386 436.844 1
152.978 445.082 2
16.1118 448.466 1
398.581 301.644 1
253.004 317.706 4
767.005 316.968 1
434.526 330.737 1
123.564 355.659 1
395.108 396.766 5
443.79 211.695 6
399.35 225.71 9
489.788 231.433 2
743.881 239.024 1
464.638 368.984 1
279.531 421.096 9
188.299 429.115 6
43.0367 451.839 2
703.029 235.645 5
421.21 236.564 2
628.518 253.385 6
289.066 274.635 2
362.144 275.935 5
541.179 297.721 1
404.366 302.68 2
501.376 324.108 1
389.869 342.272 4
559.876 339.758 1
709.329 339.046 2
78.7537 353.911 1
204.463 373.019 1
168.019 375.223 5
246.207 378.598 2
739.449 387.797 11
79.4003 389.982 1
604.857 390.484 12
388.227 398.04 1
496.342 421.94 1
63.4702 432.291 1
155.778 449.581 2
250.769 342.033 4
398.56 221.349 2
473.68 222.75 2
714.039 262.274 1
394.079 271.421 2
624.13 290.722 2
199.889 394.183 3
249.582 401.359 2
494.316 398.39 1
708.494 402.932 2
571.305 405.723 1
609.266 405.054 2
88.1976 418.467 1
431.95 462.046 1
245.847 474.999 2
148.06 483.824 1
673.013 238.889 1
578.169 271.404 1
249.554 291.771 4
335.528 339.103 2
638.996 331.32 3
781.132 205.299 1
447.844 216.897 3
429.327 221.324 1
401.199 234.307 1
778.938 248.197 2
654.711 273.28 3
509.512 282.856 3
480.66 290.723 12
712.523 293.653 7
290.387 306.073 4
780.171 310.724 2
116.814 310.837 1
133.043 310.791 2
433.524 311.705 4
613.178 319.249 1
506.409 329.707 4
520.203 330.609 3
554.791 333.853 2
216.014 360.295 4
757.41 363.621 3
669.655 366.068 2
279.419 373.284 1
72.4688 376.49 7
611.417 389.692 11
372.008 409.651 1
425.595 413.491 1
296.827 438.121 3
276.743 440.671 2
249.476 444.124 2
29.1451 447.406 3
190.694 449.579 1
168.958 451.433 1
150.034 452.444 1
132.466 454.024 1
60.0213 460.041 6
28.5428 460.329 3
36.9343 461.173 8
430.062 230.774 7
622.936 280.122 2
694.901 278.807 4
648.454 285.622 6
332.083 298.121 2
355.845 310.923 8
395.104 310.723 8
280.616 313.591 11
471.373 316.132 14
221.786 318.921 10
30.64 325.785 3
169.145 335.108 2
178.897 343.099 9
630.122 344.002 3
57.9492 349.364 7
657.272 365.544 1
319.758 366.698 2
622.696 371.058 1
78.3143 379.167 6
336.498 377.692 2
472.053 380.777 5
519.557 381.216 1
625.508 387.982 6
395.305 393.183 3
212.622 396.198 1
665.161 399.062 1
292.733 403.496 13
771.494 419.928 3
255.431 436.118 1
52.4254 438.507 17
25.2321 454.208 1
287.384 280.981 3
426.601 368.727 3
732.476 283.052 1
756.956 299.147 1
367.452 338.121 3
760.822 342.643 5
724.971 389.342 12
45.5819 391.875 3
383.666 271.169 1
702.813 357.68 1
504.047 363.759 6
490.521 389.069 3
415.969 400.457 15
676.964 399.046 11
486.174 410.421 7
55.2783 431.375 2
719.101 250.831 2
317.139 296.224 1
165.367 346.754 1
129.108 351.792 2
517.782 249.36 1
110.611 341.416 1
114.064 435.047 1
622.735 262.464 5
709.832 345.548 4
171.852 381.481 1
203.307 378.638 2
242.002 384.069 3
558.755 399.91 8
671.616 398.749 1
495.925 431.8 1
155.716 460.731 1
98.6649 464.861 1
301.847 311.159 2
758.705 288.062 1
631.563 230.437 1
696.706 313.489 13
690.079 313.254 4
602.13 289.918 1
678.913 381.227 4
600.686 314.992 2
594.889 334.675 7
582.112 363.685 3
463.075 266.946 30
