1737 8972
438.926 35.1848 18
482.082 67.493 18
484.226 70.3794 6
484.523 78.8519 1
480.569 85.1133 25
484.232 89.7114 3
457.122 92.2341 17
482.928 99.3509 20
153.13 108.223 4
479.293 112.472 20
454.899 118.913 8
481.492 122.348 40
481.734 134.361 20
482.066 156.737 34
336.968 174.122 39
330.367 186.061 48
479.691 183.991 43
176.841 198.603 20
479.787 194.69 19
358.785 198.703 22
237.271 219.579 26
181.221 221.204 22
304.26 220.47 11
340.875 221.075 16
261.865 219.884 20
287.999 221.602 35
215.189 234.625 43
473.494 243.501 49
475.493 252.25 12
354.475 252.56 4
396.1 253.329 13
197.054 266.822 43
418.55 274.746 72
473.423 289.535 57
165.564 291.133 30
475.613 294.687 1
209.35 300.789 40
471.575 307.443 30
474.18 312.694 1
386.175 313.524 17
469.638 320.208 35
397.829 330.237 6
470.695 340.158 39
422.865 361.634 11
180.823 362.273 20
469.28 361.957 22
271.902 365.579 35
236.102 364.551 6
175.807 367.507 1
425.792 369.018 29
275.343 371.142 13
431.063 374.453 11
192.575 371.747 62
210.978 378.553 39
431.042 378.897 31
219.999 379.718 27
429.327 382.224 2
223.085 381.576 9
238.247 388.602 30
260.607 396.126 48
269.925 401.576 2
306.788 413.531 10
322.719 419.745 1
344.783 427.144 3
349.253 428.971 1
381.541 437.566 21
394.375 443.685 21
466.867 445.88 11
403.273 447.265 1
411.253 450.034 2
418.601 451.695 8
421.516 450.43 5
466.526 452.071 7
447.243 453.715 7
426.587 454.768 5
433.844 457.628 5
449.634 462.325 9
467.006 464.254 1
457.095 465.425 2
466.287 468.214 4
562.463 3.85451 1
457.425 16.5097 1
424.691 25.6188 11
417.212 26.2335 8
409.68 27.0325 2
399.905 29.5542 3
388.711 31.5646 5
371.432 35.7594 3
429.983 43.0894 7
339.739 43.7702 7
327.476 45.6343 1
316.008 48.8887 7
120.09 52.405 26
297.31 54.5508 10
288.709 55.4828 13
138.193 62.041 8
231.713 66.7287 13
476.465 66.233 2
219.776 69.1308 18
208.125 72.0856 22
192.029 76.8702 24
180.813 77.4925 4
209.541 77.9664 2
400.438 80.8796 4
212.887 81.5238 3
159.093 84.8273 38
412.973 84.6154 42
176.243 86.0284 11
191.229 86.6728 8
217.43 87.1182 5
204.298 89.3066 10
185.233 90.7203 11
409.882 92.4676 7
162.843 94.6941 6
378.368 95.5031 2
444.592 95.6639 7
439.983 98.0272 12
394.514 97.4286 26
400.615 98.9363 16
468.214 98.2099 2
432.968 100.513 1
157.772 103.742 21
162.51 104.608 2
432.761 107.966 6
466.85 106.918 27
390.226 110.87 3
471.567 112.272 3
450.891 123.429 3
466.402 125.618 4
415.902 128.38 1
369.191 130.878 9
470.278 130.417 2
460.03 131.993 3
359.859 132.468 11
399.533 134.838 15
465.156 133.488 5
156.417 137.233 1
455.403 140.988 19
157.14 145.748 8
341.222 143.37 28
460.392 147.873 3
455.34 149.447 5
460.283 148.815 1
443 151.389 28
156.489 149.477 7
335.243 149.353 7
352.102 150.986 2
394.341 155.7 5
426.338 163 43
362.933 161.851 33
447.178 162.002 2
377.138 164.276 7
367.653 168.326 12
175.356 169.603 17
349.409 171.244 11
419.39 167.411 15
157.366 177.79 42
336.181 172.518 3
385.201 175.358 9
341.828 177.242 1
156.983 179.907 15
446.151 181.344 17
366.16 181.393 8
452.756 180.497 1
444.001 182.772 1
317.442 186.748 4
467.995 190.795 24
179.522 191.333 1
429.177 191.869 1
473.675 193.458 6
184.731 191.91 12
347.607 196.66 15
178.066 197.713 8
315.406 196.373 18
168.953 198.551 38
336.71 201.174 2
201.671 202.755 1
171.644 208.835 14
329.455 207.508 9
341.177 214.143 22
155.923 213.726 43
259.537 216.027 21
348.314 216.124 11
484.888 216.122 3
419.696 217.391 10
273.43 217.382 3
318.711 217.575 2
332.98 221.661 30
290.375 219.504 13
158.425 219.282 7
243.674 223.536 7
315.032 221.226 5
187.358 224.989 25
280.435 225.414 8
270.763 223.262 14
411.33 223.611 1
178.892 225.043 9
292.551 226.761 8
320.826 226.997 24
305.251 229.539 22
340.705 230.331 6
261.255 230.816 8
278.495 228.916 9
288.258 231.505 4
226.727 232.927 9
383.643 232.637 3
193.653 235.979 34
321.479 237.432 6
223.047 239.326 12
360.624 239.67 20
370.777 241.477 46
155.828 248.282 24
380.393 243.061 31
431.128 245.771 5
160.085 244.718 1
311.478 245.449 4
418.882 247.959 13
482.947 248.154 3
383.341 256.077 52
482.514 253.868 1
320.03 255.5 19
390.117 258.18 17
218.014 257.275 8
354.503 260.251 17
401.409 261.011 37
161.814 260.286 2
363.807 260.126 5
319.291 262.864 2
346.959 265.791 10
156.789 266.216 14
218.804 266.756 4
229.76 265.964 3
355.3 271.384 10
391.098 276.192 37
437.331 275.064 14
351.723 279.148 7
453.492 280.003 5
230.299 287.558 26
340.148 278.995 2
423.359 282.372 3
156.813 282.881 38
200.795 280.742 12
168.55 282.371 1
404.048 290.236 17
154.512 291.402 20
171.979 290.59 19
338.245 299.509 39
441.548 297.592 16
225.788 295.289 11
345.779 299.195 1
176.91 301.113 9
214.273 301.497 5
219.875 307.846 7
274.716 316.744 1
173.714 323.082 11
363.355 326.982 9
232.954 327.866 8
175.583 328.482 1
240.924 332.764 25
209.67 336.5 31
393.031 334.837 3
391.666 338.209 10
187.581 338.309 3
475.809 340.522 1
160.622 342.308 12
424.43 342.055 1
171.514 344.064 1
410.545 344.058 23
467.288 345.273 2
152.941 346.75 2
160.736 352.174 46
208.209 352.367 1
153.494 354.416 12
162.041 356.861 61
258.726 357.304 27
474.575 359.21 2
429.527 360.59 17
162.602 363.672 11
273.616 363.468 7
172.556 364.246 3
186.006 364.803 10
235.927 370.963 11
283.178 372.898 20
199.902 370.312 9
436.654 377.966 3
124.503 380.357 13
473.179 383.072 1
548.822 384.305 1
432.177 388.169 4
252.499 394.002 11
273.363 399.151 5
360.418 409.575 19
368.545 412.194 8
387.713 420.343 5
395.768 421.16 11
409.244 424.79 5
41.4742 425.462 7
369.327 428.765 9
416.809 427.034 7
427.884 431.595 10
