2609 12928
538.756 20.0045 1
29.1535 20.9146 4
32.6726 32.5512 1
32.7548 39.633 3
566.836 39.5614 21
32.6792 45.0307 2
32.7325 51.803 6
32.7637 56.6064 1
31.9316 62.3631 18
620.632 78.629 1
620.669 82.9971 5
511.222 89.1179 1
620.615 91.1628 1
512.531 98.4761 8
620.742 101.699 6
620.668 111.204 5
620.871 112.815 1
621.191 125.26 2
589.048 126.746 19
620.81 133.824 4
451.352 134.971 21
620.631 143.773 7
620.594 154.347 1
446.445 155.353 24
620.128 167.318 8
430.58 175.728 21
427.26 187.359 29
619.47 192.677 8
92.3055 193.685 15
84.9335 198.979 18
619.307 200.906 5
467.699 206.691 21
79.9523 212.254 1
69.8824 212.334 51
107.701 214.051 10
479.547 216.924 11
618.922 218.989 1
282.451 228.034 11
287.46 225.855 1
256.541 226.037 33
439.155 230.733 18
101.016 228.997 3
270.256 229.453 10
323.979 231.398 2
266.602 232.755 3
87.6659 235.237 14
298.155 233.022 9
443.291 234.434 9
38.8113 235.508 7
350.736 234.487 17
358.628 234.323 17
370.08 235.17 17
372.341 235.565 4
380.409 237.266 1
32.7018 238.249 6
244.9 235.213 29
342.599 236.792 59
340.992 239.516 11
239.044 240.351 12
292.728 238.76 35
110.336 245.952 37
232.122 246.56 11
618.534 249.261 7
422.564 253.405 3
217.714 255.717 33
618.898 255.763 2
202.783 259.608 27
518.95 264.722 26
535.492 265.581 28
460.622 265.955 27
537.753 277.431 26
176.182 282.685 1
537.913 286.891 7
616.929 292.123 6
456.364 293.056 6
450.534 295.991 12
618.277 297.189 2
618.439 308.318 7
151.079 310.454 50
33.3607 310.852 4
44.2086 312.253 11
151.189 314.339 1
618.511 314.331 1
422.021 317.376 23
524.425 317.511 3
431.745 319.828 8
529.032 321.239 1
534.628 320.894 6
618.502 323.741 6
36.8956 329.293 24
50.0756 330.879 11
510.906 330.17 28
33.5576 334.581 6
462.401 334.605 6
616.955 337.223 5
45.7498 337.983 5
616.985 342.229 10
518.997 347.417 4
527.37 345.913 39
67.7692 351.546 21
514.28 350.231 5
485.294 351.925 23
555.201 355.843 6
179.255 358.687 51
615.696 363.051 5
562.394 370.161 3
564.538 378.299 24
571.015 383.819 15
559.285 389.458 7
568.468 389.417 21
567.369 391.703 3
253.931 392.77 46
105.799 407.933 10
149.932 405.252 33
316.527 416.805 8
91.6408 422.568 5
332.955 419.84 15
328.852 429.316 23
138.393 430.497 18
28.4352 433.289 1
86.8463 432.533 16
97.1283 438.776 4
80.8802 441.236 4
609.768 442.318 10
115.065 447.907 6
610.636 449.562 4
47.6417 453.505 1
156.862 453.01 15
93.9583 456.31 4
101.282 456.267 2
113.514 455.795 9
119.598 454.327 5
43.1862 455.799 5
60.7915 456.89 8
74.8159 455.817 5
514.953 459.723 1
610.469 460.305 1
280.476 462.546 2
43.705 463.992 2
74.3109 464.967 1
78.6113 465.007 3
591.045 464.964 4
599.265 464.95 1
609.879 464.5 4
99.0894 465.437 3
104.968 465.65 1
563.632 465.662 3
571.712 465.537 2
117.835 466.114 2
126.46 466.284 1
504.803 466.776 2
534.617 466.307 1
544.595 466.241 1
160.059 467.091 2
495.03 467.47 1
498.847 467.338 1
512.576 466.924 1
520.681 466.867 2
173.136 467.745 1
183.357 467.788 2
194.119 468.271 1
204.442 468.383 2
449.373 468.073 1
456.807 468.252 1
463.476 467.948 1
468.776 467.884 1
485.192 467.59 1
213.929 468.575 2
262.705 469.214 1
414.63 468.858 1
420.898 468.87 1
429.46 468.76 1
440.033 468.504 1
290.639 469.47 1
297.248 469.391 1
310.133 469.388 1
320.335 469.772 2
327.489 469.783 1
335.337 469.846 1
342.355 469.862 1
348.182 469.628 1
377.509 469.553 1
385.529 469.305 1
391.988 469.264 2
398.13 469.32 1
403.671 469.238 1
408.291 469.201 1
180.634 21.0567 2
186.369 21.0821 3
216.161 21.1092 2
222.14 20.6425 5
229.652 21.1997 2
339.981 20.5947 2
161.331 21.4352 9
176.136 21.2157 1
196.066 21.3651 7
466.069 21.7526 1
474.735 21.7443 1
108.521 22.671 1
118.102 23.0796 12
131.073 22.2567 4
480.538 22.612 1
94.4933 23.1858 6
428.365 22.8944 6
487.248 22.9214 5
499.913 23.411 5
515.392 23.6821 5
529.542 23.4941 4
45.2159 24.0665 4
388.444 23.0696 5
540.59 24.0354 8
548.886 23.8386 5
577.615 24.3099 2
587.253 24.2883 2
32.5412 24.9583 6
24.2525 25.3144 7
212.281 32.0199 2
624.229 32.2358 1
162.969 33.3037 20
77.7539 36.7166 17
123.251 39.8413 26
36.7075 39.3395 1
165.611 39.9945 1
118.538 39.4409 9
184.335 41.1505 1
80.2594 43.5148 6
90.3626 43.3885 9
131.353 43.2543 4
156.878 45.6897 15
133.361 46.3994 8
142.168 45.7874 9
568.605 45.4766 2
36.4626 47.8282 2
180.155 48.1676 5
169.459 53.0003 5
146.643 53.6325 9
161.594 54.461 1
167.317 54.0975 2
24.5832 57.8513 13
28.8139 69.5437 4
612.314 78.5857 3
519.443 79.5278 7
512.884 81.3202 1
526.768 87.2672 4
488.984 92.5994 4
513.519 94.529 36
488.311 92.2398 8
532.873 93.6767 8
510.189 93.9458 2
502.193 102.375 13
520.37 98.9312 27
569.881 104.586 11
495.511 104.15 4
593.259 105.656 9
561.76 106.576 4
613.753 104.673 6
488.875 110.417 34
602.846 107.874 1
24.4463 111.548 3
506.61 110.506 12
560.924 110.855 8
611.058 114.363 1
602.945 115.398 17
536.461 116.603 25
595.561 118.961 4
441.471 120.952 4
607.849 122.013 2
24.3739 125.374 3
444.724 129.37 4
464.254 130.544 25
477.399 130.521 22
584.42 131.333 6
24.1548 129.872 4
602.529 133.84 2
523.519 135.2 12
516.813 140.249 11
595.795 140.409 11
608.137 139.44 10
455.983 139.676 2
600.774 140.892 7
23.8501 141.497 1
433.894 142.369 44
476.936 144.874 10
624.344 145.509 1
463.188 147.937 2
418.657 151.771 13
453.447 151.719 5
493.095 152.982 20
595.354 155.498 4
574.105 158.792 31
589.93 157.222 9
438.802 158.218 5
453.751 160.991 32
473.688 160.364 57
426.292 159.413 13
513.318 160.267 9
416.795 158.142 6
611.254 161.345 1
24.332 164.663 9
45.8244 164.049 9
464.32 166.243 26
487.589 172.84 40
564.854 166.233 1
554.353 169.82 69
476.113 172.105 24
579.289 170.421 5
450.695 171.765 13
474.833 171.217 2
546.871 174.015 18
450.899 179.803 21
24.7133 178.615 12
397.153 180.787 5
579.522 178.951 1
573.315 179.718 23
501.654 180.557 12
420.186 183.322 15
436.321 181.044 8
91.9331 182.725 37
117.508 183.827 10
473.044 187.828 14
578.502 188.242 22
394.66 187.263 7
77.9755 187.635 7
490.064 189.752 8
415.083 187.905 2
586.456 188.205 3
577.706 189.12 3
84.6897 189.994 7
392.955 191.941 4
564.462 191.978 9
24.7845 192.967 6
77.6589 194.48 6
108.703 194.47 51
622.971 194.976 1
80.0055 196.18 3
98.7469 197.469 26
602.856 198.56 19
404.07 197.095 8
457.837 198.81 2
558.45 198.979 1
609.649 200.633 8
76.8846 200.668 1
90.8082 208.075 49
445.361 203.765 15
104.535 204.186 12
392.371 204.118 39
441.609 205.378 4
24.1285 205.765 2
72.6608 206.779 4
84.3146 210.279 9
404.139 209.155 5
106.704 211.965 5
421.497 212.315 14
63.5059 213.528 1
24.3319 214.543 2
151.539 214.42 1
73.9934 220.204 19
415.405 217.871 10
109.886 220.361 2
438.644 224.359 30
261.449 222.488 4
622.544 222.174 1
254.854 223.395 1
483.637 223.416 13
246.316 225.778 5
547.977 226.596 17
24.7594 226.801 1
405.783 220.663 20
447.679 229.183 27
105.244 227.256 2
275.234 228.218 24
423.784 232.626 27
286.44 230.785 55
400.439 229.718 2
346.345 231.292 10
314.747 231.8 11
537.492 232.116 4
24.8836 233.708 1
411.539 235.59 8
52.3873 236.984 15
317.024 238.548 8
336.099 237.594 8
298.337 239.572 2
353.82 240.462 9
402.743 241.346 29
89.8675 241.163 2
281.301 240.822 8
436.775 241.951 9
158.325 242.647 3
330.039 243.352 39
366.155 243.026 4
374.823 244.67 22
500.762 242.915 11
242.789 245.139 4
286.872 244.267 15
454.1 244.757 9
593.352 244.062 4
24.9241 244.038 12
118.445 248.21 28
284.234 245.571 1
510.293 245.823 17
292.954 247.653 5
324.569 249.832 18
199.552 248.151 1
609.855 248.335 8
66.0649 249.5 4
81.5912 251.44 6
340.017 250.16 10
325.006 251.657 11
400.945 251.59 3
427.755 251.402 13
484.643 253.435 50
476.777 254.363 12
565.145 253.151 5
622.373 251.99 1
469.329 253.826 24
496.33 254.859 35
230.876 254.466 4
387.502 252.387 4
25.1434 255.226 4
329.626 255.754 8
427.509 256.84 3
143.586 256.39 5
95.6276 257.81 2
548.996 256.316 30
622.794 257.594 1
224.153 258.711 2
86.0405 260.057 10
464.089 260.038 12
209.869 266.082 27
447.266 264.526 4
459.293 266.115 3
387.336 265.645 5
