4914 8972
158.798 84.075 6
410.865 84.387 9
176.101 86.7325 4
191.11 86.6454 4
217.43 87.1182 5
202.136 88.9547 2
184.678 90.7353 5
411.093 91.5524 2
162.843 94.6941 5
378.368 95.5031 1
447.316 95.0541 3
439.541 97.4846 5
389.738 98.594 1
400.3 98.9751 5
468.214 98.2099 2
432.968 100.513 1
157.772 103.742 15
162.51 104.608 2
430.967 105.969 1
467.187 106.456 10
390.226 110.87 3
471.567 112.272 3
450.891 123.429 3
466.696 124.961 2
415.902 128.38 1
369.191 130.878 7
470.278 130.417 1
460.23 130.854 1
359.789 131.919 5
397.125 134.033 1
464.792 134.119 4
156.417 137.233 1
455.481 139.957 11
156.105 144.299 1
340.563 143.591 8
460.499 145.124 1
453.51 149.109 1
460.709 148.677 3
441.56 149.877 4
156.489 149.477 3
332.784 150.506 3
352.102 150.986 2
394.767 154.001 2
426.33 162.071 19
360.128 163.084 9
447.178 162.002 1
374.188 163.144 2
369.342 165.085 2
177.141 166.865 2
351.562 168.263 1
418.396 169.218 2
155.405 170.285 3
336.341 173.242 5
385.201 175.358 7
341.828 177.242 2
156.21 179.166 17
446.468 178.604 2
366.16 181.393 4
452.756 180.497 1
444.001 182.772 2
317.442 186.748 3
467.605 190.578 9
179.522 191.333 1
429.177 191.869 1
473.675 193.458 5
182.65 195.312 1
347.938 196.341 5
176.594 197.836 7
315.395 196.887 10
168.881 197.568 8
336.71 201.174 1
201.671 202.755 1
171.881 205.417 3
329.107 207.244 3
342.037 213.593 8
154.193 213.99 7
257.566 215.355 2
348.314 216.124 9
484.888 216.122 2
418.933 216.738 2
273.43 217.382 3
318.711 217.575 1
332.972 217.783 1
289.706 219.75 12
158.425 219.282 6
244.614 219.492 1
315.07 220.795 3
187.368 223.259 4
286.132 222.877 4
267.139 222.969 1
411.33 223.611 1
175.214 224.963 1
293.066 225.424 2
320.375 226.663 8
305.351 227.589 4
340.828 228.138 2
262.414 228.637 2
278.495 228.916 3
287.635 230.344 1
226.05 232.3 8
383.643 232.637 3
192.504 235.046 7
318.915 236.693 2
222.882 238.467 7
360.985 240.411 10
372.261 240.279 15
154.175 241.574 5
379.493 242.036 10
432.202 244.302 2
160.085 244.718 1
311.393 246.66 1
418.388 248.176 6
482.713 247.61 2
383.947 253.946 11
482.514 253.868 1
317.892 254.778 2
390.814 257.426 12
217.925 257.208 4
356.683 257.841 6
403.008 259.708 8
161.814 260.286 2
362.354 260.637 1
319.291 262.864 1
345.192 263.056 2
153.93 265.005 1
217.957 266.085 1
229.733 265.75 2
354.812 270.536 2
390.685 274.849 12
437.74 275.133 13
350.411 276.771 2
453.325 277.742 2
229.261 279.517 4
340.148 278.995 2
424.313 281.084 1
154.235 281.527 5
200.577 281.66 2
168.55 282.371 1
403.7 289.936 10
154.211 291.403 12
170.638 290.916 4
339.593 296.643 5
441.361 296.909 8
224.221 296.986 3
345.779 299.195 1
177.025 301.019 5
214.042 301.615 3
219.322 308.3 5
274.716 316.744 1
173.714 323.082 7
362.745 327.226 5
231.819 326.857 4
175.583 328.482 1
241.319 332.049 12
207.353 334.121 8
393.485 333.658 1
387.253 336.589 1
187.48 337.909 2
475.809 340.522 1
159.708 341.619 1
424.43 342.055 1
171.514 344.064 1
408.316 345.303 2
467.288 345.273 2
152.941 346.75 1
161.051 349.024 12
208.209 352.367 1
153.918 354.997 4
161.428 356.492 39
260.393 357.258 6
474.575 359.21 2
429.172 360.411 9
163.771 361.639 2
273.282 363.445 8
172.556 364.246 3
181.383 366.239 2
235.927 370.963 9
282.342 371.765 7
202.138 371.68 1
436.654 377.966 2
123.746 379.21 7
473.179 383.072 1
548.822 384.305 1
433.536 384.745 1
252.499 394.002 7
272.462 398.655 2
359.137 409.718 9
368.545 412.194 6
389.606 419.282 2
395.768 421.16 9
407.836 424.64 2
41.4742 425.462 2
369.847 425.781 3
416.809 427.034 5
427.439 431.847 5
385.777 437.445 2
411.142 441.061 6
456.368 441.357 3
399.951 443.012 2
381.888 444.013 5
426.35 450.383 1
450.943 467.225 1
122.904 473.711 1
538.674 474.931 1
483.156 12.8676 1
253.61 63.0351 3
461.412 115.64 4
242.922 212.649 10
304.26 220.47 9
177.218 223.781 1
231.86 251.405 2
184.086 254.275 4
155.558 257.154 9
156.474 264.704 3
321.344 276.151 3
190.495 298.905 3
180.849 321.918 16
196.648 332.105 6
162.105 365.511 1
249.462 367.417 4
439.7 37.0923 1
483.791 70.3436 3
483.72 87.3854 6
457.122 92.2341 9
482.752 135.759 2
354.797 162.02 1
379.058 173.856 4
481.211 185.024 7
482.114 195.262 1
313.445 215.805 2
201.703 216.919 1
478.073 246.56 4
396.084 252.825 10
197.971 267.815 2
421.023 276.158 2
149.195 286.903 1
475.864 291.455 1
333.142 293.277 2
166.299 295.049 4
209.668 301.423 3
474.403 308.678 4
472.679 322.794 1
218.896 322.357 8
379.622 334.192 5
471.03 340.973 5
149.027 351.884 1
469.891 363.045 4
195.916 372.913 3
275.872 373.876 3
211.891 379.038 1
431.429 379.148 12
240.057 389.473 7
367.883 433.719 1
381.541 437.566 11
466.822 448.697 2
421.516 450.43 3
451.135 461.991 1
492.174 22.8652 1
419.066 28.3416 1
376.038 37.2874 1
359.801 41.5701 1
432.761 44.9345 1
297.8 55.1273 3
288.718 56.9235 6
254.894 65.0571 2
234.751 67.7969 1
216.976 72.7959 5
211.335 73.0477 2
193.429 78.3222 5
179.81 84.2465 2
413.245 84.9054 10
159.881 87.1516 2
220.775 88.3089 1
393.347 98.9538 10
441.682 99.4966 1
461.912 98.503 2
159.307 103.126 3
403.715 102.404 2
489.812 108.655 1
379.24 112.03 4
464.842 115.749 7
361.627 133.29 2
401.268 137.615 1
455.12 144.179 4
341.86 144.851 5
159.9 148.526 3
442.808 153.844 2
396.279 157.56 1
330.072 159.71 1
425.134 162.729 6
447.502 164.999 1
158.696 174.787 1
334.573 180.011 5
389.103 175.326 3
347.429 179.556 2
447.718 182.796 3
469.062 190.879 2
336.562 193.038 1
318.133 194.267 1
177.443 200.493 2
348.19 199.61 2
486.799 201.02 2
332.108 208.829 1
156.23 214.388 21
239.829 215.753 11
259.934 218.125 15
351.062 218.528 2
181.079 220.824 8
292.023 219.919 11
190.256 223.505 1
246.626 225.071 1
269.574 227.621 1
294.306 230.552 1
214.507 234.433 6
390.34 235.244 4
193.496 237.238 6
486.497 238.515 2
370.777 241.477 1
224.417 243.184 4
382.781 244.489 2
486.198 250.063 1
157.013 254.734 4
234.061 253.977 1
187.511 255.476 2
385.946 256.595 1
207.421 262.354 5
403.568 261.824 2
170.474 264.513 3
348.919 266.313 3
357.553 274.935 1
391.305 277.219 10
203.362 277.687 1
157.875 283.137 2
231.634 286.365 1
427.166 285.173 1
173.535 289.213 3
482.586 298.518 1
442.318 299.394 3
339.277 300.759 2
180.762 302.478 1
447.609 303.58 1
480.407 316.517 2
156.682 326.995 10
232.954 327.866 4
200.855 334.215 1
245.493 333.798 2
382.118 341.666 2
430.095 346.255 1
210.343 356.912 1
433.735 363.681 5
166.104 368.667 2
253.252 369.483 1
285.145 372.684 1
179.356 374.569 2
241.233 374.52 1
465.564 382.364 9
201.026 382.789 2
258.755 404.668 2
312.609 422.778 1
373.192 443.517 1
383.964 446.781 1
402.139 453.248 1
473.624 457.82 1
452.717 470.626 1
479.926 69.5708 6
436.143 86.1961 1
368.405 188.233 2
338.381 220.013 10
322.82 227.483 3
320.223 246.198 1
428.004 262.922 1
172.147 265.056 2
207.657 297.707 2
191.185 304.46 1
210.826 336.667 1
235.7 344.59 4
412.978 344.387 4
431.545 347.983 1
160.17 353.586 1
272.402 367.402 17
482.461 85.2897 3
481.353 157.259 1
479.978 188.498 1
318.351 214.966 1
306.782 239.675 1
149.202 276.668 2
420.139 277.395 2
470.847 316.759 1
213.647 321.807 2
419.173 351.026 1
292.106 356.109 1
193.965 371.815 4
432.541 377.935 7
231.717 383.238 2
262.555 396.981 12
315.153 411.343 1
406.276 444.744 1
423.628 449.326 1
452.773 459.764 1
477.137 21.3605 1
424.512 32.9997 1
378.902 42.5001 1
295.917 60.953 1
258.999 69.2633 1
207.698 82.0891 1
419.179 87.0868 1
16.438 95.7068 1
163.74 94.356 1
462.717 107.356 1
442.892 110.869 1
408.461 145.289 5
165.451 148.237 1
342.857 149.911 1
425.957 170.367 1
398.284 176.345 6
166.155 182.394 1
333.256 180.811 2
356.37 184.108 1
373.062 193.221 2
494.542 197.543 1
161.925 213.159 1
326.871 232.918 1
249.372 236.931 2
371.194 247.245 5
326.629 254.232 1
161.5 256.797 1
213.998 261.531 1
240.899 263.627 1
434.273 262.721 1
393.535 281.983 1
162.566 291.146 1
236.665 294.464 1
338.783 308.744 2
292.571 317.193 1
162.927 329.143 1
250.527 332.114 1
212.018 342.538 1
388.705 349.943 1
446.308 369.053 1
292.074 376.798 1
205.241 390.44 1
15.6376 400.404 1
273.385 414.883 1
379.405 428.386 1
383.147 452.453 1
480.625 461.392 1
475.096 78.2134 2
382.861 120 1
479.664 191.502 3
304.678 257.895 1
371.528 300.313 1
212.352 321.845 2
143.817 324.085 1
466.087 326.495 1
225.768 375.725 1
303.11 388.541 1
267.51 395.35 2
327.828 410.67 1
429.496 39.3397 1
465.592 85.5758 1
187.996 101.999 1
510.594 111.627 1
31.2979 113.9 1
385.162 128.665 1
417.455 153.045 1
339.394 176.963 1
176.423 193.058 1
387.383 199.934 2
507.646 208.281 1
338.189 253.283 1
446.578 267.694 1
253.022 307.32 1
499.092 337.51 1
174.695 339.474 1
278.04 429.172 1
326.475 328.093 2
477.748 193.003 1
297.949 274.368 2
456.903 346.414 1
289.611 383.964 1
440.428 105.325 1
209.224 120.827 1
533.534 143.41 1
515.228 259.558 1
364.885 271.461 3
202.422 342.015 2
506.665 392.428 1
435.969 152.639 1
483.741 99.9088 1
168.964 199.698 14
366.317 210.665 6
262.591 222.657 4
187.61 231.935 3
166.319 291.609 1
187.534 370.635 8
209.129 377.64 6
432.866 379.248 1
222.106 383 2
128.673 390.301 5
263.854 397.416 7
268.576 400.279 1
365.6 433.815 9
388.21 32.5649 2
371.432 35.7594 1
339.677 43.922 2
119.524 52.9157 2
288.617 54.9612 1
124.576 58.9836 1
263.6 60.2288 1
140.29 67.9847 1
457.536 70.2632 3
158.628 85.7087 5
460.596 96.5266 4
431.605 105.198 1
376.515 111.979 7
460.03 131.993 1
397.461 135.741 1
155.928 149.067 1
446.582 162.997 1
368.723 166.34 2
386.19 167.235 1
418.688 167.952 6
351.675 169.403 2
155.371 171.496 1
162.244 170.499 2
473.896 178.152 1
446.366 180.306 5
375.689 182.221 1
377.941 182.116 1
486.939 188.391 6
334.556 190.498 2
315.114 194.675 2
329.116 195.231 4
178.437 217.057 2
419.696 217.391 2
235.265 221.171 3
176.023 223.334 1
266.998 224.185 1
292.551 226.761 1
305.153 228.237 1
277.947 229.801 1
355.35 238.936 2
311.533 244.467 3
422.729 252.51 2
354.46 260.359 7
344.27 264.858 2
213.155 267.351 2
423.359 282.372 1
479.678 293.555 1
189.454 299.453 9
450.573 302.348 5
374.486 331.226 3
393.159 334.893 2
388.114 337.311 2
381.247 339.172 2
153.006 347.982 1
415.844 364.92 3
432.832 386.09 1
252.982 393.009 1
376.265 421.844 2
398.751 438.394 3
443.431 451.858 4
468.273 69.4866 2
336.041 173.606 1
241.532 213.208 1
155.408 254.932 3
351.488 264.867 3
209.869 312.546 1
211.665 334.059 1
410.368 343.751 3
261.114 359.779 4
267.714 364.67 6
163.734 366.447 3
444.233 155.776 1
383.458 245.594 2
149.297 257.064 1
335.236 280.188 8
218.776 298.905 1
474.178 310.365 1
377.115 332.472 13
469.28 361.957 5
425.434 369.175 3
211.676 377.884 2
223.085 381.576 1
468.411 384.467 5
239.76 387.674 4
309.43 411.076 7
382.267 435.989 3
297.646 57.1644 1
289.801 58.7969 1
254.75 67.0266 2
234.44 69.3171 1
217.324 74.1683 2
195.544 79.2662 1
181.922 85.2301 1
159.777 89.2876 3
462.216 101.75 1
404.529 104.715 2
436.877 108.728 1
464.509 112.872 6
361.882 134.676 2
402.394 140.494 2
454.611 145.024 2
159.199 147.741 1
331.312 158.303 1
446.113 167.625 1
374.483 169.233 7
158.601 177.75 1
335.218 178.749 3
348.003 182.13 3
318.7 192.402 1
336.369 194.694 1
177.203 202.13 1
349.723 200.567 2
240.344 216.817 2
189.732 225.068 3
245.625 228.362 1
320.97 228.941 4
268.232 231.377 1
293.446 233.785 1
193.934 239.18 1
370.858 243.312 2
224.23 245.065 1
234.287 257.01 1
386.066 258.422 1
403.601 263.119 3
347.301 268.656 1
203.313 278.893 1
356.645 278.472 1
390.799 278.569 2
157.73 285.35 2
231.793 287.498 4
425.676 288.802 1
339.246 302.892 3
445.287 303.469 1
382.109 344.328 1
159.208 352.051 9
251.618 369.152 3
285.48 373.752 1
466.163 383.197 2
202.092 384.893 1
259.744 407.621 1
435.064 85.4292 1
424.564 166.825 1
175.945 180.534 5
369.248 192.07 3
429.08 262.429 2
191.854 264.451 4
210.723 338.266 2
236.941 346.734 1
413.612 369.829 1
479.749 190.322 2
306.585 244.864 1
313.036 276.9 1
418.926 279.988 1
147.616 314.012 1
470.854 318.947 1
193.074 369.698 2
219.244 375.639 1
231.219 380.869 2
430.764 376.536 4
468.757 389.791 3
164.015 98.7435 2
497.061 103.803 1
442.477 117.414 1
165.053 151.529 1
407.714 149.859 1
341.625 154.989 1
426.362 172.585 1
333.074 179.508 3
166.393 186.063 1
356.878 185.383 3
375.679 197.007 2
494.172 202.167 2
326.287 244.876 1
372.795 252.841 1
161.325 264.302 1
194.002 263.448 5
436.339 263.964 1
214.678 266.912 1
490.199 266.775 1
162.6 294.409 2
363.007 293.342 1
236.467 297.833 3
340.191 312.79 1
486.308 327.856 1
163.14 331.886 1
390.062 355.088 1
446.633 370.875 2
383.081 124.234 5
328.337 249.444 1
390.409 205.399 1
338.937 258.498 3
488.888 67.5432 2
467.199 195.008 2
326.668 190.346 4
135.833 69.1156 4
333.736 294.415 4
166.264 219.325 3
154.965 216.042 3
171.956 291.144 6
199.316 364.454 5
154.819 331.278 6
483.221 56.0093 2
439.019 35.0166 9
417.72 25.1797 1
430.867 42.2156 2
458.01 68.524 1
417.423 44.4637 1
482.578 115.3 1
461.406 95.3007 1
468.077 105.04 1
481.99 121.653 5
441.153 96.1061 1
372.02 34.6361 1
413.644 83.213 8
481.978 154.926 3
396.452 93.3541 5
401.144 97.3565 3
481.057 182.856 7
316.959 47.9332 1
377.707 109.471 5
400.012 134.344 4
426.951 160.823 7
433.719 185.057 3
298.777 52.8963 3
477.786 243.356 4
380.038 149.709 1
278.583 55.898 1
264.618 59.0499 2
354.33 148.717 4
420.522 215.905 1
343.041 142.052 2
354.713 159.156 3
254.313 62.0025 1
474.565 288.42 4
474.007 305.526 1
359.702 195.071 3
361.252 198.128 2
371.589 213.315 2
463.167 304.586 5
363.526 208.876 6
410.816 265.502 3
208.525 71.1483 1
330.293 205.699 2
192.933 74.7573 6
203.704 88.0146 1
191.852 85.8346 4
321.861 225.152 3
386.553 294.051 3
430.274 359.477 1
378.765 316.698 2
366.895 308.236 1
408.923 357.621 1
153.13 108.223 1
268.657 223.263 1
381.174 338.174 2
429.827 386.342 1
347.775 310.974 3
354.949 319.567 4
332.367 298.321 3
252.71 221.493 2
259.035 227.85 5
325.337 294.815 1
361.476 332.619 1
244.248 220.68 1
466.275 445.168 2
196.793 198.396 5
243.716 253.883 1
156.974 169.861 2
262.993 276.397 1
178.283 193.245 2
201.707 215.243 4
214.074 232.477 10
266.341 283.558 2
188.886 221.551 3
179.339 216.623 1
192.961 234.062 1
378.103 420.711 1
283.561 338.487 12
348.787 405.216 4
331.441 398.522 7
155.272 241.362 1
202.703 301.496 3
204.876 308.6 1
192.211 298.303 3
179.165 298.716 1
208.742 333.254 1
260.876 394.203 1
149.217 296.348 1
203.048 370.175 2
162.357 363.349 2
47.4543 429.734 2
482.291 67.0309 4
485.289 198.682 1
350.85 170.428 1
373.56 250.341 2
467.121 379.77 7
412.706 339.01 2
425.487 367.949 4
259.702 215.726 12
179.575 180.109 4
233.123 250.547 3
231.099 280.747 1
289.561 348.219 5
202.539 280.692 1
216.412 300.835 1
155.613 252.785 11
234.291 337.899 2
250.733 366.776 1
156.615 281.332 3
228.663 357.842 9
197.26 330.733 3
182.657 321.746 3
455.731 92.5159 3
488.544 177.458 1
479.535 196.8 1
468.845 192.194 1
377.179 173.932 4
332.347 184.433 4
381.404 245.985 6
467.567 362.34 2
333.359 283.19 5
178.892 225.043 6
397.624 443.045 2
381.195 437.023 1
368.685 431.172 1
218.47 295.244 1
244.939 335.674 2
256.014 396.038 9
237.739 388.645 2
221.046 381.758 3
192.077 372.11 9
171.402 360.055 5
161.963 357.707 2
480.569 85.1133 1
429.044 46.8368 1
478.333 108.304 3
415.358 47.3007 1
479.835 122.628 4
464.419 111.146 3
478.776 137.321 4
440.195 101.358 1
478.842 154.281 7
336.919 47.0603 1
442.009 154.807 2
402.483 138.557 1
475.392 245.223 2
367.337 157.55 3
421.339 220.978 1
340.333 145.926 1
367.113 185.772 1
432.449 251.327 1
472.471 289.969 5
350.086 177.098 2
232.338 68.946 1
363.415 211.478 2
418.018 275.12 2
448.091 305.481 2
402.424 263.134 1
441.134 300.43 1
332.605 195.612 1
369.009 240.861 7
384.534 257.864 1
334.049 207.821 2
178.653 83.8525 2
356.301 276.157 1
287.999 221.602 12
303.126 233.816 1
413.055 342.819 2
292.704 232.376 1
410.442 366.768 1
381.733 342.848 3
267.109 231.144 2
337.203 302.294 2
353.621 322.138 1
245.875 226.748 1
178.534 182.462 5
195.502 204.396 4
160.184 174.861 2
261.46 281.796 1
212.424 234.712 7
235.356 256.702 1
176.207 203.92 3
147.14 187.154 1
232.202 287.54 1
359.774 413.04 1
194.764 265.633 9
330.39 399.908 2
176.145 263.203 4
207.846 294.697 3
234.888 342.505 5
190.706 302.844 3
253.229 370.512 1
296.865 418.227 2
159.254 283.615 3
207.427 335.86 1
228.764 360.43 1
199.749 333.277 1
254.233 405.745 1
146.039 302.105 1
200.012 384.014 3
146.544 341.22 1
436.433 81.3009 1
476.103 185.008 1
405.455 142.068 5
391.837 174.004 2
350.163 179.246 1
467.989 313.541 2
323.919 227.384 2
443.482 367.831 2
302.469 236.875 1
160.796 147.166 2
160.362 176.194 2
235.896 258.46 2
263.799 295.524 1
269.527 315.117 4
232.265 289.17 1
288.388 350.4 6
177.953 282.129 2
216.171 356.371 1
158.905 327.887 2
492.933 148.11 1
492.615 176.407 1
375.091 174.698 1
483.973 317.977 1
379.345 229.483 1
462.769 348.004 1
413.706 352.139 1
328.592 270.189 3
359.576 301.736 1
259.213 398.742 1
224.286 382.005 1
193.745 373.583 2
163.759 358.553 1
440.926 113.018 1
473.508 161.681 1
492.791 202.83 1
406.281 148.535 1
393.482 182.709 3
375.246 193.736 2
436.974 260.418 1
353.121 186.134 1
413.203 281.358 2
367.499 250.185 2
330.621 229.339 1
444.692 371.653 2
297.828 245.766 1
385.114 354.193 1
334.308 311.331 1
167.599 185.194 1
190.437 211.773 1
240.153 270.342 1
196.876 247.294 3
142.319 205.413 1
166.175 330.732 1
139.282 313.821 1
141.083 352.719 1
168.925 382.429 1
378.939 126.282 2
458.675 315.561 1
240.002 296.394 1
263.716 326.576 1
203.848 325.38 1
463.051 179.47 1
385.209 199.133 2
336.17 254.87 2
170.217 197.96 3
466.531 195.871 1
458.474 465.836 1
432.239 366.979 2
412.723 354.729 3
410.285 449.737 1
365.644 434.288 1
332.534 423.142 1
328.117 189.331 6
248.347 389.883 2
210.557 379.685 1
202.944 89.6808 2
202.527 283.919 5
188.492 223.321 1
189.07 371.22 4
177.098 87.0099 2
161.066 348.983 1
156.987 258.068 3
155.644 215.559 2
156.08 282.714 5
483.567 66.5386 1
482.649 113.424 2
480.481 211.632 3
479.744 227.059 4
473.593 311.692 1
472.041 130.058 1
470.33 354.304 2
469.153 106.644 4
469.47 374.031 1
468.906 379.495 2
468.953 385.353 2
464.322 114.812 6
463.686 150.025 5
461.246 190.561 2
457.534 91.1652 1
455.34 149.447 3
444.221 436.813 2
443.105 297.275 1
442.116 174.609 4
440.658 456.062 1
429.336 431.937 4
427.56 450.743 1
426.192 23.7587 1
418.793 25.4475 1
414.851 337.664 1
410.329 357.854 3
404.195 259.683 5
401.532 438.607 2
401.11 443.323 1
397.128 329.167 1
394.322 129.33 2
389.077 119.606 2
387.49 438.743 2
385.749 113.97 1
385.037 253.417 2
379.821 316.809 2
378.817 421.712 2
368.916 308.198 2
367.468 180.97 1
365.438 209.714 1
362.925 162.967 8
359.495 238.815 1
360.69 409.176 1
360.708 428.939 1
358.559 257.151 1
356.653 158.507 2
352.076 136.382 7
350.528 289.527 2
348.972 196.247 1
344.52 141.919 3
343.106 213.759 2
343.468 221.147 2
340.957 247.116 2
340.819 422.152 1
333.521 398.625 2
324.954 381.163 2
315.026 273.553 2
310.322 194.579 1
309.65 358.424 1
306.582 227.626 1
302.308 408.877 1
295.761 225.566 1
293.338 334.076 3
291.479 348.267 4
277.502 373.484 2
276.17 363.475 4
273.029 229.728 1
263.88 277.063 3
261.501 370.763 1
260.979 215.812 1
259.222 268.635 1
251.444 353.294 1
252.062 366.669 1
249.893 258.969 2
244.994 254.446 1
243.973 211.833 2
237.472 336.625 4
234.694 65.7576 3
235.065 250.144 1
233.787 375.074 2
230.459 356.655 2
227.265 232.463 2
224.92 347.983 1
220.153 320.041 2
219.693 340.66 5
218.182 300.167 1
215.587 313.943 1
214.625 334.554 1
209.764 71.6835 3
209.96 300.277 1
201.27 349.568 5
200.409 364.168 2
198.422 266.052 2
197.69 204.96 4
197.489 341.123 1
193.75 235.762 3
194.337 297.9 3
193.763 75.1295 1
186.494 91.3224 3
185.377 322.276 7
185.517 361.53 1
183.385 274.263 2
182.352 221.784 2
181.972 178.43 1
181.523 367.419 1
178.712 260.879 5
178.496 91.395 1
178.915 168.812 3
178.086 197.806 5
172.571 214.178 6
171.001 223.995 1
159.852 83.5548 6
160.042 219.045 1
158.053 249.802 2
150.878 268.044 2
149.735 284.688 1
149.912 295.079 1
138.743 61.4136 1
125.053 379.307 2
121.397 51.6431 1
88.9519 454.43 1
80.3417 449.057 1
42.5568 425.717 1
33.8283 421.47 1
443.485 151.813 5
414.076 83.8876 4
406.545 181.806 2
391.767 274.476 4
355.767 159.019 1
337.324 174.923 4
334.295 182.444 2
312.727 265.937 3
272.226 223.576 5
241.835 372.335 6
216.109 234.197 7
181.356 179.725 1
432.574 365.36 6
426.896 270.325 1
417.894 450.466 1
377.336 333.936 1
367.81 430.388 1
330.107 292.326 2
317.37 196.955 1
245.407 337.077 1
235.702 388.617 2
212.467 380.353 5
205.937 262.741 1
190.91 372.737 3
172.455 290.019 1
160.468 357.45 2
158.212 151.977 1
155.932 329.483 1
479.488 85.1905 1
479.056 104.009 1
477.199 183.233 1
476.71 213.45 1
476.044 226.678 2
474.144 244.668 3
468.618 309.366 3
468.446 318.563 6
467.333 339.007 6
466.083 358.801 4
463.894 110.664 1
455.758 189.258 1
448.722 304.017 5
443.299 98.7744 1
428.897 375.394 1
428.708 434.829 1
409.103 365.329 1
405.817 103.314 3
390.188 145.607 4
385.928 341.526 1
382.13 256.614 8
375.983 169.623 2
368.213 241.887 2
366.797 158.392 2
364.613 184.18 1
360.971 411.954 1
353.797 199.484 3
353.337 177.227 2
352.76 321.364 8
309.376 185.246 1
304.269 232.958 2
296.195 417.121 1
267.887 229.708 3
265.412 296.055 1
261.085 280.663 1
254.98 370.735 1
247.928 224.672 2
241.86 258.423 3
239.634 215.479 2
234.532 286.68 2
235.107 341.397 1
227.905 359.417 2
209.67 336.5 1
195.912 237.175 2
197.538 440.269 1
192.049 302.069 1
181.086 183.924 9
180.566 238.402 2
179.471 277.958 1
177.287 374.213 1
172.816 173.188 2
160.21 282.669 3
147.813 108.11 1
148.725 161.728 1
145.822 297.444 1
401.589 181.18 1
387.739 130.083 1
380.418 113.558 2
376.312 426.528 3
313.593 213.342 10
289.639 374.882 1
210.446 316.374 3
167.809 174.798 2
426.241 265.211 3
419.203 172.957 3
409.272 351.885 5
356.517 301.423 4
255.272 397.757 1
218.671 381.788 1
157.607 330.629 1
470.997 159.605 1
470.854 186.544 1
469.101 77.2907 1
467.703 245.649 2
457.716 314.424 1
460.642 388.137 1
403.59 269.489 1
395.291 182.19 2
383.157 351.526 2
363.45 247.79 1
332.718 225.384 2
331.013 308.012 2
319.723 401.736 2
306.528 209.774 1
302.162 272.69 1
296.127 244.099 1
283.014 350.241 1
265.309 324.485 1
257.702 300.673 2
216.831 365.244 1
205.321 81.0542 1
206.379 317.903 2
201.275 240.851 1
201.139 341.545 1
192.598 388.334 1
169.655 184.277 2
168.211 326.781 3
168.882 379.145 1
138.665 195.96 1
136.972 341.693 1
376.015 131.574 1
251.733 299.381 1
323.076 182.134 1
153.943 301.45 2
380.384 197 1
313.771 317.579 1
279.796 203.869 1
278.501 263.668 1
246.081 317.673 1
244.964 315.757 1
340.948 262.123 2
418.481 451.855 3
431.05 366.073 1
422.783 368.832 2
328.605 196.562 1
153.514 358.768 2
447.243 453.715 2
390.94 447.197 1
384.122 425.427 1
421.776 375.279 1
424.808 360.884 2
417.147 365.649 1
409.781 356.624 1
404.25 345.997 2
404.41 336.24 2
379.197 333.274 1
403.841 307.327 1
480.147 228.191 1
372.273 335.857 1
386.175 313.524 4
409.165 275.439 1
419.989 248.531 2
467.85 181.488 1
278.155 364.479 3
341.559 298.855 2
482.244 142.696 1
336.695 273.118 1
277.505 331.425 3
