17731 33525
547.973 230.908 1
188.837 233.938 1
492.24 233.454 1
688.305 232.924 1
713.495 233.547 1
718.17 233.084 1
740.881 233.465 1
242.793 233.915 1
703.536 233.641 14
350.328 235.233 1
638.388 235.042 3
447.377 237.563 1
513.524 238.032 3
521.798 237.31 8
258.855 237.974 3
596.615 239.883 5
175.046 241.235 2
603.116 241.869 1
281.198 242.247 1
353.484 242.594 2
432.833 241.97 4
628.447 242.515 1
591.813 243.281 3
231.624 244.281 2
622.831 243.954 3
643.837 244.317 3
187.961 245.33 1
479.691 245.285 1
209.491 247.03 1
317.586 247.291 3
508.406 246.023 11
676.755 247.08 1
244.445 246.143 13
282.528 247.886 3
495.402 247.198 15
578.663 247.345 1
263.904 248.208 1
270.816 248.385 2
591.899 249.515 2
215.833 250.449 2
478.432 249.628 7
520.413 250.805 1
572.807 251.698 1
227.483 251.659 4
233.002 252.115 5
424.739 252.366 1
673.554 252.638 2
310.766 252.484 4
380.034 253.593 5
503.181 253.222 1
469.124 253.238 6
548.951 254.879 3
555.804 253.91 4
475.68 255.818 1
617.987 255.55 1
181.506 256.655 2
190.074 256.493 3
563.535 255.43 5
275.977 257.92 6
327.339 257.866 7
681.292 258.209 1
742.822 259.88 1
421.125 260.74 1
589.921 260.822 6
281.318 262.125 2
551.087 262.146 1
609.597 262.416 2
625.142 262.13 2
602.747 263.28 3
386.786 264.222 2
393.702 263.641 1
462.224 263.36 1
292.613 264.491 4
300.527 264.198 5
523.132 265.761 3
420.973 266.691 1
577.44 266.028 3
58.0938 269.221 2
587.167 268.718 25
336.541 270.305 4
727.016 269.147 6
330.143 270.926 1
494.001 271.383 1
569.952 270.944 27
29.3214 272.748 1
372.521 272.608 3
549.427 272.387 5
326.745 273.433 2
392.191 274.155 4
715.649 273.79 1
736.977 273.51 1
524.824 273.9 3
68.8445 275.552 2
293.624 275.694 2
517.052 274.806 16
699.113 274.494 7
543.307 275.934 8
112.985 277.168 3
425.355 277.177 1
642.243 277.024 1
647.601 276.932 2
670.027 276.898 1
131.572 277.967 3
480.277 279.368 10
25.1428 279.735 3
386.662 280.123 3
448.163 278.754 18
597.234 279.639 6
375.336 280.875 2
441.402 280.353 2
570.23 281.532 6
585.88 281.707 5
562.597 283.474 1
635.905 283.187 1
503.043 284.712 8
668.728 284.229 1
9.94497 285.619 1
29.2499 285.39 4
340.556 285.18 1
543.528 285.815 1
482.452 287.05 5
456.707 287.787 3
492.66 287.875 3
590.022 288.123 1
738.289 287.543 1
465.598 288.416 7
475.384 288.208 7
296.995 288.797 4
442.293 289.922 1
447.911 289.604 2
734.81 290.862 2
318.343 291.208 1
542.723 290.707 9
634.905 291.502 2
266.502 292.489 1
282.608 292.237 1
573.491 292.51 1
688.387 292.133 1
642.632 294.33 4
675.944 293.06 4
515.009 294.18 5
562.913 293.451 6
589.609 294.636 1
435.126 296.417 4
475.951 296.066 3
726.488 296.547 1
620.473 297.157 5
641.662 296.554 11
604.848 297.36 1
334.57 297.843 5
453.259 299.416 1
507.199 298.374 1
543.231 299.125 2
91.026 299.667 2
484.368 299.286 1
418.892 302.373 7
480.808 300.542 1
514.898 300.021 4
526.459 300.266 2
56.3171 301.512 1
578.268 301.711 2
732.729 300.496 5
474.022 302.078 3
489.093 302.477 2
598.001 302.674 3
293.968 303.154 4
113.356 304.12 1
97.0674 303.747 18
419.782 306.16 2
435.735 306.145 1
527.95 305.478 1
596.177 305 13
415.742 307.868 1
718.015 307.116 10
514.966 307.906 8
545.873 309.068 1
313.628 309.368 1
327.882 309.427 2
294.492 310.221 1
363.2 310.399 3
408.786 311.28 5
440.289 312.082 1
137.138 313.047 4
481.039 312.223 6
507.531 312.923 4
569.488 312.628 6
690.174 314.074 1
547.594 316.07 2
708.247 315.564 1
312.684 316.793 3
344.84 316.623 3
476.417 316.144 3
621.311 316.872 21
456.143 317.973 4
171.402 318.224 1
178.53 318.456 3
293.927 317.013 5
192.097 318.872 6
438.302 321.813 6
571.503 321.487 2
91.2278 322.284 1
260.555 321.971 2
454.482 321.624 1
551.4 323.387 3
294.143 324.447 1
486.277 325.184 13
57.5819 326.833 6
73.2849 326.824 9
172.317 326.966 3
63.4711 328.728 3
80.6951 329.294 5
313.697 329.097 1
444.395 329.39 1
248.37 329.596 2
375.178 330.181 4
32.7522 329.792 3
226.888 331.006 2
237.04 330.257 4
52.2014 331.082 5
552.965 332.227 1
136.012 332.703 3
387.87 333.237 1
171.49 334.374 1
313.728 334.072 4
577.734 334.037 9
23.962 335.433 2
493.118 336.009 3
509.33 335.729 12
554.088 336.224 1
468.792 337.641 1
513.968 337.11 1
156.524 337.855 2
177.088 337.031 9
460.485 337.689 8
574.624 338.336 3
79.492 338.592 1
408.63 339.103 1
597.316 338.698 1
58.0467 339.707 1
71.2867 339.829 1
254.951 340.048 5
371.38 342.118 2
422.401 341.438 1
564.373 341.588 4
145.725 342.154 1
329.112 343.368 12
452.104 342.543 3
156.569 343.621 3
475.552 342.933 1
263.773 344.542 4
313.141 344.527 1
445.253 345.307 1
48.096 346.005 1
507.912 346.352 2
563.606 347.191 2
709.816 347.187 1
58.7949 347.986 2
584.189 349.118 1
96.7912 349.95 4
128.997 349.742 1
312.974 350.398 1
597.156 350.765 3
184.501 351.313 2
391.817 351.295 4
435.163 351.204 2
443.369 351.264 1
167.759 351.898 1
231.899 352.372 4
371.961 351.835 6
572.106 353.746 2
69.7967 355.664 1
448.142 356.64 12
536.315 354.895 5
111.644 356.844 1
136.079 356.529 5
464.226 357.16 1
104.385 358.215 6
152.9 357.962 1
36.8757 358.746 2
252.273 358.467 2
208.827 359.392 1
212.451 359.28 1
312.44 357.857 12
372.046 359.173 1
392.178 359.218 1
427.618 359.295 2
448.197 361.92 1
230.891 363.212 7
293.229 362.765 3
413.085 366.894 2
49.1783 368.004 1
56.7412 367.224 9
94.5109 367.532 5
290.127 367.391 4
354.497 367.505 1
401.522 367.828 1
575.386 367.741 14
589.517 367.122 1
437.197 368.22 1
448.104 369.15 4
596.855 369.535 6
499.123 371.537 4
637.881 369.041 3
310.555 372.064 5
701.725 372.152 1
297.832 372.847 1
423.202 372.606 5
490.372 372.063 3
717.293 375.915 1
410.578 376.362 6
370.981 377.765 2
597.149 377.79 7
458.652 378.501 1
480.169 378.363 9
519.466 378.52 2
503.501 378.973 9
544.413 378.816 4
700.833 378.796 3
512.731 379.742 9
524.08 378.571 9
628.111 380.478 1
491.98 381.301 1
536.897 380.914 4
392.307 381.752 4
568.984 383.994 1
597.416 383.66 1
364.709 384.486 4
468.535 384.799 1
589.25 384.229 1
660.103 384.799 4
387.424 385.318 2
527.098 386.203 3
381.999 386.917 2
634.673 387.059 1
640.064 386.321 7
57.9798 387.908 2
171.479 388.302 2
44.3453 389.463 4
64.0003 388.719 8
183.258 388.234 6
24.6493 389.704 1
33.4878 389.679 1
235.914 391.401 1
514.845 391.201 1
702.962 390.598 7
293.583 391.69 4
325.717 391.739 9
465.906 391.958 5
743.255 393.31 1
235.931 397.827 3
176.497 397.857 2
319.281 398.559 3
587.871 399.63 2
561.306 402.913 1
337.939 406.532 1
498.708 406.957 1
505.063 406.812 5
511.972 406.942 3
561.619 409.36 5
602.437 409.694 13
58.8645 414.483 2
742.883 415.411 1
742.983 421.73 1
59.7199 438.876 1
465.015 72.5894 2
457.785 86.3293 8
462.15 90.3344 1
479.908 91.5343 6
446.211 93.304 6
457.451 94.51 2
471.624 94.2893 11
451.228 97.0965 5
466.806 101.305 4
508.68 101.437 12
446.458 102.545 3
480.788 103.571 2
473.286 104.574 6
508.279 107.785 9
455.041 109.751 3
414.908 109.719 2
464.38 114.089 5
435.801 114.411 1
472.929 114.177 1
506.044 115.442 5
567.953 115.132 5
578.329 115.125 4
532.172 117.716 4
487.833 118.375 4
544.729 117.413 6
411.048 119.734 8
523.923 118.847 7
465.507 124.188 6
415.602 125.041 2
439.118 126.471 1
488.447 125.932 6
428.594 126.992 4
457.745 131.335 4
590.482 134.804 1
488.675 136.17 1
408.968 136.426 3
574.314 137.236 7
465.81 140.062 5
434.309 141.418 2
488.315 140.944 5
418.696 141.872 2
428.478 141.927 6
529.569 141.985 9
452.434 145.775 3
534.04 144.873 1
404.433 145.792 2
594.469 146.505 2
556.052 147.53 2
465.652 148.617 5
471.376 150.904 6
608.521 150.512 2
81.0677 151.773 6
92.5408 150.953 5
598.364 150.955 3
664.895 151.626 3
416.676 152.051 1
452.69 152.331 1
586.353 151.728 1
633.928 153.26 2
212.614 153.9 2
99.3263 154.464 2
74.2885 155.15 1
603.882 155.602 3
62.0768 156.894 1
466.692 157.073 5
498.84 157.859 3
508.748 157.395 4
406.939 158.721 4
482.648 158.735 4
383.606 159.16 3
394.392 158.899 2
474.675 159.84 4
323.157 160.083 2
607.557 159.979 2
312.69 161.035 1
55.3748 161.778 2
82.4579 161.935 3
91.9207 161.987 3
286.613 162.244 1
622.314 162.159 1
61.9258 163.126 3
217.197 162.528 4
681.557 163.367 6
229.903 163.866 1
76.2238 165.225 11
263.15 165.395 1
421.178 165.532 2
460.481 165.311 2
69.7479 166.42 8
87.9332 167.717 1
95.6158 168.666 1
648.248 169.764 1
726.656 169.524 1
208.983 171.511 2
233.729 170.524 3
605.099 170.821 2
636.73 170.917 7
733.128 171.356 1
398.488 172.192 3
406.249 171.709 5
413.951 172.189 4
420.191 171.748 3
479.007 171.972 2
685.252 172.234 6
174.059 173.059 3
184.951 172.611 2
195.44 173.239 3
216.255 173.06 1
331.07 173.421 7
344.075 172.698 5
352.385 172.987 2
308.768 173.792 2
314.397 173.389 3
458.178 173.684 2
467.49 173.526 7
513.94 174.87 11
656.229 174.299 10
55.3964 176.702 6
491.074 176.68 1
602.016 175.956 2
610.359 175.686 1
642.214 176.026 1
103.727 177.315 3
472.638 177.299 2
593.175 177.629 5
560.343 178.075 2
215.848 179.161 3
250.583 178.96 2
398.311 178.778 1
479.874 178.748 5
508.521 178.493 1
538.361 179.732 4
550.302 179.555 4
698.899 179.577 4
82.4822 180.41 10
242.532 179.924 3
425.968 179.325 8
112.944 180.561 5
122.694 181.299 6
531.576 180.948 2
657.821 181.242 4
69.0734 181.888 4
232.835 183.36 12
302.344 181.555 4
364.835 182.541 10
632.087 181.39 2
647.444 181.595 4
492.323 182.875 9
518.587 183.115 3
22.1739 183.455 1
31.125 183.479 2
276.519 183.449 2
434.243 183.434 5
16.8661 184.086 1
179.781 184.782 4
202.713 184.732 4
7.3245 185.057 1
96.6477 185.975 6
165.018 185.972 4
196.181 184.851 2
738.863 185.165 1
607.337 187.018 4
730.724 186.338 2
271.42 187.007 2
381.518 187.255 1
478.535 186.564 7
598.321 187.246 5
688.734 187.177 3
133.431 188.66 4
141.897 188.913 3
405.621 187.366 2
589.331 187.6 6
682.543 187.521 2
722.878 187.526 1
54.601 188.512 3
237.342 188.69 6
356.978 188.388 2
397.512 189.061 3
460.895 189.293 5
471.357 188.974 1
672.391 188.203 3
652.553 189.168 5
68.7881 188.705 2
112.851 190.535 1
216.544 190.634 2
516.806 190.338 1
568.217 190.246 2
646.667 188.673 1
452.721 192.814 14
499.01 191.383 1
525.949 191.218 10
546.779 191.144 2
391.075 192.707 6
537.06 192.491 8
580.599 192.348 8
616.087 192.642 2
681.384 192.578 3
716.321 192.444 2
164.123 193.245 2
254.088 193.646 2
349.418 193.659 5
320.711 194.234 3
334.763 194.198 1
674.347 194.026 2
81.6637 194.873 1
290.541 194.714 5
341.081 194.964 4
367.22 194.82 7
666.528 196.876 19
91.209 196.006 8
270.32 195.988 1
492.66 196.221 1
588.132 195.654 3
54.2564 196.738 1
70.2472 196.915 3
113.666 196.883 2
436.563 197.401 6
190.475 197.98 2
314.362 198.056 7
377.695 199.015 8
546.712 197.531 3
566.468 197.424 1
627.866 198.416 4
406.661 197.98 6
445.703 198.886 7
217.528 199.248 3
361.048 199.653 1
531.603 200.377 7
559.697 201.984 7
593.723 200.306 7
719.345 200.514 1
426.642 201.107 3
599.881 201.502 4
699.885 201.668 8
291.72 202.059 1
472.785 202.894 10
180.307 203.4 2
437.116 204.031 5
136.607 204.134 8
713.11 204.203 1
75.7396 205.092 5
87.3086 205.03 6
97.8829 205.089 10
124.046 204.821 1
157.738 205.299 5
364.012 205.659 2
611.338 205.864 6
638.731 206.104 1
658.833 205.795 2
110.66 208.03 3
228.565 206.446 11
390.381 207.032 2
427.511 206.619 13
521.487 206.924 6
620.674 207.459 8
648.535 206.765 2
373.375 207.041 1
454.808 207.336 3
540.019 207.137 2
599.958 207.981 6
729.895 207.432 1
176.544 208.485 2
149.541 210.07 7
281.936 209.093 7
401.22 209.016 2
572.093 210.224 4
579.331 209.421 1
240.667 211.239 13
50.0936 212.346 3
250.112 210.656 3
443.337 210.346 5
741.511 210.329 2
70.8517 212.708 4
84.7637 213.223 1
463.108 212.387 10
307.193 213.541 11
386.481 213.41 1
423.936 213.513 1
670.875 214.821 10
219.28 214.941 1
82.2784 215.75 1
160.358 216.581 9
196.01 215.457 4
395.791 216.362 4
502.19 215.473 2
521.321 216.87 15
133.135 216.267 1
139.511 216.321 2
313.789 217.251 5
409.911 216.514 4
459.976 215.747 2
562.838 217.02 5
642.593 216.835 4
122.08 219.488 7
292.469 217.015 15
325.705 217.658 3
565.465 217.291 4
606.688 217.42 1
640.502 217.195 2
743.355 217.257 1
250.794 217.792 2
584.982 218.741 5
670.239 218.202 5
368.123 219.711 1
432.044 219.359 1
496.588 219.487 2
630.865 219.164 1
70.1773 219.848 3
168.364 220.384 6
578.946 220.139 1
196.44 221.109 3
214.523 220.63 1
662.967 220.824 5
90.8556 222.972 8
188.49 221.812 1
390.047 221.998 8
619.544 222.912 6
726.711 223.072 3
731.889 221.986 1
78.8358 222.567 4
278.136 224.407 4
508.238 223.409 2
557.501 223.684 3
568.425 223.972 4
711.804 223.054 1
53.8705 224.556 3
333.937 224.001 1
400.841 224.199 1
451.365 224.438 2
252.67 225.12 1
517.011 225.461 4
685.243 225.425 3
61.7448 226.225 2
182.618 226.864 8
631.796 225.848 3
24.0677 227.598 1
113.975 227.578 3
151.196 227.399 1
201.719 227.498 1
211.399 226.889 1
594.383 227.73 4
607.554 228.154 11
8.41253 228.38 1
237.83 228.852 8
463.224 228.672 5
475.901 228.751 6
542.821 227.381 4
587.261 228.075 2
193.415 229.473 12
340.647 229.08 1
578.88 229.368 6
166.264 230.783 5
528.91 229.624 9
562.496 230.266 3
679.283 229.333 2
357.117 231.821 6
396.019 230.962 2
408.98 230.734 3
434.823 231.056 2
130.091 232 1
537.265 231.081 1
506.633 233.651 8
150.622 233.962 4
186.147 233.066 1
248.682 233.42 1
311.792 233.833 10
496.034 233.009 8
465.641 235.301 10
612.264 234.76 3
482.615 236.376 12
619.569 235.357 6
721.799 235.073 2
319.555 236.616 1
528.061 236.462 3
674.875 236.985 10
710.144 237.347 1
554.375 237.485 1
716.651 238.018 3
729.398 238.144 2
743.163 238.044 1
225.346 241.036 8
426.341 240.552 5
262.198 241.353 1
344.422 242.037 3
141.51 243.143 6
315.451 243.553 6
610.752 243.755 5
361.173 244.399 3
632.942 244.198 4
677.798 243.71 2
275.661 245.232 1
285.786 244.801 1
500.511 244.879 1
529.563 244.723 8
213.875 246.931 5
437.091 246.418 3
488.518 245.964 7
518.388 246.391 6
725.465 245.987 1
443.929 247.433 8
598.701 247.197 20
192.517 247.247 1
389.828 248.149 2
429.675 247.72 3
483.138 248.534 1
553.758 248.417 5
627.257 249.329 9
640.023 248.956 1
730.126 248.935 1
312.09 249.962 4
683.44 249.768 19
511.466 251.066 4
279.794 251.775 5
524.505 251.587 1
239.765 252.754 5
497.924 252.473 5
540.29 252.235 4
608.963 252.336 11
44.6829 254.041 13
155.247 253.964 4
176.437 252.645 2
355.862 253.295 2
458.33 253.664 7
196.777 254.75 7
301.252 254.669 3
383.882 253.992 2
434.872 254.405 1
568.287 254.351 3
601.403 253.806 1
689.249 254.322 1
185.337 254.553 2
216.363 255.048 2
289.601 256.256 3
207.278 256.495 14
255.475 255.463 2
167.481 256.978 2
230.127 256.603 2
50.1608 257.447 2
311.862 259.036 17
332.477 257.691 6
366.204 257.239 2
370.919 258.577 11
686.147 257.997 1
321.293 257.898 6
337.785 258.478 3
425.822 258.443 2
464.864 258.634 4
481.262 259.055 21
381.175 259.523 1
556.401 260.496 3
189.424 261.031 1
291.232 261.204 16
435.497 260.216 3
209.079 262.09 2
616.52 261.58 3
324.214 263.268 2
562.643 262.565 1
335.878 264.237 2
528.156 264.063 19
60.6243 264.709 2
86.2283 264.904 4
97.3578 265.018 2
315.577 264.803 1
106.978 266.051 2
592.598 266.063 1
477.858 266.197 1
627.369 266.662 10
606.655 267.24 9
296.619 268.505 1
395.254 268.36 30
532.916 268.29 2
464.515 269.122 13
732.094 269.194 1
739.331 268.414 1
415.798 270.46 1
575.805 270.627 10
598.263 271.459 11
351.381 271.437 2
376.866 272.172 1
400.242 272.628 7
17.304 273.003 1
721.473 273.194 4
706.773 274.834 9
314.787 275.471 5
495.815 276.032 8
57.2216 276.668 8
124.372 276.392 2
332.265 276.635 16
588.917 276.915 4
65.8678 277.721 5
94.8592 277.09 5
118.477 276.972 5
137.089 277.304 1
417.719 276.263 2
430.188 276.726 6
564.964 277.658 2
572.433 277.191 1
601.635 276.851 1
728.597 276.895 2
738.439 277.197 1
306.687 278.172 2
520.716 278.556 2
561.473 278.246 2
675.566 278.309 9
549.089 279.212 6
579.179 278.847 1
690.257 279.055 1
702.4 279.076 1
716.799 279.363 3
33.6464 279.947 1
182.275 280.351 2
196.447 280.548 1
274.129 279.818 2
282.933 280.376 1
293.867 280.852 3
507.911 280.014 1
100.225 280.946 1
337.015 280.969 2
400.516 280.493 3
81.7522 281.701 1
301.281 281.327 5
484.966 281.721 1
641.837 282.477 19
681.473 282.213 1
128.847 282.377 2
316.659 282.462 2
473.566 282.601 6
532.66 282.763 4
364.328 283.357 5
463.377 283.721 3
607.512 284.011 3
119.941 284.725 4
345.633 284.866 10
442.872 284.654 5
595.081 284.619 14
647.244 285.401 1
97.7901 286.197 2
396.223 286.192 3
569.136 286.601 27
741.568 285.815 1
75.1244 288.371 4
547.601 287.404 4
673.381 287.135 5
679.872 287.034 1
716.172 287.794 6
87.0948 287.518 1
174.581 288.379 1
269.643 288.112 1
351.343 288.348 1
598.892 288.267 2
33.0485 288.609 4
306.444 288.861 1
419.616 288.602 5
40.0081 289.83 2
54.423 290.565 8
188.275 290.056 2
504.253 291.145 15
532.714 290.073 1
729.241 289.468 1
578.205 290.913 2
618.362 290.71 11
80.1328 291.884 5
342.815 291.863 3
481.849 292.777 18
494.892 291.66 1
606.914 291.541 2
86.7674 292.247 1
93.4416 292.409 2
458.662 292.701 14
470.176 292.581 5
692.035 292.742 3
116.182 293.042 1
130.939 292.999 2
699.405 293.601 2
299.915 294.348 2
521.43 293.966 12
570.661 293.738 4
198.152 296.295 3
311.275 296.681 2
441.391 296.328 7
547.281 295.301 13
220.706 296.337 4
319.468 296.986 3
511.008 296.558 3
718.653 295.832 2
82.5744 296.922 2
253.883 296.779 1
260.284 297.771 6
598.292 297.809 2
637.864 297.883 1
463.918 298.583 1
490.101 298.372 1
565.339 298.886 7
586.306 298.892 4
731.921 298.369 2
26.4145 299.861 2
625.258 299.579 2
646.649 299.647 1
102.331 300.404 1
247.798 300.916 2
312.903 302.264 6
367.923 302.494 1
374.895 302.213 2
569.957 302.202 6
606.758 302.82 8
95.0979 303.103 5
118.305 302.3 6
124.319 303.672 1
303.793 302.902 1
549.427 303.243 8
557.212 304.225 3
398.865 302.875 3
509.899 303.909 1
518.989 304.375 1
635.026 304.234 5
484.83 305.296 3
614.677 305.188 9
700.831 304.463 2
135.515 305.567 2
717.163 305.455 1
64.2971 306.421 4
317.627 306.805 2
426.055 306.291 2
587.234 306.91 2
354.832 307.871 2
536.098 308.081 2
693.398 308.197 2
323.688 309.488 4
456.553 310.509 3
723.747 311.007 3
97.7626 311.128 4
119.672 311.462 8
367.727 311.553 2
417.811 312.206 4
445.238 311.908 16
575.042 311.114 2
606.087 311.222 3
499.649 312.401 1
672.003 312.355 6
305.748 313.256 3
580.21 313.379 3
595.502 313.438 6
491.26 313.586 10
551.973 314.189 19
8.96687 314.391 1
330.152 315.008 3
433.909 315.127 1
587.354 311.675 2
207.842 316.44 27
249.566 315.762 2
573.982 315.151 1
71.2851 316.208 2
130.998 316.456 1
140.024 317.096 1
311.634 316.297 1
407.014 317.364 6
483.875 316.169 1
716.187 316.416 2
116.387 317.755 2
353.016 317.183 1
298.421 318.236 2
462.481 317.584 1
161.356 319.942 2
246.537 320.099 2
95.4517 321.081 8
346.883 320.826 2
476.395 320.478 5
594.842 321.509 2
624.93 320.858 1
213.359 323.065 6
693.256 321.117 3
729.901 322.03 1
124.509 323.223 3
177.582 323.647 12
330.881 322.437 10
445.814 322.677 1
80.2629 323.861 1
189.616 323.499 11
497.623 324.773 4
707.095 323.404 1
117.599 323.999 9
589.93 324.81 3
452.039 325.521 1
373.56 326.164 2
567.293 327.447 11
98.1737 327.051 2
134.744 327.739 1
335.209 327.535 1
388.354 327.43 5
493.034 327.253 2
159.333 328.611 1
470.682 329.016 1
557.633 330.249 8
723.635 329.687 5
73.0726 331.405 1
318.16 330.226 6
380.944 330.84 5
576.67 330.753 3
46.796 332.261 1
36.5973 333.382 3
57.2501 334.643 10
564.562 333.523 2
28.312 334.701 6
245.666 335.015 2
601.593 335.853 10
112.799 336.609 1
386.009 336.625 1
84.2159 337.472 2
302.339 338.216 3
374.548 336.901 1
380.73 336.887 1
131.344 338.04 1
163.023 338.494 9
241.846 338.637 1
266.141 339.318 7
317.368 338.763 4
417.649 339.385 11
432.036 338.787 10
699.389 339.034 3
6.22034 339.933 1
46.9843 339.083 13
480.924 341.61 6
488.491 340.22 7
545.02 340.181 4
691.689 340.242 1
412.585 340.907 1
443.826 340.535 9
466.048 340.635 2
497.87 341.241 6
522.067 340.967 3
535.306 341.095 3
585.686 341.232 1
514.605 342.732 11
62.7474 342.581 4
167.412 343.572 5
389.531 342.973 7
51.785 343.217 1
376.502 344.576 4
456.409 343.638 11
576.312 343.646 3
69.7928 344.417 1
402.151 344.641 10
553.263 344.516 13
568.969 344.568 5
680.426 344.226 1
334.087 345.329 2
426.077 345.728 4
37.5611 345.683 2
259.174 346.576 3
450.223 346.115 1
722.409 346.207 2
102.285 346.71 6
117.452 346.528 7
134.848 346.978 3
203.622 347.085 5
362.735 346.875 3
474.991 347.28 9
734.994 348.3 1
74.2281 348.048 7
123.287 348.341 1
391.062 349.161 3
559.169 348.83 3
189.258 350.023 3
492.414 349.6 5
631.081 349.369 4
50.8548 350.821 8
241.917 351.76 10
508.677 350.198 1
713.612 350.257 5
248.47 352.017 9
399.824 351.422 3
566.282 351.183 1
577.199 351.517 2
692.619 351.576 2
63.2582 352.161 1
108.636 352.212 7
141.525 352.377 2
