25878 47508
39.9335 176.868 2
579.419 177.101 1
208.539 178.754 2
235.151 179.536 1
267.542 179.487 2
389.607 179.589 2
225.417 182.147 1
173.818 183.78 1
213.161 183.656 2
542.13 184.28 3
807.711 183.77 2
200.657 184.601 1
546.58 185.842 1
375.803 188.365 1
686.509 188.322 4
695.04 188.866 1
712.7 187.483 3
801.549 187.995 7
353.491 189.326 5
566.119 187.598 10
648.815 189.094 8
658.677 188.989 8
667.275 188.704 4
598.546 190.116 6
604.579 189.877 7
612.387 190.047 3
631.746 189.394 3
639.964 190.105 1
38.7282 191.072 3
93.7871 191.323 1
105.228 190.952 3
587.578 190.178 8
813.302 188.885 11
19.9538 192.443 2
413.281 192.706 1
449.801 192.451 1
540.368 192.383 10
557.418 191.757 4
220.565 193.597 2
226.415 193.029 5
234.342 193.095 3
423.361 192.861 11
432.181 193.33 5
441.652 193.308 3
528.739 193.347 9
538.3 193.108 1
215.141 194.017 4
485.998 193.929 5
495.027 193.69 8
513.864 193.439 3
392.523 195.719 6
461.069 196.062 2
788.28 196.084 1
379.066 197.063 3
475.143 196.758 8
771.03 196.876 1
352.61 197.992 2
368.883 197.641 3
670.918 197.547 7
732.518 198.022 2
745.93 197.202 4
836.333 197.737 1
332.914 198.962 2
691.287 199.402 1
714.72 198.849 1
469.66 199.995 1
681.369 199.9 2
304.958 200.594 3
295.859 201.856 2
544.205 202.469 3
555.285 202.715 3
575.608 202.547 1
770.636 202.712 2
217.227 203.66 2
521.48 203.526 8
527.118 203.598 1
744.637 202.838 3
72.695 205.22 1
106.269 204.828 1
491.994 205.303 1
502.827 204.734 4
252.305 205.705 4
113.923 206.341 1
119.842 205.797 7
34.0246 207.269 3
128.526 207.395 6
232.218 206.856 5
214.083 207.552 6
243.934 208.411 1
546.524 208.411 5
26.5911 209.386 1
378.781 209.357 1
525.104 209.271 2
24.1729 209.904 4
41.4414 210.096 1
893.699 210.388 1
67.3095 210.946 6
467.063 211.323 1
476.381 211.3 1
336.844 211.995 1
346.701 212.835 1
858.337 212.688 2
875.223 212.478 4
205.264 211.721 9
823.582 213.079 1
208.45 214.429 1
669.448 214.292 2
866.126 213.992 6
55.1145 216.334 4
70.2181 217.304 2
128.838 217.64 5
302.084 217.11 5
451.714 218.207 1
459.379 218.042 2
780.401 217.971 2
198.967 219.284 4
333.6 220.23 4
359.836 219.537 4
724.274 219.679 1
314.189 220.504 1
419.599 221.002 1
675.332 221.249 2
763.971 220.19 4
772.831 220.487 2
845.516 220.899 9
853.849 220.802 2
20.0185 221.899 2
252.031 221.37 6
113.812 223.387 2
628.332 222.932 3
635.153 222.776 1
669.428 222.649 1
714.92 222.785 1
582.221 224.133 5
620.652 223.782 1
89.39 224.38 2
541.389 224.392 3
871.403 225.03 2
105.649 226.439 4
351.178 225.971 1
485.784 225.564 1
535.274 225.534 2
578.17 225.676 1
611.409 225.335 1
42.7503 226.435 2
526.947 226.657 1
557.424 226.675 1
13.2343 227.287 1
476.965 227.44 2
491.275 227.181 1
651.448 227.337 3
729.307 226.846 2
179.685 230.075 4
199.062 229.015 6
521.085 229.025 3
816.239 228.825 1
141.523 229.482 1
156.054 228.142 12
440.751 227.91 15
643.723 229.399 2
677.98 229.356 2
831.301 229.691 1
424.364 230.52 2
431.926 230.129 2
546.499 230.718 2
826.207 230.462 5
107.942 231.642 4
595.037 230.965 1
753.747 230.591 3
809.809 231.344 1
417.47 232.473 1
748.402 230.099 11
839.46 231.91 3
295.368 233.128 2
504.722 232.266 4
12.2297 234.292 1
795.904 234.761 1
148.79 234.641 8
217.264 234.176 7
818.819 234.735 3
139.274 235.71 1
768.318 235.719 6
206.911 237.689 2
340.444 236.567 2
802.692 237.366 4
105.213 237.764 6
747.362 237.32 1
855.935 237.784 1
33.9075 239.584 3
471.387 236.94 8
759.867 238.244 21
144.721 240.533 1
170.068 240.603 1
593.248 240.392 2
814.691 240.095 3
887.027 240.13 2
115.419 240.929 2
356.623 240.689 1
648.296 241.199 3
735.09 241.122 6
777.037 241.082 1
204.79 242.387 1
495.41 241.684 2
519.282 241.74 1
527.384 242.346 2
467.226 242.788 4
656.775 242.444 2
791.282 242.344 3
889.545 242.672 1
384.791 243.475 1
580.609 243.674 3
72.394 244.666 3
137.029 245.244 3
143.484 244.56 1
616.44 244.791 1
629.013 244.698 4
881.349 244.8 1
430.237 245.632 9
624.744 245.199 6
767.88 245.523 1
853.589 246.009 1
373.39 247.102 1
402.059 246.812 2
279.591 246.821 4
458.382 247.751 1
518.205 247.543 1
564.647 247.164 1
572.168 246.933 5
166.354 247.672 13
194.675 248.55 2
449.749 248.236 3
463.777 247.942 3
878.596 249.582 3
104.767 249.397 6
494.188 249.784 1
509.668 249.442 5
610.889 249.565 2
739.414 249.784 4
766.194 249.953 5
889.274 249.025 1
236.323 249.064 7
269.254 249.62 2
548.05 250.179 2
607.871 251.149 2
675.209 251.504 2
727.907 251.228 2
486.314 252.39 3
566.397 252.508 4
654.11 252.408 1
881.415 252.797 1
94.5902 253.027 2
240.855 253.008 3
264.251 252.639 3
539.045 253.689 3
641.219 252.866 8
692.803 253.127 3
60.6006 254.141 3
144.167 254.127 7
155.296 253.976 3
161.331 254.55 4
179.633 253.927 4
337.152 254.113 2
110.527 255.249 1
224.195 254.745 7
258.235 254.713 5
589.451 254.713 7
191.419 256.147 3
91.1555 256.671 2
427.794 256.889 1
855.864 257.043 1
881.623 258.255 1
576.253 259.395 1
675.316 258.789 1
480.172 259.589 1
875.652 260.214 3
890.454 259.663 1
235.02 260.66 1
363.817 260.997 1
651.187 260.633 1
813.482 260.333 4
253.861 262.264 1
788.449 261.596 2
863.197 261.828 3
830.053 263.146 2
849.454 263.067 2
30.9618 263.233 4
311.659 263.166 3
335.996 262.085 7
542.138 264.194 1
819.583 264.045 3
824.718 263.522 2
835.378 263.958 1
844.327 264.121 1
476.548 263.871 6
500.008 263.69 14
577.083 265.016 2
699.951 265.1 1
884.524 264.555 1
149.826 266.194 2
448.504 265.707 1
458.002 264.971 3
675.479 265.028 5
689.684 264.674 11
744.047 266.138 2
788.134 265.425 2
734.139 265.806 4
14.1652 267.737 2
293.357 267.519 1
530.612 267.344 1
207.616 268.211 1
385.057 268.598 6
408.949 266.859 7
723.592 267.984 3
879.93 268.467 1
306.891 269.529 1
542.482 269.898 1
327.356 270.803 2
56.2691 271.613 1
150.015 271.979 7
351.026 272.959 2
890.897 272.235 1
24.0847 273.46 2
153.956 273.782 1
412.551 273.148 3
555.015 273.278 5
677.063 272.853 3
731.686 273.331 2
742.974 273.176 1
52.9045 274.763 1
137.424 274.114 3
752.983 274.242 6
769.414 274.366 4
784.124 273.296 6
427.996 274.651 5
775.121 274.967 1
114.705 276.629 1
196.804 276.072 2
260.461 276.63 1
450.774 276.077 2
657.988 275.773 1
811.575 277.373 4
127.514 278.301 4
282.248 278.361 2
393.963 277.712 2
618.537 278.145 1
14.4874 279.448 1
307.308 279.409 1
861.002 279.208 1
445.041 280.537 2
840.829 280.246 2
759.9 280.591 1
833.258 280.899 3
295.936 281.463 1
351.378 281.972 1
616.945 282.63 3
106.053 282.695 6
469.887 282.658 3
630.293 283.041 2
720.02 282.903 1
741.611 283.389 5
879.812 283.193 2
536.754 283.787 1
669.518 284.19 3
710.956 284.189 6
712.015 284.147 2
99.8408 284.261 3
130.749 284.912 3
196.916 284.509 6
604.055 284.707 1
646.227 283.789 3
663.099 284.807 1
687.917 284.571 4
693.49 284.392 1
750.019 285.623 5
95.9094 286.895 5
249.5 286.88 2
654.036 286.33 8
677.775 285.997 4
742.274 286.785 1
107.114 287.629 1
129.754 288.376 1
309.112 288.211 3
548.889 287.8 7
641.041 288.44 3
800.281 287.735 9
76.1637 289.463 1
96.1254 290.089 1
542.04 289.282 1
557.826 289.093 1
71.279 290.677 3
303.243 290.251 1
609.911 289.232 3
119.261 292.173 8
60.9629 293.145 1
160.155 294.212 1
458.838 293.352 4
704.914 293.997 1
49.4995 295.591 1
149.073 295.821 3
661.322 294.874 9
778.788 294.95 2
511.464 296.44 4
230.885 297.587 1
497.681 296.253 4
807.534 298.728 2
398.828 299.259 4
412.055 298.371 10
415.274 298.468 4
433.313 298.731 6
537.885 299.447 1
386.723 299.472 4
428.364 299.76 2
826.493 299.554 5
378.555 300.244 6
512.452 301.041 2
577.436 300.681 3
759.061 301.291 1
880.138 300.715 2
370.88 302.264 2
744.743 302.862 1
41.8969 304.324 1
199.611 303.988 1
360.511 302.852 3
20.7593 304.512 1
81.6151 304.757 1
598.423 305.192 5
711.171 305.083 3
308.152 305.065 5
339.935 305.734 4
345.722 304.977 6
123.832 306.878 1
230.369 306.253 2
299.211 306.551 4
441.24 306.783 4
786.727 307.16 1
880.916 307.02 1
153.761 307.171 1
284.993 307.013 3
291.759 307.239 1
452.185 307.162 3
276.109 307.875 6
622.636 309.073 2
44.057 309.988 1
261.032 309.287 1
818.762 309.591 4
247.606 310.59 1
768.083 310.47 1
225.369 311.702 1
545.436 311.571 2
34.3006 312.156 2
182.806 311.99 2
243.232 312.196 1
632.393 312.631 2
682.541 312.663 2
229.227 313.47 3
748.419 313.261 1
814.532 313.25 3
857.029 313.414 1
880.963 313.305 2
116.754 312.931 7
124.378 314.945 5
151.289 315.639 4
111.978 316.314 2
323.443 316.36 2
348.316 315.128 8
202.172 317.163 3
32.4472 318.645 4
281.44 320.106 1
720.641 319.111 7
881.102 319.9 2
310.307 321.339 1
461.335 320.788 2
549.375 321.056 2
579.404 321.273 2
603.935 320.467 8
531.639 322.048 2
534.953 321.762 1
637.87 321.58 4
844.346 321.467 1
790.106 322.472 2
144.963 323.145 3
410.462 323.679 2
511.413 323.085 7
562.286 323.767 7
632.507 325.443 5
199.805 324.459 1
481.902 323.551 3
275.087 325.829 1
610.393 325.382 1
40.6071 327.687 2
429.734 327.159 1
470.121 326.314 2
742.407 326.562 1
815.948 326.754 3
855.006 326.894 1
74.9969 327.551 1
181.271 327.385 1
375.912 328.049 2
881.325 327.601 2
347.724 328.157 5
521.979 328.592 4
573.433 328.103 3
668.414 328.358 1
161.554 329.364 13
169.288 329.365 8
249.232 330.764 3
309.814 330.355 2
390.821 330.577 3
719.641 331.284 5
203.85 331.226 2
445.895 330.648 5
522.262 332.718 6
826.965 332.073 2
274.537 333.442 1
317.976 333.292 3
429.117 333.115 4
258.114 334.722 2
872.753 334.214 1
95.6058 335.547 2
176.115 335.58 3
621.926 335.511 1
805.146 335.272 2
96.6116 335.931 2
184.556 336.79 11
836.983 335.862 3
880.17 337.425 2
389.388 339.441 1
605.913 338.637 11
654.183 338.742 1
668.436 339.372 2
727.942 339.11 1
797.126 340.012 4
359.504 337.982 11
185.66 341.333 1
300.408 340.523 2
344.785 341.223 6
664.128 341.409 1
792.773 340.656 10
203.898 342.254 2
627.328 342.314 1
862.051 341.927 6
865.53 342.717 7
283.998 343.859 9
462.159 343.212 1
480.799 343.799 4
697.481 343.735 4
196.105 344.344 1
377.007 343.612 6
652.195 344.089 1
179.554 344.821 2
620.95 344.794 7
785.304 344.879 11
119.225 346.121 9
749.095 345.291 1
32.461 346.673 3
838.772 346.38 2
229.415 348.274 9
315.594 348.421 6
249.379 348.322 1
287.604 348.44 1
355.842 349.102 4
483.716 348.91 1
558.066 348.41 1
858.258 348.902 3
171.484 349.021 5
717.812 350.039 3
823.464 349.813 1
25.8855 350.569 1
368.379 350.849 6
402.523 350.245 3
609.259 350.694 7
306.786 351.725 2
608.243 351.787 1
852.402 351.34 4
523.793 352.594 3
152.279 353.643 1
312.272 353.643 4
580.103 353.345 2
697.987 354.227 9
734.762 354.23 7
156.909 355.34 1
227.125 354.993 2
327.482 355.147 4
570.259 355.29 1
53.572 356.675 1
239.547 356.263 3
354.813 356.666 6
544.533 355.93 2
779.624 356.123 3
38.6176 357.07 1
503.366 357.381 2
401.364 357.919 4
126.599 359.077 1
154.512 358.933 1
207.775 358.88 1
17.3978 359.698 3
225.349 359.844 1
698.429 360.665 1
837.405 360.746 1
585.973 362.702 5
688.762 361.771 3
703.342 363.898 5
38.6093 364.531 1
142.04 364.616 2
742.067 365.078 6
490.174 365.944 3
54.4241 367.008 1
731.405 365.946 4
821.285 366.976 5
760.227 366.596 8
853.201 367.882 2
860.962 367.809 2
868.57 367.372 1
876.613 367.834 2
884.575 367.945 1
892.647 367.269 1
797.048 368.634 1
244.509 369.381 1
511.469 368.522 6
569.777 369.614 2
620.906 369.815 1
627.825 370.029 1
689.069 370.029 1
15.4513 370.744 1
126.866 370.535 3
430.651 370.609 5
634.856 369.29 4
641.42 370.328 2
649.565 370.276 1
681.589 370.093 1
693.412 370.176 6
335.797 370.735 1
699.85 371.569 3
240.335 372.531 6
713.046 372.111 5
45.9249 373.061 1
344.545 373.288 1
13.0798 374.84 2
57.6379 374.095 1
524.539 373.779 6
790.658 374.173 7
823.879 374.248 1
828.779 375.422 4
126.763 375.549 1
263.395 375.693 1
794.416 375.308 2
272.111 376.266 5
293.603 376.092 1
316.173 376.086 2
376.551 375.802 1
518.402 375.484 4
7.62683 377.147 1
397.145 376.789 5
173.027 378.409 5
348.466 378.318 1
460.504 378.003 1
710.417 378.419 4
143.324 378.991 2
223.557 379.601 1
366.942 378.163 7
513.419 378.993 5
575.555 379.677 2
188.689 381.765 1
385.397 382.283 2
481.167 381.962 2
504.058 383.2 1
525.866 382.39 1
537.141 382.701 1
810.147 383.216 1
56.6917 384.665 5
151.953 383.638 12
222.471 383.86 3
561.848 384.864 2
829.283 385.045 1
214.406 386.281 1
285.713 385.86 2
290.811 385.91 2
575.295 385.683 1
126.938 386.647 2
363.109 386.851 1
78.6396 387.038 7
592.572 387.38 2
807.962 387.483 1
405.416 388.676 2
552.295 388.262 1
144.773 389.941 1
260.084 389.648 1
309.234 389.267 2
844.053 389.805 2
220.886 390.967 2
691.911 391.588 1
806.124 391.789 1
202.584 392.992 3
558.146 391.746 7
600.498 392.408 13
153.561 393.393 3
649.709 393.443 1
664.573 393.177 1
823.137 393.482 1
294.442 394.104 2
328.379 394.464 1
576.026 394.346 3
856.902 394.025 1
130.264 396.031 4
319.042 396.008 1
341.39 398.657 3
482.802 396.747 6
495.608 396.378 3
804.221 395.932 3
46.6624 396.796 1
846.264 397.042 2
217.019 399.658 5
396.218 398.203 5
440.592 398.313 1
829.029 398.007 1
815.03 399.119 2
39.8139 400.054 5
296.801 401.098 1
852.143 400.99 2
129.274 402.058 1
153.949 401.623 1
196.22 401.919 1
302.176 402.23 1
341.504 401.498 10
238.49 403.125 1
384.714 402.959 3
60.161 404.043 5
269.159 404.511 1
360.725 404.447 1
778.933 404.916 3
800.399 405.285 4
350.557 405.518 1
579.942 406.038 1
603.278 405.038 3
614.269 405.397 11
661.188 405.01 6
707.971 405.679 2
591.082 405.026 7
244.074 407.011 9
339.92 408.161 1
436.029 407.642 1
177.874 409.765 3
429.228 409.437 1
888.746 409.188 1
205.513 411.078 1
440.787 410.288 10
798.822 410.37 3
127.492 411.406 2
164.447 411.406 1
361.815 411.308 3
371.531 410.988 4
385.075 411.31 1
813.949 411.037 3
109.543 412.726 1
276.52 412.32 2
655.181 411.648 7
574.975 413.833 1
634.111 413.096 1
79.8106 414.903 2
522.726 414.054 3
86.1616 415.741 1
258.7 414.808 5
343.321 415.282 2
797.439 415.29 3
833.9 415.444 1
854.015 415.148 1
76.5719 416.037 1
674.453 416.032 2
131.573 416.918 1
238.26 417.015 1
580.889 419.557 1
643.02 418.547 9
620.576 419.864 12
745.042 419.252 3
752.421 419.3 7
758.549 420.128 1
771.46 419.122 8
782.289 419.911 2
796.17 419.73 4
176.424 419.747 9
243.177 420.043 13
326.656 420.372 4
339.424 422.419 11
411.287 421.088 2
867.392 420.671 1
280.772 421.643 12
296.213 421.643 2
312.639 422.184 1
603.446 420.914 3
655.007 422.148 9
129.451 423.665 1
290.065 424.139 1
356.915 423.861 2
384.913 423.954 4
565.707 423.738 1
259.498 424.916 1
267.963 424.761 2
317.463 424.351 5
863.686 424.518 1
34.942 425.546 1
400.373 425.55 1
882.039 425.783 2
452.107 426.085 3
619.381 427.076 4
830.191 427.426 1
562.172 428.991 2
574.735 427.541 12
195.632 429.784 1
428.666 428.636 4
446.625 429.455 1
497.43 429.075 3
544.656 428.364 6
570 429.238 1
746.987 429.251 1
397.843 429.931 1
705.604 430.963 1
715.635 430.931 1
739.334 430.715 5
702.655 431.351 1
722.823 431.34 5
730.971 431.346 1
607.263 432.981 11
768.362 433.014 3
137.309 434.067 7
789.023 433.93 4
122.38 435.159 2
759.92 434.431 8
781.965 434.647 6
816.534 434.852 1
700.185 436.804 1
867.6 435.92 1
87.0571 436.752 1
877.94 437.212 1
81.2653 437.85 1
590.825 438.364 1
672.787 437.469 3
61.6791 438.841 4
77.0002 438.334 6
597.62 439.021 1
605.951 439.419 1
666.213 438.655 3
215.751 441.712 2
356.684 442.638 1
121.132 444.3 1
126.214 444.065 2
187.627 443.522 7
469.161 443.807 1
830.482 444.289 1
879 444.867 4
26.3014 445.694 2
442.784 445.58 3
345.895 446.783 1
401.877 446.959 1
823.008 447.688 2
810.985 449.219 2
879.453 449.08 1
568.826 449.083 6
868.772 449.285 1
193.876 450.459 1
544.319 449.451 3
549.539 449.834 5
283.322 451.272 8
294.481 450.41 8
330.095 450.667 3
340.298 451.083 7
345.635 451.69 1
511.222 452.667 1
822.988 453.069 1
689.351 453.979 2
538.083 455.062 1
715.785 455.291 2
391.229 456.457 10
195.412 458.226 4
339.278 458.003 1
648.917 457.753 2
684.747 458.139 1
706.066 458.3 2
456.816 461.186 2
339.817 463.334 1
780.326 462.796 2
792.656 462.695 4
849.696 463.071 1
757.77 463.207 3
533.211 468.09 1
813.45 467.312 1
339.899 468.735 1
756.394 469.296 1
823.821 471.629 1
403.642 475.92 1
339.389 477.292 1
532.86 477.973 1
853.627 5.16142 2
4.82437 12.0632 1
10.7627 24.2458 1
13.6867 31.4476 1
880.503 38.2448 1
87.1771 39.3049 2
863.064 40.5922 3
227.718 66.8107 16
663.18 71.2501 6
883.99 70.4702 1
227.084 75.6447 2
873.55 77.285 1
858.65 78.514 1
365.427 82.9735 4
224.579 87.0906 4
235.635 90.1717 2
893.097 91.0591 1
847.286 94.8248 1
863.223 94.0415 2
310.714 96.721 1
825.454 97.2395 2
281.07 101.899 3
813.71 102.949 3
890.805 102.986 1
882.386 103.464 1
224.354 105.746 1
612.439 107.447 4
775.937 109.195 8
281.477 109.463 1
577.462 109.469 1
840.54 109.202 5
226.343 112.021 3
848.763 113.116 4
249.912 113.102 2
168.463 113.8 1
764.345 115.375 9
868.263 114.921 1
219.21 115.725 1
813.78 116.722 1
229.074 117.161 1
580.651 116.913 1
643.31 117.043 3
830.756 117.223 2
237.635 118.075 4
274.841 117.934 2
890.503 118.543 1
858.823 119.056 1
195.336 120.879 3
206.913 120.243 2
250.007 122.008 5
571.328 122.608 9
282.666 123.082 3
206.748 123.097 8
216.215 125.558 2
273.757 125.382 1
591.701 126.043 1
164.679 126.908 1
601.147 128.031 3
228.478 128.687 2
699.944 128.487 4
802.729 128.315 4
193.18 131.614 5
244.874 131.343 6
283.53 131.306 3
691.266 133.791 2
272.868 134.613 11
351.484 134.87 5
683.278 134.813 9
253.596 135.93 1
166.713 137.088 4
303.211 137.375 3
315.587 136.766 3
358.415 137.994 3
881.124 137.104 1
214.264 139.49 3
228.445 143.2 6
309.171 144.361 3
186.755 145.173 4
197.363 146.248 2
277.75 146.195 8
286.42 146.666 1
254.024 147.491 4
314.287 146.719 5
336.24 148.87 2
679.374 148.481 1
578.512 149.608 1
819.734 150.215 5
219.886 150.646 2
631.374 151.552 3
322.222 152.551 7
214.213 153.794 4
560.13 154.322 5
645.326 154.458 1
761.945 154.363 5
166.824 154.483 9
316.608 155.398 1
591.178 155.403 1
253.704 157.486 1
626.571 157.487 3
573.622 158.667 4
193.235 160.174 2
329.492 161.312 1
199.17 161.888 4
371.09 163.884 13
187.696 164.008 5
347.494 165.09 3
357.858 165.364 7
14.2907 165.965 1
170.784 165.467 2
214.062 165.486 3
277.628 165.709 2
333.904 165.926 1
319.738 166.937 5
229.572 169.876 4
521.975 170.65 1
610.258 171.446 3
235.378 171.449 6
369.718 172.359 4
547.524 170.987 5
805.519 171.252 1
388.578 172.832 2
192.271 172.64 6
383.817 173.404 6
214.463 174.436 3
351.915 174.708 8
378.219 173.662 2
445.405 176.293 2
299.964 177.53 3
323.638 176.86 3
556.091 177.285 1
121.918 179.344 3
229.811 179.5 2
274.073 179.522 5
400.398 179.087 4
65.6738 180.748 5
108.075 179.772 1
135.478 180.01 3
147.67 180.103 3
162.671 180.065 3
379.683 179.609 1
35.6101 180.963 3
53.3124 180.893 3
248.45 180.698 1
457.133 181.849 6
593.406 180.891 4
22.8097 181.922 1
239.239 181.967 5
555.703 184.608 2
401.738 186.06 1
180.107 188.605 1
198.264 188.41 7
584.255 188.294 6
792.581 189.949 3
555.62 190.604 1
758.002 191.419 1
569.795 192.297 1
579.748 194.447 2
662.026 193.558 3
690.91 192.297 2
823.964 193.595 4
652.748 193.076 2
702.021 193.307 1
389.905 194.311 1
593.315 195.264 3
607.694 194.661 1
669.782 194.449 2
679.258 194.065 1
81.7563 195.563 3
90.6272 196.388 10
111.388 195.164 2
120.724 195.106 6
128.903 195.248 7
140.72 195.232 2
152.523 195.589 3
162.578 195.383 4
171.598 195.211 2
177.795 195.544 4
563.228 195.322 2
21.4234 196.717 2
34.0499 196.221 2
49.4092 196.221 2
55.2638 196.763 4
65.7873 196.143 1
73.6612 195.863 2
99.9004 195.975 4
243.114 196.677 6
252.191 196.28 3
415.98 197.29 3
508.952 197.302 5
533.279 197.809 5
542.349 197.354 1
554.902 197.329 1
231.302 198.451 4
398.319 198.613 1
466.133 198.851 4
499.678 198.007 1
696.725 198.323 1
775.558 198.584 4
814.325 197.694 2
5.5902 198.88 1
219.277 198.766 1
828.335 198.963 2
893.047 199.459 1
627.677 199.755 1
750.038 199.886 5
796.156 199.741 1
85.7717 200.941 2
257.431 201.454 1
436.144 200.077 10
764.728 201.092 1
378.83 202.368 3
387.761 201.748 1
474.761 202.233 1
560.656 201.761 2
695.571 202.088 5
739.854 201.748 1
235.973 202.926 1
370.144 202.834 3
709.32 202.943 1
183.036 203.323 2
581.795 203.848 4
307.934 205.028 7
317.042 204.681 2
559.453 205.679 4
572.016 206.228 1
795.38 205.405 4
807.933 204.921 3
57.4591 207.055 2
507.192 206.706 5
550.681 206.732 1
765.117 206.693 6
776.321 207.055 4
480.569 207.83 5
624.194 207.785 10
740.587 207.303 3
756.974 207.71 1
77.0213 208.655 1
257.06 208.433 2
286.916 208.81 6
410.786 208.738 6
437.185 208.375 3
397.975 209.08 2
427.747 208.529 7
637.694 209.298 2
685.755 210.313 8
694.087 209.808 1
4.39971 210.322 1
73.1462 211.256 7
108.462 211.444 3
470.6 210.306 1
831.95 210.437 1
114.335 211.318 7
132.842 212.093 4
220.221 212.982 5
249.652 211.969 4
591.229 211.815 3
595.869 212.053 6
612.018 211.8 1
674.75 211.455 6
35.3432 212.239 2
234.189 213.8 3
264.413 212.278 2
383.193 212.701 1
564.422 212.599 2
572.06 212.136 3
581.268 212.426 7
183.316 213.718 1
213.761 214.062 4
242.899 213.821 6
269.991 213.159 3
521.053 213.53 6
527.711 213.281 3
535.681 213.227 2
808.261 213.813 18
101.92 214.497 2
139.966 215.017 4
378.235 214.844 1
514.089 214.869 1
756.828 214.604 3
765.106 214.533 6
788.057 214.816 1
364.983 215.264 2
416.224 214.96 4
463.859 215.77 2
470.368 215.06 2
484.596 215.54 2
885.357 214.933 1
25.5557 216.578 2
340.549 216.514 3
403.439 215.055 3
452.796 216.447 4
501.699 216.65 3
685.687 216.117 4
258.852 216.432 8
318.717 216.79 4
693.281 217.109 2
715.496 216.947 1
858.454 217.494 3
86.3359 217.776 1
116.713 218.388 1
267.169 218.39 1
431.931 218.313 5
616.586 218.802 6
665.701 218.404 1
817.688 218.064 3
825.415 217.995 2
849.842 218.624 1
64.2781 219.833 4
76.9753 219.255 1
326.421 218.871 4
410.446 219.609 5
612.978 219.097 2
635.563 219.224 4
809.452 218.991 3
49.0718 219.644 2
354.579 219.879 4
393.334 219.787 1
627.705 220.07 3
99.5344 221.387 1
145.272 220.588 3
462.624 221.255 3
520.324 221.032 1
365.718 222.066 2
496.263 222.34 1
782.804 222.746 6
886.069 222.589 1
204.368 223.15 5
406.259 223.658 8
424.98 222.595 2
454.139 222.928 2
734.126 222.953 6
768.978 223.46 4
778.146 223.049 7
183.574 223.747 3
296.292 225.127 9
309.073 223.645 2
339.124 224.339 5
446.336 223.964 8
850.06 223.4 8
40.4491 224.887 3
124.755 225.072 5
720.252 224.935 7
137.952 225.823 2
154.806 225.814 4
246.851 225.759 2
649.336 225.454 3
4.59132 226.189 1
256.631 226.722 5
666.168 226.931 9
192.31 227.916 1
369.335 227.767 1
388.76 227.762 7
394.457 227.468 1
616.612 228.087 4
17.1574 228.859 1
96.766 229.035 2
513.048 228.667 3
538.364 229.793 6
790.724 228.776 2
118.994 229.643 2
263.972 229.528 1
480.639 230.041 2
656.244 229.989 2
778.997 230.053 5
874.019 229.666 1
60.3355 230.65 2
127.915 230.913 3
530.812 230.508 9
734.157 231.086 6
746.678 230.249 5
821.179 230.867 1
854.09 231.087 1
862.265 230.735 4
299.057 231.083 2
358.605 231.85 3
705.658 231.427 1
713.021 231.427 2
722.222 231.622 2
883.206 231.096 1
682.714 233.648 5
845.552 232.079 2
5.94236 232.843 1
184.32 233.464 3
624.019 233.687 2
628.564 233.779 1
653.667 233.257 1
663.713 233.635 2
832.029 233.864 4
155.738 234.769 3
568.309 234.718 2
575.515 234.513 1
585.198 234.827 2
600.131 234.727 1
616.428 234.169 3
