4378 27674
242.587 312.359 8
577.062 311.838 21
599.107 313.529 2
728.993 312.49 7
39.8202 314.94 6
297.435 314.344 50
331.224 312.859 16
561.747 314.277 2
370.807 315.653 7
397.604 316.563 12
617.259 313.836 35
36.9688 317.099 1
548.514 317.229 2
129.544 314.813 18
422.582 318.288 18
715.927 317.951 27
597.667 319.645 23
432.934 321.497 6
745.348 321.869 6
558.841 322.054 13
236.123 319.513 14
442.422 321.165 17
501.594 322.884 3
86.8237 321.149 24
371.145 326.078 15
398.054 323.063 11
591.622 326.029 14
668.45 322.048 6
220.901 322.737 15
600.214 330.246 37
293.991 327.884 2
307.784 326.406 6
108.398 328.176 6
181.339 327.279 15
67.6708 331.039 1
134.278 328.658 5
213.372 328.595 28
300.778 331.082 1
370.754 332.879 3
648.521 330.78 6
97.2608 331.117 32
490.072 336.498 7
562.932 331.797 2
166.465 331.397 32
449.685 333.159 3
627.553 329.552 24
739.652 332.37 3
545.104 332.223 9
577.984 332.26 16
585.245 330.641 32
601.94 333.512 5
730.107 330.65 17
19.5237 335.084 1
404.839 332.41 34
189.644 332.71 37
213.877 335.837 1
679.165 340.948 18
558.19 342.223 30
72.6705 339.058 7
656.517 341.17 2
44.0901 342.71 3
115.932 342.979 8
212.592 343.164 12
498.426 345.353 51
784.661 342.794 1
92.4069 343.913 30
332.895 341.58 30
560.451 347.566 10
608.017 343.253 4
640.381 342.856 7
723.726 343.576 2
541.679 342.013 22
199.943 346.143 4
154.399 347.461 9
350.124 344.529 13
360.704 349.145 5
524.087 344.545 15
262.889 347.687 2
401.446 348.092 3
678.737 347.864 17
134.678 348.828 5
498.614 347.465 7
741.325 351.114 7
515.284 347.602 51
560.034 353.704 10
235.043 351.714 7
168.047 352.508 29
185.304 350.029 31
252.04 352.186 7
637.25 353.188 15
645.834 354.134 10
401.643 354.806 2
523.453 354.598 1
577.545 351.218 13
315.666 358.909 33
367.826 354.962 3
708.08 350.186 54
67.2658 356.282 8
776.093 357.482 1
626.323 357.956 4
127.195 358.376 4
321.775 359.335 1
213.25 358.642 28
465.536 358.784 28
674.987 360.179 12
741.13 361.333 4
788.456 359.581 1
21.2634 361.075 3
136.817 361.071 9
515.888 360.669 28
586.371 358.832 12
699.11 358.203 10
769.815 361.128 11
393.199 358.274 10
725.963 361.153 4
160.001 363.587 19
286.049 361.749 15
527.332 368.627 21
51.7539 364.951 17
83.6798 365.379 16
360.188 363.973 11
561.869 364.316 23
215.056 368.176 4
260.469 366.725 26
349.463 366.878 9
538.319 367.942 15
99.4278 370.641 19
500.111 366.926 13
460.139 368.619 28
672.033 369.775 24
101.213 370.94 2
203.1 369.736 44
449.546 365.415 75
469.225 371.186 2
143.428 373.826 35
159.627 373.93 32
372.226 370.391 72
443.525 370.095 15
528.167 368.508 20
337.884 373.085 1
418.369 368.459 73
66.6908 374.498 23
83.8709 373.023 11
399.885 369.427 45
192.94 374.818 17
219.571 370.406 31
233.3 380.173 18
363.995 373.1 7
204.215 375.7 1
315.621 373.585 41
771.933 375.568 4
100.455 374.808 6
150.388 375.914 5
170.653 374.397 15
297.953 373.929 36
328.32 372.896 54
331.176 375.12 3
162.829 378.446 2
280.819 375.812 30
270.693 376.986 47
84.8319 379.7 5
238.872 379.7 9
461.004 381.313 3
516.847 379.525 3
612.793 380.529 2
471.973 380.609 13
45.4264 380.053 23
400.922 384.931 23
308.017 386.141 20
423.456 382.397 23
149.135 385.825 12
784.831 386.468 2
144.229 386.628 1
776.604 386.284 5
790.734 387.186 1
451.075 387.062 29
254.38 388.779 3
127.631 387.958 47
678.924 388.515 24
757.735 388.342 20
768.878 389.611 1
39.9497 389.964 10
371.208 397.285 25
559.621 393.356 5
743.989 389.714 12
752.927 390.109 8
667.163 389.387 20
696.927 389.749 20
705.742 387.704 54
710.914 391.11 8
724.335 387.829 48
731.134 389.073 11
384.808 393.373 33
575.739 392.084 9
19.6113 392.906 5
83.009 391.138 13
117.826 392.949 10
403.425 393 14
391.399 394.213 8
53.6714 396.282 6
131.83 396.286 3
532.484 396.25 34
535.409 396.921 1
582.595 396.017 7
549.26 396.025 38
613.055 397.034 51
649.608 396.77 39
57.1536 402.821 5
43.7107 403.429 4
168.678 404.704 12
80.2136 405.552 14
603.982 409.03 3
610.345 408.667 2
55.4153 409.675 1
36.4258 411.191 1
28.7952 412.802 1
17.4089 414.145 1
21.7737 414.423 2
169.078 413.612 1
6.7683 416.411 1
154.819 415.985 7
790.22 416.603 2
117.69 417.825 11
136.72 417.809 18
653.338 415.426 32
90.2124 417.626 17
165.966 420.884 3
784.324 418.826 1
64.7355 417.828 4
175.881 420.271 1
71.586 420.833 6
154.384 423.136 25
55.5691 427.315 2
146.313 425.183 20
677.764 428.291 16
762.303 427.923 5
686.041 430.041 5
735.93 429.023 6
114.901 429.031 24
112.579 429.564 5
23.9692 432.976 1
93.1647 433.882 7
88.4762 437.187 2
81.338 438.201 1
74.6982 438.328 10
62.1529 439.953 7
53.4463 441.615 6
45.7537 443.919 4
29.4377 446.009 4
13.5115 448.548 1
560.757 113.645 12
759.997 118.523 6
577.214 121.734 2
693.295 125.697 41
555.823 125.369 1
544.892 128.539 3
675.113 130.412 9
699.108 133.423 3
671.231 132.742 3
693.485 134.009 1
759.137 135.061 6
777.552 139.639 1
553.182 141.373 65
688.456 140.945 1
537.189 143.269 10
681.312 143.718 70
758.896 147.524 3
734.242 147.449 1
789.431 148.351 1
703.233 150.232 1
535.992 150.373 4
551.738 151.074 16
562.333 150.605 16
650.609 151.378 18
658.756 151.248 7
690.75 152.051 3
541.692 152.842 3
724.943 154.236 7
753.049 152.665 14
731.395 156.424 40
782.667 155.118 1
770.775 158.391 5
720.031 158.867 4
755.73 161.228 6
701.139 161.425 2
681.75 166.357 12
740.033 164.504 18
709.44 167.542 7
785.582 168.424 2
555.447 170.398 33
583.047 174.447 1
651.075 173.696 1
721.875 173.484 9
779.297 175.127 1
635.853 175.387 17
773.217 176.144 1
741.167 176.814 1
765.734 178.826 6
793.508 178.678 1
650.258 181.753 14
150.571 182.188 45
606.503 181.212 6
708.04 180.503 37
584.133 181.564 19
659.027 182.932 3
744.487 185.603 8
613.857 185.184 3
643.488 187.359 73
741.598 186.987 3
776.834 185.143 1
793.035 185.219 1
152.799 189.903 6
627.076 185.675 8
145.135 187.345 16
588.806 188.509 3
683.247 186.425 30
722.125 189.521 4
139.71 191.099 4
163.069 189.114 7
776.926 191.149 3
736.148 193.04 12
581.518 199.198 36
687.799 195.263 21
593.912 195.17 7
729.234 195.482 8
757.309 196.324 7
771.54 195.669 4
153.142 196.871 36
650.145 196.97 3
167.643 196.822 10
624.196 195.166 4
666.615 196.946 7
742.446 199.693 11
137.127 200.107 3
632.936 201.584 43
728.548 201.501 14
482.22 202.059 3
739.245 201.886 6
98.6275 206.936 33
12.3794 204.364 1
567.156 205.663 16
149.14 204.844 1
575.852 204.98 17
703.161 204.717 6
754.548 205.04 1
782.863 204.659 1
529.764 207.685 9
157.62 208.191 12
569.302 210.194 12
187.358 207.614 18
485.378 209.698 11
660.423 208.351 20
737.777 209.86 11
175.965 213.265 17
618.748 211.53 30
112.19 211.639 8
605.037 211.206 1
774.624 211.163 4
8.049 211.881 1
23.4322 211.932 3
91.1777 213.468 7
715.563 212.723 10
727.629 216.036 16
755.627 218.295 12
139.541 214.426 7
587.485 213.052 16
132.296 213.826 2
745.499 214.611 7
567.377 216.192 27
437.233 216.396 2
670.464 217.84 15
192.196 216.748 17
481.239 220.272 11
494.418 217.116 36
525.617 218.231 4
536.449 221.005 20
607.891 217.173 24
695.345 220.228 38
785.12 219.02 1
680.731 221.958 12
773.163 221.524 4
117.27 227.024 13
437.419 223.172 8
626.358 225.795 12
658.002 220.92 12
12.0422 224.318 1
196.011 227.506 23
204.704 226.883 18
417.132 226.546 19
431.164 225.104 3
522.013 223.269 3
26.759 226.593 12
122.082 226.568 6
492.528 231.394 59
506.338 226.631 12
695.075 227.789 7
132.223 228.642 27
166.82 226.63 5
182.542 227.4 2
565.9 229.17 15
747.904 226.927 4
95.042 229.661 47
480.112 230.638 5
677.245 229.319 4
175.478 231.333 35
424.68 226.651 35
545.472 230.584 18
71.2065 231.492 11
788.819 230.882 1
638.056 233.211 3
114.88 233.959 9
79.5176 234.955 17
143.572 235.553 15
184.021 232.908 3
218.142 236.959 20
595.099 234.199 42
677.256 237.075 60
64.581 235.531 5
190.781 238.286 34
440.058 234.81 19
539.27 234.552 5
484.186 241.565 42
671.227 240.186 13
684.92 234.982 8
697.628 239.768 7
124.578 238.629 7
174.855 238.208 4
414.987 242.542 10
103.586 240.339 11
235.834 239.997 4
600.502 239.182 4
639.282 242.057 13
713.372 240.274 36
432.578 241.768 3
545.262 241.592 14
198.569 242.812 3
356.853 248.762 23
664.137 244.914 28
726.859 242.445 1
76.0513 245.028 32
110.822 243.338 7
176.792 248.348 43
413.181 243.599 6
477.836 242.857 14
495.093 244.269 11
519.095 245.008 14
119.075 244.299 9
130.295 246.348 5
794.577 243.455 1
28.4635 243.118 12
146.52 244.832 2
221.498 252.384 27
433.168 244.502 1
733.817 245.285 2
427.487 244.137 12
589.807 246.946 18
599.295 246.184 9
159.058 247.912 19
553.218 248.708 27
622.521 248.345 14
660.538 255.747 25
245.48 247.486 4
351.35 248.85 7
367.883 247.527 14
531.684 250.123 44
124.629 249.357 4
187.258 249.539 6
788.639 248.899 1
411.183 250.359 21
444.464 248.043 16
642.669 252.878 29
90.6765 250.477 22
105.372 253.204 23
221.746 252.24 10
751.486 252.691 7
56.3201 257.797 35
177.925 253.293 23
506.635 255.385 20
758.524 252.524 9
126.535 254.531 2
137.788 256.713 22
164.282 255.419 7
210.802 255.069 2
237.268 255.388 9
370.76 256.091 23
429.008 254.36 12
579.71 256.281 26
612.641 256.622 17
729.903 255.542 2
30.0738 257.641 3
109.717 256.801 1
116.319 257.392 3
227.394 258.247 7
255.392 256.891 7
479.989 261.646 60
570.269 257.308 21
51.7155 259.432 4
96.4004 258.05 5
152.684 259.235 6
511.27 258.731 1
516.917 258.834 1
675.056 255.811 4
45.948 260.734 3
218.5 260.372 12
575.469 261.403 7
131.494 260.742 4
759.535 260.625 5
347.603 262.91 24
415.841 260.584 9
469.369 263.975 17
118.521 263.194 2
251.952 263.891 7
495.703 262.817 11
197.46 263.413 27
206.202 263.739 11
409.991 265.743 41
504.753 262.866 30
26.6957 265.475 8
264.28 268.16 53
376.094 267.258 23
673.123 265.324 7
692.702 263.168 19
457.563 267.486 16
539.096 266.52 26
42.7774 268.662 10
223.375 267.45 3
774.779 267.183 1
50.8261 269.387 9
238.663 268.017 4
446.165 267.75 9
485.284 269.385 6
610.143 267.45 7
633.719 268.302 8
124.309 270.401 5
183.204 268.725 21
20.0966 269.91 1
512.749 270.174 21
93.1876 271.171 2
160.614 272.477 13
212.287 270.778 5
374.728 270.774 1
525.244 270.747 6
622.883 270.596 3
643.213 272.497 7
764.856 271.291 2
790.837 270.312 1
131.75 275.114 16
426.016 271.024 24
537.839 271.768 2
247.648 273.081 1
328.67 275.543 19
688.143 273.077 1
117.245 273.595 27
345.14 273.819 17
413.892 276.948 24
42.8224 273.658 2
543.401 273.202 10
666.091 275.661 18
38.8156 276.321 1
84.6248 276.881 16
206.798 275.754 6
469.348 277.177 11
484.516 275.734 3
10.0464 277.326 1
147.91 276.822 3
213.924 277.112 6
265.174 278.452 8
560.204 277.991 18
572.585 276.797 1
600.529 278.708 7
162.426 278.161 3
588.894 280.814 13
51.8407 282.023 16
190.544 278.797 6
324.926 279.018 8
340.939 281.443 5
623.061 280.117 32
59.7822 279.867 13
75.2698 280.71 9
139.596 280.295 7
239.171 282.227 18
392.012 281.416 11
501.76 279.958 10
526.705 283.881 19
117.364 280.996 10
460.675 281.015 23
513.986 282.772 8
686.279 280.599 10
276.671 285.394 9
95.7917 284.029 5
549.806 283.375 2
654.835 282.497 29
720.513 282.55 4
736.267 287.249 19
791.852 283.481 1
457.792 286.557 6
622.032 284.507 3
36.6134 285.099 8
498.807 286.38 16
589.366 284.909 2
52.1334 288.088 6
89.8076 287.984 11
160.097 286.246 2
447.398 285.699 7
465.183 286.198 3
76.2428 288.206 10
139.169 289.033 18
418.941 287.411 12
613.692 292.107 26
734.445 287.018 2
101.096 287.954 8
322.2 291.751 39
602.125 285.217 19
785.462 288.009 1
185.424 289.084 2
337.366 289.817 47
407.75 288.732 28
627.462 289.918 11
242.167 289.501 27
286.576 289.731 3
342.962 289.554 19
475.665 294.322 24
704.41 292.304 10
719.359 290.039 5
770.047 290.016 1
227.221 290.528 2
541.412 291.441 3
748.151 292.184 18
193.247 298.92 20
220.658 291.395 1
415.37 292.34 5
434.146 290.932 29
441.205 291.686 10
104.688 292.925 3
265.758 293.825 19
590.285 293.615 5
12.998 293.737 3
247.575 294.873 4
379.903 292.535 1
459.874 294.818 10
528.395 293.974 27
290.223 296.05 22
392.279 294.953 27
497.04 296.571 16
612.126 296.526 4
733.868 295.315 7
34.9646 296.03 6
307.897 296.078 9
298.698 298.011 6
770.259 298.635 5
792.956 297.923 1
5.59117 297.807 1
109.432 298.006 1
164.423 298.102 21
385.661 303.552 24
512.17 297.415 6
640.069 299.629 17
746.808 297.686 2
191.763 299.837 9
326.956 300.554 8
409.1 300.881 15
434.572 302.822 20
533.968 300.688 16
629.911 300.58 22
15.0593 300.896 1
97.931 300.783 1
212.397 301.235 38
453.725 301.114 6
720.417 300.811 18
785.487 301.41 1
76.3921 302.456 3
179.738 303.26 9
526.414 301.817 12
109.311 303.266 10
151.191 303.339 8
198.324 303.084 3
260.332 302.696 8
558.922 305.315 12
46.7604 303.529 8
603.599 304.225 10
277.548 305.29 6
314.936 304.222 9
470.034 304.42 1
539.341 306.216 6
756.038 305.542 11
27.1088 306.061 7
38.1974 305.889 7
266.086 307.157 4
477.767 307.095 14
589.412 306.42 2
105.924 307.017 5
204.436 307.003 9
390.386 307.481 5
438.045 306.277 15
535.66 308.663 9
612.717 306.147 8
776.505 307.206 2
793.153 306.681 1
565.487 307.403 3
96.3019 310.022 19
131.816 311.159 4
214.815 308.659 8
403.409 308.723 8
637.153 307.496 6
705.894 310.165 8
33.9939 310.211 2
386.3 310.188 6
625.597 310.232 17
11.6479 311.048 3
142.866 310.789 1
225.962 315.339 20
328.194 310.46 7
378.936 311.053 13
468.016 311.053 3
527.454 310.677 3
84.929 312.007 12
164.769 312.392 3
19.6096 313.013 1
196.689 313.016 4
234.381 316.257 28
306.361 312.873 16
425.15 312.616 2
452.254 314.504 22
65.7756 314.488 12
410.298 314.298 24
632.661 314.243 14
121.727 315.614 12
192.094 316.809 10
497.718 315.166 18
538.487 315.825 17
722.781 314.577 1
249.09 317.735 19
279.198 315.616 16
553.057 315.956 6
612.336 316.318 2
713.963 317.715 9
746.258 315.629 2
101.077 318.239 13
157.221 316.471 22
338.539 318.435 8
480.273 317.666 13
606.727 317.643 13
661.924 316.416 27
139.432 318.6 17
582.169 320.937 5
640.727 319.188 4
777.044 318.389 4
170.78 319.681 9
324.617 318.434 15
348.303 318.653 4
501.91 318.352 5
7.34226 319.955 2
44.871 320.305 6
219.014 319.597 7
439.576 320.271 6
467.056 321.129 23
65.9831 323.09 15
188.578 321.349 21
211.329 320.608 7
263.767 322.177 5
199.983 322.462 5
363 321.668 7
453.216 321.438 7
476.18 323.533 10
383.776 323.727 7
619.798 324.291 9
645.096 325.08 15
74.4817 323.54 10
245.744 324.777 1
300.4 326.39 4
697.083 325.188 12
227.671 325.561 9
510.075 323.465 5
568.99 328.911 14
719.493 325.355 11
43.041 326.834 4
671.96 331.629 19
481.595 330.06 46
736.205 326.261 3
104.591 328.586 5
123.605 329.4 26
202.841 328.942 3
284.834 331.084 10
5.48901 330.282 1
18.698 332.034 3
90.8771 329.414 16
190.337 330.329 4
378.534 330.862 11
399.512 330.832 10
442.336 332.132 18
387.179 329.654 8
544.209 328.602 4
248.959 338.162 26
314.541 334.362 4
571.202 334.35 13
614.579 331.059 37
142.526 333.323 9
178.127 335.425 10
293.765 333.465 9
350.489 332.783 1
416.079 334.16 26
779.456 332.418 2
794.087 333.34 1
11.779 333.682 1
70.6155 334.045 3
130.355 334.901 3
277.828 333.408 6
306.466 335.522 48
510.934 334.482 19
460.311 336.2 3
219.514 336.944 23
391.715 337.374 5
63.3499 337.582 5
432.94 338.525 4
607.896 336.897 3
100.315 337.502 5
123.172 338.951 11
165.036 339.86 8
478.581 337.545 9
582.739 338.405 15
662.738 339.504 22
722.922 338.486 8
756.393 339.379 6
764.704 338.065 1
39.4313 339.164 14
88.9721 339.458 3
266.062 336.099 4
340.706 339.696 8
447.621 338.652 1
466.93 339.085 3
535.602 340.232 21
554.3 342.905 9
574.336 340.698 16
630.788 339.454 8
161.235 340.273 2
512.739 342.411 8
691.66 340.1 5
356.763 340.553 5
299.469 342.495 16
411.183 346.757 14
131.521 343.289 9
142.185 344.235 28
179.587 344.219 3
283.798 343.102 36
331.818 340.747 7
5.22519 344.347 1
239.114 340.451 17
618.988 346.951 10
734.862 343.673 11
745.936 341.611 22
193.565 344.873 6
454.651 348.354 14
482.098 345.395 26
601.135 346.028 31
651.849 348.558 19
750.914 345.243 2
39.4707 346.343 5
100.987 345.333 6
316.391 347.959 33
383.372 347.115 27
364.187 347.56 28
629.652 347.31 12
687.074 348.328 13
206.369 347.871 13
227.508 347.785 1
338.352 348.326 7
779.85 348.093 1
20.3557 349.555 1
24.9118 348.929 1
220.679 354.495 32
277.263 350.513 13
331.236 349.368 4
372.287 349.528 5
536.897 350.86 20
546.552 349.034 2
639.103 350.764 35
72.4455 351.684 3
162.349 351.082 24
346.515 349.553 2
356.416 350.061 3
554.505 350.415 5
618.773 350.653 4
11.5065 351.469 2
519.933 351.396 4
749.54 350.13 7
266.399 352.518 11
697.501 351.595 6
790.136 352.132 1
44.8873 352.75 2
225.006 352.651 2
292.92 354.621 17
326.002 354.488 13
381.402 355.532 8
430.471 352.507 5
446.041 351.703 14
610.217 358.254 52
723.753 352.521 18
492.939 355.459 14
757.431 355.403 15
681.924 357.74 12
6.19313 357.365 1
143.186 355.451 9
249.653 358.404 35
372.184 356.966 10
392.272 356.71 3
732.173 357.71 7
99.9885 361.144 26
257.143 357.561 14
480.043 359.917 23
652.934 359.116 9
780.91 357.787 2
170.429 361.243 6
227.64 359.195 5
269.301 359.301 22
309.622 359.504 17
600.073 359.383 21
99.018 361.072 6
365.22 360.278 5
457.772 362.026 8
794.523 360.05 1
68.8143 361.76 3
285.458 361.209 2
473.693 365.03 28
704.389 362.272 21
11.6676 361.623 1
157.085 363.285 6
186.844 361.894 14
241.944 363.537 8
326.259 362.309 8
669.629 361.276 3
520.845 363.527 8
91.4235 363.794 5
201.109 364.045 14
355.412 364.117 3
465.689 364.579 4
576.096 365.226 37
592.663 363.451 28
775.24 364.372 1
59.8954 364.172 8
144.163 366.238 25
220.3 366.525 10
275.497 367.023 8
641.248 366.697 15
682.351 364.807 14
304.048 366.4 19
344.218 366.847 43
625.318 365.27 16
473.611 370.755 14
617.362 367.262 2
763.16 367.186 10
168.796 369.025 13
260.46 371.388 9
292.002 365.957 9
608.079 367.318 13
96.5922 369.526 1
177.7 369.777 22
226.838 369.422 5
365.393 368.397 5
379.335 368.86 2
670.15 369.085 12
90.3442 370.428 19
359.363 371.793 3
719.03 372.01 23
739.798 370.925 6
775.437 371.521 4
791.407 371.244 1
74.9654 375.285 22
242.181 372.792 21
546.465 372.156 21
624.331 372.708 15
652.131 372.085 1
727.197 371.649 9
46.3484 373.644 6
475.627 374.246 16
28.936 374.491 4
108.577 374.469 30
676.06 374.404 4
34.9522 378.543 13
457.582 375.728 9
556.886 375.788 36
93.5947 375.787 1
147.273 371.484 9
422.314 376.84 6
440.233 379.886 27
595.132 375.814 12
765.039 378.422 8
59.5108 377.548 18
369.178 381.022 10
407.83 381.058 42
491.391 377.616 37
125.805 377.927 7
255.207 376.848 37
305.79 377.598 15
337.961 378.776 48
526.074 380.557 39
578.748 377.554 18
681.333 378.586 5
705.005 378.342 3
788.023 377.954 1
80.6068 378.921 9
361.51 378.952 7
710.745 378.86 7
750.635 378.669 9
9.13603 379.785 1
155.638 380.943 7
218.323 383.117 47
230.315 381.114 7
448.663 378.232 6
189.718 382.498 12
292.981 390.919 25
319.036 389.595 36
390.581 383.065 6
467.121 380.823 9
544.313 386.178 20
183.928 381.304 35
276.802 382.925 11
285.355 382.204 6
296.044 382.816 7
328.197 385.044 24
89.6215 383.957 14
122.283 382.826 2
438.317 382.991 1
127.528 383.49 1
172.201 384.914 33
263.298 383.519 10
341.011 385.432 13
107.467 385.767 19
306.227 385.019 2
358.314 387.728 26
407.615 388.986 16
705.893 386.575 3
47.8812 389.335 21
56.1201 385.227 8
211.785 388.365 11
219.806 390.836 19
234.039 388.788 24
584.279 388.061 35
136.855 391.251 16
162.392 388.125 16
207.161 388.539 7
438.251 390.107 17
25.7367 393.679 12
349.491 390.316 8
363.72 392.385 11
607.342 390.214 10
151.892 392.71 31
416.081 390.566 18
63.333 393.249 17
94.1605 393.405 30
142.515 393.24 15
199.167 390.399 30
212.355 395.252 35
317.98 393.478 25
587.271 393.739 12
454.021 396.938 73
622.215 395.483 10
767.127 396.651 8
121.955 398.371 28
230.658 396.542 13
601.632 396.668 12
715.92 397.888 16
555.381 395.42 1
594.552 394.969 33
513.546 396.534 12
565.293 398.067 14
608.767 397.395 4
660.193 400.637 25
13.1799 397.803 1
24.2925 397.99 4
81.2422 400.417 17
151.051 401.044 11
535.037 402.218 7
456.868 403.425 12
505.541 404.154 10
512.776 404.298 10
613.389 404.049 1
620.123 404.227 1
14.4844 404.987 1
23.4382 405.24 1
649.429 405.18 1
51.1905 408.575 12
102.662 406.249 20
443.933 409.718 8
10.5844 409.906 3
186.054 411.708 12
391.877 408.738 1
520.971 408.742 14
495.181 410.703 18
501.01 410.383 13
115.839 411.416 2
123.703 411.379 8
175.719 410.578 1
70.5719 412.17 1
76.5406 415.197 9
88.4605 412.507 5
607.331 413.431 11
58.5326 414.596 8
591.283 414.873 28
782.878 413.992 1
662.007 411.524 28
32.9278 417.062 8
169.566 419.629 21
18.4641 419.274 1
181.924 419.263 4
53.2703 420.296 1
103.404 420.453 3
156.731 421.1 1
790.415 421.208 1
80.2238 422.715 17
138.858 422.865 5
94.8676 424.86 12
651.898 425.273 9
40.8271 425.101 6
128.229 424.33 4
61.5633 426.125 19
24.1755 429.486 4
5.74548 427.536 1
159.709 429.603 6
45.7934 430.6 3
14.4093 430.779 1
65.5622 432.089 5
103.706 431.78 3
146.722 432.29 6
73.5684 432.426 3
766.181 431.562 2
648.111 434.214 3
28.8064 436.359 6
6.85511 436.302 1
661.062 436.191 4
682.444 437.713 5
18.7932 437.401 1
723.529 438.152 3
778.89 441.268 2
5.58513 454.051 1
552.857 109.306 4
569.62 117.967 4
538.106 123.914 7
661.206 186.627 3
608.596 198.222 8
549.284 207.695 16
607.556 248.07 32
624.062 257.169 14
165.005 259.714 7
78.0692 269.562 6
229.532 270.964 12
147.051 294.181 33
235.999 300.406 36
478.393 297.505 16
500.664 298.646 12
624.036 302.742 17
450.947 316.022 3
34.9809 323.616 20
176.9 326.9 9
647.666 326.456 1
