2246 15152
168.926 15.0829 2
176.273 14.551 4
125.214 15.9582 4
133.039 16.1519 5
154.786 16.2233 1
79.6299 16.7084 7
48.0299 17.5583 1
53.4338 17.5503 5
261.787 19.6853 7
366.64 17.5592 1
3.01054 18.2514 1
31.4427 18.4282 6
42.8295 18.2764 11
438.668 20.8041 21
503.614 20.4899 3
184.419 21.8158 3
468.475 22.5323 2
425.818 25.9417 4
261.935 29.4579 7
403.605 26.9935 19
243.995 26.6766 1
387.08 27.8466 7
265.121 26.9945 2
384.604 27.9088 7
457.452 29.073 7
375.892 28.9886 7
170.176 30.5877 5
163.419 31.3181 2
264.885 35.3653 3
369.285 32.2604 5
450.76 33.3558 7
159.047 35.0406 4
257.006 37.0849 4
373.812 36.2408 1
266.324 39.1001 26
431.567 37.7184 6
450.203 41.035 10
427.509 46.9783 28
259.962 45.5496 20
143.043 48.1293 16
369.234 54.5594 8
437.717 56.2338 2
432.522 60.7544 16
128.604 60.4119 7
463.513 61.8807 2
438.215 64.5032 2
132.181 65.7311 17
480.181 67.3015 4
39.9527 72.069 1
507.835 72.5418 1
475.825 73.3654 1
139.497 75.4408 5
125.281 78.6011 53
286.151 76.2133 41
448.906 75.8134 6
440.822 80.1609 5
475.846 79.1402 2
430.019 86.6127 10
461.414 84.0862 2
286.608 86.1279 33
475.796 85.3388 1
137.567 87.5047 31
223.05 91.7478 20
237.2 90.1897 17
258.257 88.285 4
278.576 90.1111 32
450.369 88.4719 5
461.211 88.2066 2
118.374 89.2198 3
208.292 89.9238 6
227.402 94.5742 40
163.706 92.2146 5
127.221 88.4754 47
237.531 97.0921 7
428.971 94.1292 2
505.556 94.4568 2
166.848 96.0119 7
183.387 93.2501 7
278.234 97.7942 9
124.748 103.275 75
474.907 97.0547 15
127.001 97.3969 6
198.163 98.2197 25
156.389 99.863 7
242.675 100.558 2
160.918 102.846 5
469.998 103.313 3
243.953 111.005 12
232.15 105.916 15
259.073 106.027 14
286.48 107.278 4
463.816 107.064 10
137.165 108.007 2
161.87 109.533 5
203.197 109.906 2
241.557 112.918 39
167.723 113.424 43
283.779 107.591 43
403.78 112.282 21
492.748 110.799 10
233.65 112.422 21
499.656 112.347 4
177.002 114.129 9
387.916 112.823 20
276.409 115.357 20
285.21 113.822 3
366.898 114.588 11
163.428 113.662 9
172.092 116.317 3
268.991 119.948 14
385.972 120.299 25
409.476 117.644 9
165.052 119.024 3
239.846 119.72 25
280.393 118.491 2
284.741 119.338 2
268.342 119.73 1
395.378 119.433 9
118.998 122.929 88
170.901 123.775 3
226.963 123.066 5
302.041 123.308 3
489.783 124.289 9
217.342 122.232 20
391.381 126.491 7
407.757 126.576 13
136.63 123.968 6
285.141 125.01 4
126.325 131.981 35
130.357 126.338 26
388.225 131.387 14
241.509 129.697 8
505.58 129.021 2
112.233 129.581 1
301.648 129.596 1
132.444 133.471 49
284.252 131.919 2
502.307 133.225 1
230.498 134.41 10
492.572 135.372 14
115.468 136.889 22
404.513 139.897 17
132.768 139.821 15
396.014 140.242 6
137.53 139.699 11
297.51 142.178 1
200.42 143.57 39
287.704 142.911 2
366.351 143.606 14
189.961 145.009 46
227.789 146.573 62
404.55 143.786 3
493.999 144.521 2
144.55 148.817 42
236.39 146.563 1
210.915 153.427 47
361.096 150.015 33
122.571 147.588 8
191.443 149.056 5
285.814 148.516 2
403.603 150.311 25
306.537 151.579 8
275.77 152.152 4
231.439 153.099 6
222.434 154.973 19
293.256 155.992 33
136.714 157.301 2
401.857 158.736 11
37.8683 160.785 19
494.782 161.787 6
224.45 161.17 2
440.871 161.19 3
448.884 161.853 6
206.288 164.488 18
259.032 165.975 7
32.9249 165.358 13
42.1858 165.919 22
291.374 162.434 10
149.808 163.175 5
182.887 164.987 6
145.432 166.943 8
445.041 166.502 24
2.72082 165.389 1
381.005 167.415 35
202.824 167.131 4
365.076 168.513 9
375.946 167.901 1
192.226 168.768 20
448.937 168.862 1
141.322 173.08 38
183.13 170.268 16
282.902 171.531 40
385.582 170.278 1
226.289 172.776 1
121.547 171.581 9
254.948 173.581 3
448.706 176.782 13
279.969 177.78 11
441.694 182.947 2
151.214 183.649 3
221.575 182.786 6
148.632 192.518 28
137.993 188.591 27
506.775 187.191 1
502.504 187.944 1
146.754 190.268 2
263.863 192.002 9
154.905 197.44 11
395.368 196.005 12
143.968 195.406 8
109.363 196.353 4
258.012 196.474 10
156.072 197.237 3
378.857 202.106 20
139.199 200.266 66
150.591 202.227 34
228.22 199.735 2
259.053 205.618 19
392.685 200.969 3
135.79 203.292 43
143.817 203.152 13
222.079 197.992 27
441.378 203.936 7
161.737 207.641 22
449.86 202.302 6
152.167 203.452 13
121.153 204.96 5
265.105 206.097 6
125.848 206.196 14
240.672 206.928 5
136.565 207.133 7
392.994 207.752 6
271.372 209.024 1
501.053 208.92 2
210.748 210.344 5
366.944 210.238 2
449.119 211.728 1
137.777 211.751 11
118.76 212.101 18
391.642 214.08 7
257.471 214.414 1
139.487 216.695 35
253.477 217.34 14
170.654 219.066 19
107.098 218.578 1
145.005 218.607 4
156.463 219.207 15
258.281 220.002 1
454.143 220.284 5
163.28 224.932 54
179.592 221.782 15
258.911 223.889 3
139.172 224.897 2
147.456 224.954 4
166.252 229.193 34
176.135 232.457 29
308.856 226.029 2
83.7309 227.045 4
244.667 229.251 11
453.53 228.444 2
87.8086 229.436 6
145.736 229.245 8
155.536 229.939 11
249.901 231.347 17
173.935 230.26 8
183.219 230.005 14
44.0833 231.028 2
82.4962 231.052 1
141.8 231.503 11
441.449 234.019 12
449.529 234.434 17
259.867 233.815 1
76.677 233.59 1
240.769 233.469 16
38.0371 235.257 18
386.304 233.517 3
177.138 234.556 16
182.491 235.017 5
147.39 237.271 34
241.72 237.516 4
146.585 242.76 67
453.305 240.006 6
170.391 238.711 17
175.232 239.994 3
187.573 241.113 13
193.051 241.575 6
233.014 243.013 25
147.482 247.678 32
169.452 244.083 12
38.5369 246.039 11
440.751 244.35 4
38.8826 247.154 9
385.296 245.146 24
47.8605 247.985 19
180.033 245.674 1
229.232 245.715 9
243.944 245.098 12
53.192 247.512 6
164.485 247.229 5
259.571 247.744 2
146.932 247.935 4
60.6218 254.052 47
199.899 249.785 34
45.5933 250.131 1
152.017 251.696 24
174.826 250.239 5
15.4605 250.701 1
21.1206 250.607 4
180.826 249.841 14
382.34 250.482 1
160.196 250.847 4
347.883 251.488 1
67.4742 252.011 8
148.739 252.646 12
231.218 251.962 3
368.292 252.737 1
61.5029 253.773 1
157.635 259.955 13
173.903 254.188 3
207.383 254.836 19
343.482 254.398 10
216.802 257.331 12
258.889 256.638 3
243.102 257.752 4
169.32 257.899 4
210.803 258.872 18
151.821 258.249 8
223.907 259.756 8
157.957 259.663 7
199.985 261.581 30
216.89 260.107 1
38.6848 263.913 19
164.215 261.184 2
186.132 263.988 25
452.977 261.389 3
210.875 262.236 2
344.617 262.498 7
44.5734 264.077 11
74.366 264.427 30
196.992 263.119 1
257.83 264.668 4
237.702 265.074 57
20.0494 264.884 2
154.58 264.182 15
228.462 265.872 5
377.78 265.026 15
179.887 267.234 15
218 267.326 21
55.2547 268.523 19
168.858 266.598 2
211.316 268.945 28
227.177 267.416 3
17.1858 268.477 3
193.931 268.31 14
200.888 268.137 26
49.7347 265.743 9
211.45 269.362 16
237.367 267.969 6
38.0222 268.888 5
72.0204 268.738 1
177.147 269.54 4
45.2654 272.507 21
67.5696 270.232 2
452.91 270.419 4
57.6037 270.819 4
219.023 271.119 14
235.598 271.045 2
345.636 270.783 7
10.3512 271.026 1
157.331 270.766 5
191.579 272.198 7
214.152 273.015 3
48.4558 272.71 5
177.985 273.805 4
210.05 273.388 3
27.8489 273.802 19
182.65 273.718 3
203.893 274.234 11
69.5552 274.457 1
54.5262 277.128 16
66.2301 275.828 4
236.172 275.8 15
448.267 275.833 1
250.403 278.733 5
177.783 279.715 1
202.85 279.822 16
238.805 279.142 7
255.825 280.489 10
63.1173 280.498 19
194.739 280.158 15
347.882 280.83 39
81.512 278.034 22
188.283 281.778 4
433.381 280.243 8
207.376 282.251 10
221.866 282.678 3
228.923 283.257 14
241.472 283.375 9
198.146 284.439 11
212.921 284.425 14
4.86051 284.864 1
181.724 285.514 1
192.006 285.174 3
351.236 285.815 12
499.501 285.313 4
53.7475 286.611 8
217.967 285.867 1
21.3822 287.01 7
46.0397 285.362 3
456.65 285.267 10
16.0955 287.549 1
377.617 289.138 21
196.625 289.868 12
206.225 287.551 14
227.05 290.118 25
44.6633 292.479 4
240.002 290.705 7
347.71 290.635 9
200.74 291.83 5
215.118 290.468 17
253.567 291.094 3
356.729 291.341 1
11.8918 291.743 1
71.1274 291.871 1
185.269 292.115 24
452.583 291.717 3
37.2492 292.765 8
222.299 292.545 1
197.968 293.743 2
209.561 294.125 7
352.938 295.399 16
41.1999 295.594 7
86.7421 295.38 7
447.916 295.824 2
242.131 298.443 6
201.901 298.923 6
11.6773 297.579 1
54.6676 298.91 4
247.115 299.051 17
348.039 299.212 4
60.3741 301.51 4
200.735 299.547 5
188.678 300.408 14
88.5258 300.994 2
221.189 300.148 4
50.5301 301.322 11
234.178 301.535 16
377.331 301.224 7
66.6923 302.692 6
11.7288 303.158 2
39.9196 304.259 4
248.505 303.507 1
20.4148 304.253 2
58.6855 304.149 9
88.2305 303.998 1
452.33 304.008 1
254.4 304.937 2
279.025 304.541 10
15.225 305.427 1
83.1763 305.668 1
221.196 305.207 8
237.574 305.272 1
487.786 305.508 5
501.663 305.87 3
212.428 305.738 2
245.841 306.272 7
358.43 306.109 4
29.0755 307.014 2
34.2917 307.141 4
197.292 306.928 8
295.284 307.484 5
351.691 307.906 3
379.419 306.88 11
23.2994 307.604 2
40.3443 307.483 2
57.925 307.904 2
69.1402 308.281 7
215.967 307.979 1
322.66 308.057 15
449.105 307.974 3
191.404 308.212 6
506.61 308.272 1
63.9944 308.607 7
384.845 309.339 5
90.3923 309.574 1
372.578 309.671 2
229.887 310.018 2
211.624 310.478 1
269.341 310.837 7
295.82 311.016 2
311.334 310.972 3
346.807 311.027 4
75.6297 312.205 1
323.887 312.467 1
355.782 312.567 1
224.703 313.337 1
37.52 313.568 1
62.8474 313.397 1
377.821 313.915 1
207.022 314.304 1
228.556 314.861 1
233.776 314.728 1
243.993 314.941 1
386.776 315.293 3
452.344 314.957 1
344.948 315.614 1
363.216 315.221 2
367.627 315.585 1
200.324 315.862 3
279.592 315.494 1
290.513 316.207 1
23.0942 316.506 1
28.9201 316.374 2
50.5637 316.475 1
66.5312 316.939 2
194.427 316.5 1
249.64 316.766 1
34.5389 317.028 1
78.9583 317.483 1
274.021 317.521 1
300.12 317.033 1
354.222 317.023 1
73.8678 317.757 1
205.236 318.717 2
90.5051 318.952 1
227.188 319.439 1
245.244 319.281 1
20.1145 320.035 1
31.9972 320.275 2
69.9852 320.2 1
83.981 319.875 1
482.039 319.901 1
342.535 8.16062 2
350.575 7.68554 1
359.676 8.15412 2
331.077 9.13401 1
367.628 10.7415 2
496.049 10.9708 2
426.815 12.1925 1
211.705 14.486 3
196.045 14.9589 3
468.146 14.8465 1
447.26 20.3745 4
472.708 22.3946 11
369.81 24.7106 29
415.994 26.7755 13
252.22 31.9438 5
483.877 34.8994 12
442.803 40.1308 14
477.251 41.6908 13
272.586 46.4811 18
441.675 49.6236 26
448.619 66.821 3
126.852 85.6573 27
272.196 89.2043 9
156.139 93.2253 5
498.186 95.0308 7
452.968 100.984 18
217.73 101.732 43
465.097 100.101 10
122.882 103.487 2
227.486 106.146 17
411.276 107.192 13
186.129 109.644 15
505.503 117.005 2
372.71 122.975 72
374.754 122.399 8
280.541 130.33 22
366.905 131.938 7
305.357 135.307 18
497.784 136.054 8
459.618 138.363 16
247.639 136.843 77
210.243 144.08 8
379.345 151.173 13
220.78 150.53 18
367.577 154.061 50
473.446 173.872 29
377.33 178.927 28
227.275 184.298 11
482.851 188.349 1
367.941 194.48 55
374.878 192.334 35
483.867 195.302 21
368.513 199.672 13
199.721 208.72 9
381.22 210.068 14
490.374 216.245 21
96.0885 220.855 21
370.341 234.638 42
465.496 236.349 3
339.223 239.653 31
500.123 243.279 3
502.3 248.898 2
351.167 248.344 14
494.323 259.269 1
371.566 267.332 22
448.899 265.336 11
367.639 276.805 9
46.8832 278.315 9
53.1638 279.75 4
36.3342 281.983 12
449.145 287.609 14
422.736 287.977 9
255.612 297.403 4
477.384 312.681 2
388.34 319.599 1
490.648 11.7754 1
100.406 12.7307 7
132.722 12.5705 1
15.8366 15.1123 1
30.8288 14.808 5
170.929 24.2 2
503.487 28.779 1
157.559 31.8571 2
436.818 41.6734 11
265.611 45.4304 7
136.634 46.8088 8
502.973 71.4406 1
505.926 83.0865 1
220.172 84.7586 6
243.681 83.5011 9
444.064 88.0755 17
506.885 88.6496 1
482.268 88.8161 21
471.279 90.1012 20
400.049 106.994 13
376.769 106.791 24
297.148 114.217 26
124.6 117.032 20
242.797 119.917 1
383.963 123.218 28
502.065 127.277 6
221.836 138.404 39
362.745 150.77 1
288.766 153.284 10
5.57294 158.218 1
211.416 155.409 11
200.389 159.46 14
232.713 168.452 21
461.708 159.972 30
369.857 175.611 39
467.685 176.384 15
473.893 184.502 16
362.785 197.731 4
100.662 199.368 5
115.754 207.64 27
131.51 210.646 7
385.896 215.11 11
484.598 215.724 9
313.869 223.917 17
487.643 226.581 4
334.397 241.008 9
378.801 243.12 8
495.904 248.687 3
376.377 255.852 13
355.821 261.982 1
506.124 265.555 1
342.455 266.696 19
152.755 270.353 5
462.896 273.44 18
232.688 278.673 26
77.062 280.356 16
494.695 283.317 10
343.826 294.674 14
86.9698 314.047 1
440.918 7.31267 1
420.549 8.4385 2
472.137 8.15726 1
253.914 14.8876 1
269.094 15.4424 1
428.362 14.9284 1
472.066 11.6508 2
144.433 16.5394 9
157.963 18.3638 1
6.278 20.5275 1
27.1232 20.3785 1
43.0733 19.513 2
238.44 24.4457 8
379.043 30.4385 1
454.067 36.5761 4
369.152 44.702 3
283.531 64.6112 14
507.455 63.9183 1
468.694 63.7531 9
287.143 86.3153 2
418.55 88.899 16
192.45 90.3428 28
209.881 92.2688 3
132.94 95.7379 6
159.205 94.8569 1
476.401 98.5756 3
486.792 98.5189 6
203.653 99.7846 6
443.02 100.157 1
153.654 104.703 8
254.181 109.954 9
213.547 113.596 15
242.14 114.462 3
444.232 112.964 1
235.869 122.258 32
138.986 119.256 33
428.445 124.188 17
304.081 125.632 1
457.891 129.979 31
245.404 133.488 4
287.747 131.527 3
445.764 131.696 1
429.649 142.656 1
356.148 144.592 5
367.469 143.349 2
259.62 147.164 2
391.299 149.899 8
436.365 150.567 36
210.796 153.352 1
307.44 153.392 2
465.533 154.975 6
120.561 155.885 5
225.005 156.619 1
292.949 160.937 7
129.126 160.563 22
116.057 163.51 36
497.625 163.606 1
44.7061 167.78 4
261.182 165.662 2
31.7665 167.212 2
5.7142 168.652 1
222.493 167.355 26
437.106 174.432 34
282.337 175.227 4
129.466 174.591 8
155.294 174.504 1
398.987 180.017 18
385.617 182.697 27
414.474 189.395 1
138.476 190.792 4
388.714 191.459 2
238.639 195.775 2
266.02 196.86 13
396.701 196.851 1
381.134 204.997 3
227.938 204.69 1
259.882 205.709 1
162.667 208.745 10
503.88 211.225 1
371.483 214.961 6
99.9781 226.567 5
494.665 231.328 3
90.3239 231.195 1
250.857 233.433 11
319.171 230.904 14
184.275 237.624 2
218.349 238.844 57
468.022 238.284 2
386.44 245.436 3
23.4361 245.064 3
467.674 247.272 3
50.292 252.863 5
69.65 256.794 8
9.75051 260.008 1
202.352 262.187 2
379.729 268.634 3
469.799 268.961 3
16.4518 272.603 3
159.783 271.757 1
29.8749 275.632 3
228.19 275.7 29
169.935 278.774 15
14.9576 281.415 1
507.743 281.307 1
256.927 283.032 3
207.985 286.749 2
54.5738 289.222 2
402.411 293.451 3
350.785 300.857 1
91.8777 306.679 1
194.98 310.835 1
348.886 312.957 1
258.157 314.655 1
448.135 25.1379 2
455.052 88.7997 12
276.701 91.4249 4
186.183 101.596 1
302.149 104.916 20
118.663 144.165 7
146.211 148.509 7
379.785 149.331 2
183.611 172.239 6
486.165 194.533 1
182.436 205.232 14
228.681 211.137 4
485.853 259.012 7
56.687 279.429 3
61.7016 11.8302 1
435.047 30.918 10
490.546 46.9947 1
433.12 50.0066 3
122.686 66.1332 11
490.329 88.5775 4
382.904 107.691 8
395.765 107.356 5
113.437 113.212 27
208.104 111.506 13
299.486 119.679 1
110.524 149.011 1
362.12 158.17 18
460.112 155.917 4
224.06 198.89 1
436.677 196.887 29
207.088 202.394 33
482.75 208.157 1
362.659 211.452 12
49.9041 224.401 2
363.765 227.35 4
237.296 247.12 3
493.029 243.639 2
360.479 256.785 13
330.015 15.3851 1
354.612 14.7346 1
250.759 19.1254 2
277.705 18.7227 1
165.872 21.6568 1
431.722 19.9396 1
50.3839 23.9626 1
137.85 22.942 1
22.8711 25.538 1
473.067 30.9217 1
173.626 34.8849 1
390.449 35.3405 1
445.569 51.3707 1
138.577 54.4469 6
293.828 81.2355 3
211.421 95.0444 1
231.396 95.9078 3
483.898 101.301 1
126.703 102.779 1
218.706 114.653 7
156.267 121.835 29
400.281 120.563 2
120.378 125.935 2
236.101 124.536 1
373.47 129.856 11
413.866 133.798 1
463.045 134.882 1
308.776 139.483 18
187.505 136.523 37
247.073 143.679 7
500.338 141.2 1
409.612 147.222 1
265.478 152.841 2
26.3286 175.042 1
51.6226 173.514 1
189.638 175.237 2
141.501 180.35 5
287.85 176.362 1
478.78 176.455 1
452.659 179.362 2
380.869 182.917 3
403.411 186.848 3
121.327 193.852 15
271.387 197.091 8
142.97 205.979 8
454.153 207.975 6
267.164 215.151 5
496.439 217.236 1
60.2185 231.744 1
319.815 238.54 3
374.391 235.467 5
251.987 240.203 7
449.318 238.032 2
150.657 241.307 3
82.7964 267.112 1
186.681 268.469 1
220.105 273.709 3
49.733 281.202 1
172.484 282.665 1
383.166 283.84 1
437.17 285.488 1
476.495 287.447 1
94.1618 295.896 3
421.45 291.499 1
260.653 294.119 1
409.877 297.68 1
379.552 19.1274 1
272.829 65.6219 3
453.732 76.7163 2
461.016 112.752 3
492.145 194.422 1
19.7643 275.153 1
200.802 79.5923 2
237.342 80.8636 1
389.788 107.161 8
113.082 107.605 6
357.885 135.864 2
106.622 145.255 4
446.249 154.43 3
362.948 172.381 4
214.019 196.006 7
482.294 214.667 1
357.907 244.16 1
61.5638 267.309 1
143.643 263.111 1
249.378 273.202 2
371.423 280.746 1
345.978 25.736 1
461.975 22.1553 5
287.362 31.4097 2
63.1332 32.0149 1
125.062 32.451 1
407.675 46.0245 1
480.228 47.0104 2
454.384 73.1431 1
138.624 83.2425 3
172.044 103.053 11
239.669 102.091 2
469.398 132.129 2
418.222 157.127 1
232.072 161.046 1
288.248 197.186 1
295.86 238.144 1
460.083 239.758 15
73.2339 238.569 1
318.805 245.003 1
391.692 285.363 2
272.418 284.391 1
291.64 35.1241 1
417.469 49.3395 1
273.787 98.204 1
389.786 138.973 1
221.776 74.9357 1
216.929 191.302 4
88.3218 52.7951 1
330.406 62.5313 1
268.709 110.37 2
320.719 195.795 1
106.436 247.327 1
309.109 266.461 1
354.334 79.6303 2
99.8376 185.618 1
413.904 21.7672 5
365.011 28.8043 10
236.3 107.559 6
193.457 134.419 8
208.37 138.099 8
109.519 189.744 4
12.441 249.522 2
234.856 258.953 3
47.9921 269.003 2
151.184 22.4907 11
154.709 30.441 2
476.062 62.2611 1
147.812 90.468 9
177.088 95.5431 14
203.85 118.04 7
168.34 126.502 4
386.091 150.733 3
273.906 160.045 4
214.572 174.65 17
385.548 176.757 5
247.532 202.716 3
206.113 210.415 2
234.528 210.273 3
372.31 241.858 7
453.3 251.356 2
200.142 255.26 13
456.705 281.21 3
68.8456 295.692 1
79.0667 295.992 2
452.334 299.481 1
428.989 32.1571 2
456.524 125.02 3
371.198 164.601 36
171.195 200.049 14
493.731 229.495 1
480.86 234.758 17
487.611 27.8878 3
456.477 69.0766 5
189.518 82.5382 20
388.901 108.633 3
377.824 162.313 15
396.757 162.483 3
121.291 165.832 2
199.433 199.286 14
479.949 201.318 9
141.298 51.5157 1
462.683 76.0695 8
369.303 86.2331 10
242.033 90.8332 5
466.394 109.267 1
263.698 116.617 2
411.341 127.216 3
125.185 131.878 1
406.011 141.828 1
44.1588 151.604 1
230.646 157.22 3
141.75 173.916 1
198.789 174.499 6
399.801 179.963 2
120.369 215.623 2
390.579 221.847 19
259.795 273.158 9
358.5 270.305 14
382.97 133.279 6
111.742 145.213 3
361.448 160.779 3
372.544 174.2 1
468.61 183.664 2
363.807 220.786 3
232.895 99.0962 1
218.105 118.597 5
397.506 124.786 4
120.069 129.684 2
408.884 152.549 1
51.7664 179.115 1
287.221 180.496 1
142.606 206.467 1
396.852 223.477 3
61.2406 235.112 1
322.038 239.812 1
375.509 133.23 7
362.022 178.376 6
409.457 113.35 2
381.767 122.199 1
350.209 247.387 2
357.95 256.148 2
335.896 235.119 2
360.367 260.208 3
378.455 292.576 4
178.524 105.976 2
205.718 248.176 5
142.795 189.523 2
146.691 205.429 1
198.462 273.889 6
204.524 307.343 2
37.1661 227.168 2
53.6158 271.529 2
42.8152 267.053 2
37.2045 265.673 2
65.5089 297.57 2
440.153 25.0453 3
472.091 59.8975 3
451.468 49.1862 3
434.501 59.4367 3
446.229 82.7993 3
485.133 131.647 7
447.451 95.5508 6
488.652 141.393 9
448.3 104.792 18
450.457 118.298 8
452.156 130.11 2
458.562 150.533 2
369.768 82.0669 2
487.491 205.4 6
480.231 200.344 3
382.352 118.579 2
381.587 127.919 1
294.402 107.39 8
361.229 206.561 6
364.704 240.173 6
203.616 98.6575 3
143.664 44.3137 2
241.094 149.224 7
268.049 186.023 4
142.061 95.1804 6
221.327 174.315 16
156.739 114.447 9
125.203 110.557 4
213.852 200.231 4
119.377 107.466 7
309.489 307.909 1
187.328 196.943 10
172.416 189.82 3
283.69 307.929 4
150.075 177.202 9
130.759 165.74 6
136.985 173.44 9
164.851 201.207 10
266.885 308.279 1
175.007 221.777 6
156.176 211 7
160.796 215.027 4
224.691 277.587 5
234.859 290.01 4
169.434 226.352 2
185.871 246.796 3
33.2501 106.852 1
185.228 278.009 1
37.7306 148.053 3
183.825 303.41 4
55.2994 261.383 6
75.0941 292.103 5
31.8129 267.541 3
48.7807 296.027 8
31.7223 286.286 6
44.8146 303.998 5
496.145 55.2297 1
433.128 29.642 3
459.357 58.2238 15
492.021 118.136 2
437.297 92.7421 22
424.494 80.672 28
452.636 135.592 3
454.859 143.125 3
476.768 193.276 9
259.296 37.7071 2
490.898 272.489 7
178.138 179.09 26
162.726 187.249 11
175.644 200.017 4
464.466 101.416 1
460.949 140.395 3
395.642 156.962 1
250.034 83.1697 7
274.351 172.497 3
382.952 301.398 3
117.143 145.124 6
125.607 200.32 4
72.844 215.641 9
65.4674 217.763 4
80.4636 273.119 8
459.017 107.924 2
446.904 107.4 2
383.73 130.205 3
360.081 152.35 1
361.545 208.658 2
242.595 151.43 2
223.794 176.572 1
160.901 131.605 10
120.989 184.938 11
60.5167 222.708 12
431.416 65.3431 3
421.761 86.4204 2
437.154 107.523 21
436.756 131.984 11
435.294 191.005 5
285.543 102.151 5
393.958 220.84 1
114.577 97.3099 26
172.717 234.469 9
